diet_pattern,food_group,outcome,impact_median_year,my_sum,my_prop
Veg,leg_tot,CVD (deaths),43246.502182224,344129.99195613543,12.566908782462768
Veg,pf_ns,CVD (deaths),38360.2537136558,344129.99195613543,11.147024267081433
Veg,pf_pm,CVD (deaths),66719.1490036747,344129.99195613543,19.387775132421197
Veg,pf_redm,CVD (deaths),37149.9801248133,344129.99195613543,10.795333447585303
Veg,pf_seafood,CVD (deaths),0.0260692257065251,344129.99195613543,7.575400667154875e-6
Veg,sodium,CVD (deaths),42819.5613826702,344129.99195613543,12.442844966598612
Veg,ssb,CVD (deaths),7170.48946306813,344129.99195613543,2.0836572314749358
Veg,veg_exc_sta,CVD (deaths),19188.5382037686,344129.99195613543,5.575956368898666
Veg,added_sugar,Food_price ($),-303.0630840573089,-1690.3533413806606,17.928978317028708
Veg,dairy_cow,Food_price ($),0,-1690.3533413806606,-0
Veg,dairy_soy,Food_price ($),0,-1690.3533413806606,-0
Veg,dairy_tot,Food_price ($),236.35784868321304,-1690.3533413806606,-13.982748038357398
Veg,fruit_exc_juice,Food_price ($),555.9992613439496,-1690.3533413806606,-32.89248748961658
Veg,fruit_juice,Food_price ($),54.41176549457453,-1690.3533413806606,-3.2189580818724943
Veg,gr_refined,Food_price ($),-380.8278167825838,-1690.3533413806606,22.529479929416894
Veg,gr_whole,Food_price ($),335.7818766735639,-1690.3533413806606,-19.86459685401049
Veg,leg_tot,Food_price ($),192.5279457810561,-1690.3533413806606,-11.389804786246737
Veg,oil,Food_price ($),-2.5434893019546085,-1690.3533413806606,0.15047086545095456
Veg,pf_egg,Food_price ($),-123.0398733047336,-1690.3533413806606,7.278944010856103
Veg,pf_ns,Food_price ($),23.348765040698087,-1690.3533413806606,-1.381294932196075
Veg,pf_pm,Food_price ($),-312.68543366860183,-1690.3533413806606,18.498229098846522
Veg,pf_poultry,Food_price ($),-606.2557371933776,-1690.3533413806606,35.86562184082738
Veg,pf_poultry_tot,Food_price ($),0,-1690.3533413806606,-0
Veg,pf_redm,Food_price ($),-1096.1431909074192,-1690.3533413806606,64.84698577944079
Veg,pf_redm_tot,Food_price ($),0,-1690.3533413806606,-0
Veg,pf_seafood,Food_price ($),-540.5289129160357,-1690.3533413806606,31.977273608045643
Veg,sat_fat,Food_price ($),-30.467896122134704,-1690.3533413806606,1.8024572363816482
Veg,veg_dg,Food_price ($),27.328167771485973,-1690.3533413806606,-1.6167133286561644
Veg,veg_oth,Food_price ($),23.972209711437067,-1690.3533413806606,-1.4181774380885863
Veg,veg_ro,Food_price ($),178.8290590533574,-1690.3533413806606,-10.579389212630062
Veg,veg_sta,Food_price ($),76.6451933201538,-1690.3533413806606,-4.534270524620072
Veg,added_sugar,GHG (kgCO2eq),-19.168375880939852,-703.1271781255191,2.72616056913647
Veg,dairy_cow,GHG (kgCO2eq),201.82909236161782,-703.1271781255191,-28.70449310460137
Veg,dairy_soy,GHG (kgCO2eq),-0.1625793384744283,-703.1271781255191,0.023122323177416044
Veg,dairy_tot,GHG (kgCO2eq),0,-703.1271781255191,-0
Veg,fruit_exc_juice,GHG (kgCO2eq),47.49650900543112,-703.1271781255191,-6.7550381329382
Veg,fruit_juice,GHG (kgCO2eq),24.658489262930146,-703.1271781255191,-3.5069742757871643
Veg,gr_refined,GHG (kgCO2eq),-22.36473279923704,-703.1271781255191,3.1807521448480527
Veg,gr_whole,GHG (kgCO2eq),31.412346578480793,-703.1271781255191,-4.467519896219003
Veg,leg_tot,GHG (kgCO2eq),28.16659942039074,-703.1271781255191,-4.005903952607925
Veg,oil,GHG (kgCO2eq),-0.4071855647823655,-703.1271781255191,0.05791065648577114
Veg,pf_egg,GHG (kgCO2eq),-16.067363875795152,-703.1271781255191,2.285129116844759
Veg,pf_ns,GHG (kgCO2eq),2.340085924892444,-703.1271781255191,-0.332811189453795
Veg,pf_pm,GHG (kgCO2eq),0,-703.1271781255191,-0
Veg,pf_poultry,GHG (kgCO2eq),0,-703.1271781255191,-0
Veg,pf_poultry_tot,GHG (kgCO2eq),-94.50272979109411,-703.1271781255191,13.440346601738657
Veg,pf_redm,GHG (kgCO2eq),0,-703.1271781255191,-0
Veg,pf_redm_tot,GHG (kgCO2eq),-756.1688456038797,-703.1271781255191,107.54368045049338
Veg,pf_seafood,GHG (kgCO2eq),-85.55813997437421,-703.1271781255191,12.168231101870559
Veg,sat_fat,GHG (kgCO2eq),-80.41733063221486,-703.1271781255191,11.437096038102387
Veg,veg_dg,GHG (kgCO2eq),1.79310933213407,-703.1271781255191,-0.25501920391050115
Veg,veg_oth,GHG (kgCO2eq),0.3044379293119366,-703.1271781255191,-0.04329770470877598
Veg,veg_ro,GHG (kgCO2eq),20.503717324583413,-703.1271781255191,-2.916075208363398
Veg,veg_sta,GHG (kgCO2eq),13.185718195500224,-703.1271781255191,-1.8752963341073368
Veg,added_sugar,WATER (litereq),-13657.210060402997,123666.19557743528,-11.043608155513564
Veg,dairy_cow,WATER (litereq),56503.0457885538,123666.19557743528,45.689968487122776
Veg,dairy_soy,WATER (litereq),-14.173396281150806,123666.19557743528,-0.011461011002215185
Veg,dairy_tot,WATER (litereq),0,123666.19557743528,0
Veg,fruit_exc_juice,WATER (litereq),164626.85664802507,123666.19557743528,133.1219545319818
Veg,fruit_juice,WATER (litereq),67403.50324891564,123666.19557743528,54.50438815085082
Veg,gr_refined,WATER (litereq),-34568.085983543155,123666.19557743528,-27.95273665704212
Veg,gr_whole,WATER (litereq),56489.28034916283,123666.19557743528,45.678837361654985
Veg,leg_tot,WATER (litereq),41473.674319822836,123666.19557743528,33.53679162374937
Veg,oil,WATER (litereq),-287.7464613547246,123666.19557743528,-0.23267996562128268
Veg,pf_egg,WATER (litereq),-4419.210768877191,123666.19557743528,-3.573499409634577
Veg,pf_ns,WATER (litereq),28974.83470425448,123666.19557743528,23.429874727658692
Veg,pf_pm,WATER (litereq),0,123666.19557743528,0
Veg,pf_poultry,WATER (litereq),0,123666.19557743528,0
Veg,pf_poultry_tot,WATER (litereq),-44906.074901384505,123666.19557743528,-36.312328273465766
Veg,pf_redm,WATER (litereq),0,123666.19557743528,0
Veg,pf_redm_tot,WATER (litereq),-223921.9472379001,123666.19557743528,-181.0696497877533
Veg,pf_seafood,WATER (litereq),-3365.0868160812615,123666.19557743528,-2.72110482607526
Veg,sat_fat,WATER (litereq),-23926.524536605004,123666.19557743528,-19.347667666887254
Veg,veg_dg,WATER (litereq),12271.397230093497,123666.19557743528,9.923000519903269
Veg,veg_oth,WATER (litereq),1625.2357963854495,123666.19557743528,1.3142118497271842
Veg,veg_ro,WATER (litereq),23307.614297276086,123666.19557743528,18.847199259624432
Veg,veg_sta,WATER (litereq),20056.81335737569,123666.19557743528,16.218509240722007
Vegan,added_sugar,BLUEWATER (L),-3693.611298559918,-26416.268263156635,13.982335664388604
Vegan,dairy_cow,BLUEWATER (L),-11516.702961268385,-26416.268263156635,43.597009413063056
Vegan,dairy_soy,BLUEWATER (L),2611.688483249993,-26416.268263156635,-9.886667023640785
Vegan,dairy_tot,BLUEWATER (L),0,-26416.268263156635,-0
Vegan,fruit_exc_juice,BLUEWATER (L),22241.575555088017,-26416.268263156635,-84.19650850574094
Vegan,fruit_juice,BLUEWATER (L),7886.479114054098,-26416.268263156635,-29.85462986478506
Vegan,gr_refined,BLUEWATER (L),-10986.358628569089,-26416.268263156635,41.58936651885842
Vegan,gr_whole,BLUEWATER (L),12169.057928679455,-26416.268263156635,-46.06652918365428
Vegan,leg_tot,BLUEWATER (L),11234.188058888854,-26416.268263156635,-42.527536240073054
Vegan,oil,BLUEWATER (L),-101.84683030688576,-26416.268263156635,0.38554586625293263
Vegan,pf_egg,BLUEWATER (L),-6710.366812350737,-26416.268263156635,25.402402585795347
Vegan,pf_ns,BLUEWATER (L),8024.276067963847,-26416.268263156635,-30.37626657946795
Vegan,pf_pm,BLUEWATER (L),0,-26416.268263156635,-0
Vegan,pf_poultry,BLUEWATER (L),0,-26416.268263156635,-0
Vegan,pf_poultry_tot,BLUEWATER (L),-20917.739898495445,-26416.268263156635,79.18506766404204
Vegan,pf_redm,BLUEWATER (L),0,-26416.268263156635,-0
Vegan,pf_redm_tot,BLUEWATER (L),-39596.261534884114,-26416.268263156635,149.89347147912605
Vegan,pf_seafood,BLUEWATER (L),-484.44668109593374,-26416.268263156635,1.8338952204373336
Vegan,sat_fat,BLUEWATER (L),-5292.740590314435,-26416.268263156635,20.035913239480312
Vegan,veg_dg,BLUEWATER (L),972.8628403372833,-26416.268263156635,-3.6828170831917126
Vegan,veg_oth,BLUEWATER (L),191.0324481560562,-26416.268263156635,-0.7231621296884445
Vegan,veg_ro,BLUEWATER (L),3018.7667843451904,-26416.268263156635,-11.427680678710901
Vegan,veg_sta,BLUEWATER (L),4533.879691925513,-26416.268263156635,-17.163210362490968
Vegan,dairy_tot,Cancer (cases),0,75749.15145232982,0
Vegan,fruit_exc_juice,Cancer (cases),5001.45979474112,75749.15145232982,6.602661150453441
Vegan,gr_whole,Cancer (cases),29263.258955636,75749.15145232982,38.63179770938008
Vegan,leg_tot,Cancer (cases),13214.9730852266,75749.15145232982,17.44570444930066
Vegan,pf_ns,Cancer (cases),618.697382723694,75749.15145232982,0.8167713708490192
Vegan,pf_pm,Cancer (cases),14009.0897748626,75749.15145232982,18.494055057077105
Vegan,pf_redm,Cancer (cases),9496.45098314288,75749.15145232982,12.536709390228815
Vegan,pf_seafood,Cancer (cases),0,75749.15145232982,0
Vegan,sodium,Cancer (cases),0,75749.15145232982,0
Vegan,ssb,Cancer (cases),337.809897750778,75749.15145232982,0.44595865600338414
Vegan,veg_exc_sta,Cancer (cases),3807.41157824615,75749.15145232982,5.026342216707492
Vegan,added_sugar,CED (mJ),-186.27875379187864,-4156.2554280272925,4.481888974766241
Vegan,dairy_cow,CED (mJ),-928.6624132504141,-4156.2554280272925,22.343728130568493
Vegan,dairy_soy,CED (mJ),340.28539257933807,-4156.2554280272925,-8.187307023640981
Vegan,dairy_tot,CED (mJ),0,-4156.2554280272925,-0
Vegan,fruit_exc_juice,CED (mJ),361.2617255800907,-4156.2554280272925,-8.692000090850009
Vegan,fruit_juice,CED (mJ),194.94909139624326,-4156.2554280272925,-4.690498328895369
Vegan,gr_refined,CED (mJ),-128.19645384001407,-4156.2554280272925,3.084421928824059
Vegan,gr_whole,CED (mJ),198.54281287523528,-4156.2554280272925,-4.776963695166127
Vegan,leg_tot,CED (mJ),189.08669157747184,-4156.2554280272925,-4.549448291902
Vegan,oil,CED (mJ),-3.284631031911034,-4156.2554280272925,0.07902861334655838
Vegan,pf_egg,CED (mJ),-343.0324513221905,-4156.2554280272925,8.253401583766616
Vegan,pf_ns,CED (mJ),21.54098001547876,-4156.2554280272925,-0.5182785415501492
Vegan,pf_pm,CED (mJ),0,-4156.2554280272925,-0
Vegan,pf_poultry,CED (mJ),0,-4156.2554280272925,-0
Vegan,pf_poultry_tot,CED (mJ),-653.5404153233583,-4156.2554280272925,15.724260133683648
Vegan,pf_redm,CED (mJ),0,-4156.2554280272925,-0
Vegan,pf_redm_tot,CED (mJ),-1742.9320392183222,-4156.2554280272925,41.935152191682796
Vegan,pf_seafood,CED (mJ),-1484.1872323953476,-4156.2554280272925,35.709721360888445
Vegan,sat_fat,CED (mJ),-297.18387189551953,-4156.2554280272925,7.150279308906036
Vegan,veg_dg,CED (mJ),15.650495012427672,-4156.2554280272925,-0.3765527716821764
Vegan,veg_oth,CED (mJ),3.0696454160593123,-4156.2554280272925,-0.07385603385584691
Vegan,veg_ro,CED (mJ),170.05238216106852,-4156.2554280272925,-4.091480543143169
Vegan,veg_sta,CED (mJ),116.60361742824989,-4156.2554280272925,-2.8054969057470593
Vegan,dairy_tot,CVD (deaths),0,344129.9321076215,0
Vegan,fruit_exc_juice,CVD (deaths),39346.7270002041,344129.9321076215,11.433683422777358
Vegan,gr_whole,CVD (deaths),50128.7648128309,344129.9321076215,14.566813327110959
Vegan,leg_tot,CVD (deaths),43246.502182224,344129.9321076215,12.566910968005917
Vegan,pf_ns,CVD (deaths),38360.1938651419,344129.9321076215,11.14700881443388
Vegan,pf_pm,CVD (deaths),66719.1490036747,344129.9321076215,19.387778504198604
Vegan,pf_redm,CVD (deaths),37149.9801248133,344129.9321076215,10.795335325029267
Vegan,pf_seafood,CVD (deaths),0.0260692257065251,344129.9321076215,7.57540198461212e-6
Vegan,sodium,CVD (deaths),42819.5613826702,344129.9321076215,12.442847130565504
Vegan,ssb,CVD (deaths),7170.48946306813,344129.9321076215,2.0836575938490776
Vegan,veg_exc_sta,CVD (deaths),19188.5382037686,344129.9321076215,5.575957338627455
Vegan,added_sugar,Food_price ($),-302.8812074206,-2423.3963013886687,12.498212003007565
Vegan,dairy_cow,Food_price ($),0,-2423.3963013886687,-0
Vegan,dairy_soy,Food_price ($),0,-2423.3963013886687,-0
Vegan,dairy_tot,Food_price ($),-206.40850685233502,-2423.3963013886687,8.517323672321263
Vegan,fruit_exc_juice,Food_price ($),555.6583761282781,-2423.3963013886687,-22.92891079390818
Vegan,fruit_juice,Food_price ($),54.42637104375713,-2423.3963013886687,-2.2458716724363
Vegan,gr_refined,Food_price ($),-380.7086387230023,-2423.3963013886687,15.709714441044845
Vegan,gr_whole,Food_price ($),335.63477016276954,-2423.3963013886687,-13.849768193936837
Vegan,leg_tot,Food_price ($),215.15322631592687,-2423.3963013886687,-8.878169294582092
Vegan,oil,Food_price ($),-2.510397904437891,-2423.3963013886687,0.10359006915209733
Vegan,pf_egg,Food_price ($),-448.89713969503816,-2423.3963013886687,18.52347217984151
Vegan,pf_ns,Food_price ($),36.246727152466484,-2423.3963013886687,-1.4956995325814508
Vegan,pf_pm,Food_price ($),-312.48603800221287,-2423.3963013886687,12.894549596496056
Vegan,pf_poultry,Food_price ($),-605.7826229813988,-2423.3963013886687,24.997257882842757
Vegan,pf_poultry_tot,Food_price ($),0,-2423.3963013886687,-0
Vegan,pf_redm,Food_price ($),-1094.997515755863,-2423.3963013886687,45.18441804703594
Vegan,pf_redm_tot,Food_price ($),0,-2423.3963013886687,-0
Vegan,pf_seafood,Food_price ($),-541.142006899957,-2423.3963013886687,22.329901493613267
Vegan,sat_fat,Food_price ($),-30.499458447102192,-2423.3963013886687,1.2585419243903777
Vegan,veg_dg,Food_price ($),27.009169054266508,-2423.3963013886687,-1.114517218615443
Vegan,veg_oth,Food_price ($),23.329490401535473,-2423.3963013886687,-0.9626774782220751
Vegan,veg_ro,Food_price ($),178.76430840739428,-2423.3963013886687,-7.376602345433874
Vegan,veg_sta,Food_price ($),76.69479262688415,-2423.3963013886687,-3.164764780029418
Vegan,added_sugar,GHG (kgCO2eq),-19.16072143148535,-1060.2764478618633,1.807143926484886
Vegan,dairy_cow,GHG (kgCO2eq),-172.39082367990585,-1060.2764478618633,16.259044896031263
Vegan,dairy_soy,GHG (kgCO2eq),52.23352717834975,-1060.2764478618633,-4.926406437083749
Vegan,dairy_tot,GHG (kgCO2eq),0,-1060.2764478618633,-0
Vegan,fruit_exc_juice,GHG (kgCO2eq),47.46697866295419,-1060.2764478618633,-4.4768492932834025
Vegan,fruit_juice,GHG (kgCO2eq),24.664024795800305,-1060.2764478618633,-2.326188122497429
Vegan,gr_refined,GHG (kgCO2eq),-22.353036069361846,-1060.2764478618633,2.1082271623064552
Vegan,gr_whole,GHG (kgCO2eq),31.402463156716966,-1060.2764478618633,-2.961724106957452
Vegan,leg_tot,GHG (kgCO2eq),31.4663805496666,-1060.2764478618633,-2.9677524774903
Vegan,oil,GHG (kgCO2eq),-0.40083001389605954,-1060.2764478618633,0.037804292899683574
Vegan,pf_egg,GHG (kgCO2eq),-55.985507434307834,-1060.2764478618633,5.280274549831539
Vegan,pf_ns,GHG (kgCO2eq),3.7415716735249025,-1060.2764478618633,-0.35288642703231754
Vegan,pf_pm,GHG (kgCO2eq),0,-1060.2764478618633,-0
Vegan,pf_poultry,GHG (kgCO2eq),0,-1060.2764478618633,-0
Vegan,pf_poultry_tot,GHG (kgCO2eq),-94.48705336124803,-1060.2764478618633,8.911548827835338
Vegan,pf_redm,GHG (kgCO2eq),0,-1060.2764478618633,-0
Vegan,pf_redm_tot,GHG (kgCO2eq),-756.2245461806434,-1060.2764478618633,71.32333720188106
Vegan,pf_seafood,GHG (kgCO2eq),-85.49633968442156,-1060.2764478618633,8.063589439983518
Vegan,sat_fat,GHG (kgCO2eq),-80.5090543855599,-1060.2764478618633,7.593213500866986
Vegan,veg_dg,GHG (kgCO2eq),1.7793239733230908,-1060.2764478618633,-0.16781698555232905
Vegan,veg_oth,GHG (kgCO2eq),0.29128469879490404,-1060.2764478618633,-0.027472523734947067
Vegan,veg_ro,GHG (kgCO2eq),20.48976004424574,-1060.2764478618633,-1.9324922368656843
Vegan,veg_sta,GHG (kgCO2eq),13.196149645590163,-1060.2764478618633,-1.2445951876231252
Vegan,added_sugar,WATER (litereq),-13650.80972302541,35143.246119288335,-38.843337569585465
Vegan,dairy_cow,WATER (litereq),-48261.65787070963,35143.246119288335,-137.3284007598298
Vegan,dairy_soy,WATER (litereq),4553.632010118223,35143.246119288335,12.95734604214312
Vegan,dairy_tot,WATER (litereq),0,35143.246119288335,0
Vegan,fruit_exc_juice,WATER (litereq),164573.54810786797,35143.246119288335,468.29353085155657
Vegan,fruit_juice,WATER (litereq),67424.49189021882,35143.246119288335,191.8561867089818
Vegan,gr_refined,WATER (litereq),-34551.50648161319,35143.246119288335,-98.3162066598328
Vegan,gr_whole,WATER (litereq),56475.65845711347,35143.246119288335,160.70131445858914
Vegan,leg_tot,WATER (litereq),46526.470193984795,35143.246119288335,132.3909295005301
Vegan,oil,WATER (litereq),-284.49122621924414,35143.246119288335,-0.8095189193780862
Vegan,pf_egg,WATER (litereq),-15398.403824504285,35143.246119288335,-43.816111272808364
Vegan,pf_ns,WATER (litereq),46736.171264495046,35143.246119288335,132.98763325919384
Vegan,pf_pm,WATER (litereq),0,35143.246119288335,0
Vegan,pf_poultry,WATER (litereq),0,35143.246119288335,0
Vegan,pf_poultry_tot,WATER (litereq),-44907.61962148523,35143.246119288335,-127.7844951176486
Vegan,pf_redm,WATER (litereq),0,35143.246119288335,0
Vegan,pf_redm_tot,WATER (litereq),-223940.16621621943,35143.246119288335,-637.2210622094756
Vegan,pf_seafood,WATER (litereq),-3364.740841524561,35143.246119288335,-9.574359836036393
Vegan,sat_fat,WATER (litereq),-23953.932408777622,35143.246119288335,-68.16084185128969
Vegan,veg_dg,WATER (litereq),12191.375851477702,35143.246119288335,34.69052292464946
Vegan,veg_oth,WATER (litereq),1608.502956165312,35143.246119288335,4.57699027205824
Vegan,veg_ro,WATER (litereq),23307.714572851877,35143.246119288335,66.32203096360942
Vegan,veg_sta,WATER (litereq),20059.009029073713,35143.246119288335,57.07784921457312
