subgroup,food,mean,SE,pro_gro,gro_mean_intake,gro_se_intake,oth_mean_intake,oth_se_intake,food_label,food_desc
4,fruit_exc_juice,0.6899694126615441,0.08403100527295375,0.9150198005180237,0.631335674337104,0.07689003368218714,0.05863373832444006,0.007140971590766614,Fruit excluding juice,"Intact fruits (whole or cut) of citrus, melons, and berries (cup eq.); Intact fruits (whole or cut); excluding citrus, melons, and berries (cup eq.)"
4,fruit_juice,0.2003865341257083,0.03205855785635788,0.7388998383787342,0.14806557767876058,0.02368806321871814,0.05232095644694774,0.008370494637639744,Fruit juice,"Fruit juices, citrus and non-citrus (cup eq.)"
4,veg_exc_sta,1.4629370597015738,0.12997916353965636,0.6980749303048364,1.0212396859915385,0.09073519552902654,0.4416973737100354,0.03924396801062982,Vegetables excluding starchy,"Dark green vegetables (cup eq.); Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.); Other vegetables not in the vegetable components listed above (cup eq.)"
4,veg_dg,0.2895327473383243,0.06392646210263486,0.8152870827521222,0.2360523089386697,0.05211841879832128,0.05348043839965459,0.011808043304313587,Dark-green vegetables,Dark green vegetables (cup eq.)
4,veg_oth,0.7250885901959742,0.07275382114276265,0.6655099090066342,0.48255364168307147,0.048418388888604905,0.24253494851290272,0.024335432254157737,Other vegetables,Other vegetables not in the vegetable components listed above (cup eq.)
4,veg_ro,0.4052122401882439,0.02283486558612995,0.6676841237779223,0.27055377953417664,0.015246477220461808,0.13465846065406728,0.007588388365668142,Red and orange vegetables,"Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.)"
4,veg_sta,0.3332591157451477,0.03822424183541257,0.5798648950375354,0.19324526217186191,0.02216489597978088,0.1400138535732858,0.016059345855631693,Starchy vegetables,Total starchy vegetables (white potatoes + other starchy vegetables) (cup eq.)
4,veg_leg,0.12481879130682924,0.02612400936872795,0.8146358149926609,0.10168185778263769,0.021281553662969604,0.023136933524191543,0.0048424557057583474,"Beans, peas, lentils (vegetables)","Beans, peas, and lentils  (legumes) computed as vegetables (cup eq.)"
4,pf_ns,0.717935723503456,0.11465172978620936,0.8539844849454029,0.6131059690600041,0.0979107984095755,0.10482975444345194,0.01674093137663385,Nuts and seeds,"Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
4,pf_soy,0.14270804494878128,0.04446192882287538,0.8799174574617719,0.12557130007067188,0.03912282736367077,0.017136744878109404,0.005339101459204605,Soy foods,"Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
4,pf_leg,0.501296300360074,0.1038571061421512,0.8152951705368832,0.4087044526915751,0.08467419706363234,0.09259184766849886,0.019182909078518863,"Beans, peas, lentils (protein)",Beans and Peas (legumes) computed as protein foods (oz. eq.)
4,pf_egg,0.5178340829106738,0.04933426689329267,0.731111918163192,0.3785946696471001,0.036068870499530066,0.13923941326357367,0.013265396393762608,Eggs,"Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
4,pf_poultry,1.7464402066547422,0.1564823269355577,0.546779320365059,0.9549173892528933,0.08556130037096721,0.7915228174018489,0.07092102656459048,Unprocessed poultry,"Chicken, turkey, Cornish hens, duck, goose, quail, and pheasant (game birds); excludes organ meat and cured meat (oz. eq.)"
4,pf_poultry_tot,1.8448541146384587,0.1476336398479744,0.5391601272401016,0.9946717791878965,0.07959817204535322,0.8501823354505622,0.06803546780262118,Unprocessed and processed poultry,Combination of ‘uncured poultry’ and ‘cured poultry’
4,pf_redm,1.22082933042517,0.13077517068795702,0.635490854040692,0.7758258738298176,0.08310642490780709,0.4450034565953525,0.047668745780149936,Unprocessed red meat,"Beef, veal, pork, lamb, and game meat; excludes organ meat and cured meat (oz. eq.)"
4,pf_redm_tot,1.5783474385765903,0.12188836024137076,0.6028972891605154,0.9515813920712695,0.07348616196974278,0.6267660465053209,0.04840219827162798,Unprocessed and processed red meat,Combination of ‘uncured red meat’ and ‘cured red meat’
4,pf_pm,0.44307955670743737,0.11042367081400932,0.474511248485848,0.2102462336318022,0.05239727390034586,0.23283332307563517,0.05802639691366346,Processed meat,"Frankfurters, sausages, corned beef, cured ham and luncheon meat that are made from beef, pork, or poultry (oz. eq.)"
4,pf_seafood,0.6966532196858726,0.1174798059103936,0.5017629690889305,0.3495547879349464,0.058947016221590376,0.3470984317509262,0.058532789688803225,Seafood,"Seafood (finfish, shellfish, and other seafood) high in n-3 fatty acids (oz. eq.); Seafood (finfish, shellfish, and other seafood) low in n-3 fatty acids (oz. eq.)"
4,leg_tot,0.6565370200429692,0.12802956635737903,0.8294555328648012,0.5445682638052097,0.10619483218540925,0.1119687562377595,0.021834734171969777,"Beans, peas, lentils (total)","Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
4,added_sugar,13.17747073971334,0.8518793125444768,0.5535481219476133,7.294364179987946,0.471556193585019,5.883106559725395,0.3803231189594578,Added sugars,Foods defined as added sugars (tsp. eq.)
4,ssb,214.13478516068707,34.88391880746923,0.3990437926546251,85.4491568098039,13.920211263588527,128.68562835088318,20.9637075438807,Sugar sweetened beverages,Sugar sweetened beverages (gm)
4,oil,30.819577574908188,1.4464774199903236,0.5701079468619087,17.57048609438223,0.8246482720927942,13.249091480525959,0.6218291478975294,Oils,"Fats naturally present in nuts, seeds, and seafood; all unhydrogenated vegetable oils, except palm oil, palm kernel oil, and coconut oils; the fat present in avocado and olives above the allowable amount; 50% of the fat present in stick and tub margarines and margarine spreads (grams)"
4,kcal,NA,NA,0.6073527116054078,NA,NA,NA,NA,NA,NA
4,sat_fat,22.97811780323891,0.6355957996947078,0.5697282600787693,13.091283075924297,0.36211688907343986,9.886834727314612,0.27347891062126795,Saturated fats,Total saturated fatty acids (gm)
4,sodium,3752.639639705029,105.77501345566397,0.5907308438096867,2216.7999808766303,62.484562952645334,1535.8396588283986,43.29045050301863,Sodium,Sodium (mg)
4,fiber,18.49654172944697,0.9090846791966408,0.7246285332356218,13.40312190334063,0.6587486976732376,5.093419826106341,0.2503359815234032,Fiber,Dietary fiber (gm)
4,sea_omega3_fa,0.11798335787593982,0.02577856478377025,0.6055909712643007,0.07144965628911398,0.015611266085203124,0.04653370158682584,0.010167298698567126,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm)
4,pufa_energy,8.59117016327486,0.2715684343596283,0.866300480783103,7.44253484293446,0.23525986525126052,1.1486353203403996,0.036308569108367765,PUFA as percent of total energy intake,Total polyunsaturated fatty acids (%E)
4,sfat_energy,10.34015301145752,0.28601810986261766,0.8974804595001373,9.280085276024623,0.2566956646648629,1.0600677354328962,0.0293224451977548,Saturated fat as percent of total energy intake,Total saturated fatty acids (%E)
4,pf_animal,4.912872544385087,0.2176574614254228,0.5760537904122517,2.8300788510053128,0.12538240566562325,2.0827936933797746,0.09227505575979954,Animal-protein foods,"Total of meat, poultry, seafood, organ meat, and cured meat (oz. eq.); Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
4,pf_plant,1.391484387870046,0.16268636119341856,0.8423721641221956,1.1721477151523394,0.13704246215166518,0.2193366727177067,0.025643899041753383,Plant-protein foods,"Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.); Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
5,gr_refined,5.634216490463421,0.13540188056059146,0.5049298647737818,2.8448841706359067,0.0683684532415752,2.7893323198275146,0.06703342731901626,Refined grains,Refined grains that do not contain all of the components of the entire grain kernel (oz. eq.)
5,gr_whole,0.9214047325155016,0.10515404384819364,0.8813384284816609,0.8120693989507772,0.09267629975365864,0.10933533356472432,0.012477744094534997,Whole grains,"Grains defined as whole grains and contain the entire grain kernel ― the bran, germ, and endosperm (oz. eq.)"
5,dairy_tot,1.6157213918824669,0.07293563233292494,0.6155698953143811,0.9945894480582963,0.044896979559866795,0.6211319438241706,0.028038652773058143,Dairy (total),"Total milk, yogurt, cheese, and whey (cup ep.)"
5,dairy_cow,1.607515952508746,0.06989205751109905,0.6136896546079064,0.9865159096717919,0.042892032633822304,0.621000042836954,0.027000024877276745,Cow-based dairy,"Milk, yogurt, cheese, and whey (cup ep.)"
5,dairy_soy,0.00893306735450393,0.00703641008245942,1,0.00893306735450393,0.00703641008245942,0,0,Soy-based dairy,Calcium fortified soy milk (soymilk) (cup ep.)
5,fruit_tot,0.7630781399743517,0.08874545815022516,0.817441385504429,0.6237716519887767,0.07254421026754539,0.13930648798557502,0.016201247882679785,Fruits,Total intact fruits (whole or cut) and fruit juices (cup eq.)
5,fruit_exc_juice,0.5717888190014291,0.07857047527822397,0.8319770966445331,0.4757152015266154,0.06536883590395784,0.09607361747481366,0.013201639374266126,Fruit excluding juice,"Intact fruits (whole or cut) of citrus, melons, and berries (cup eq.); Intact fruits (whole or cut); excluding citrus, melons, and berries (cup eq.)"
5,fruit_juice,0.1941754222278921,0.03421311484049882,0.7758048821223531,0.15064224055256797,0.026542701525871716,0.04353318167532413,0.007670413314627103,Fruit juice,"Fruit juices, citrus and non-citrus (cup eq.)"
5,veg_exc_sta,0.9392182304013752,0.05703166050544512,0.6068633059188052,0.5699770802805887,0.034610422036373385,0.36924115012078657,0.022421238469071736,Vegetables excluding starchy,"Dark green vegetables (cup eq.); Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.); Other vegetables not in the vegetable components listed above (cup eq.)"
5,veg_dg,0.1318953863225566,0.02834139549659966,0.7722815695242333,0.10186037596218911,0.021887537396621023,0.03003501036036749,0.006453858099978636,Dark-green vegetables,Dark green vegetables (cup eq.)
5,veg_oth,0.4534272056399125,0.03200323703729561,0.5352647171716833,0.24270358498479447,0.017130203621346374,0.21072362065511804,0.014873033415949234,Other vegetables,Other vegetables not in the vegetable components listed above (cup eq.)
5,veg_ro,0.3654171405310617,0.02545490977393226,0.6395410155946413,0.23369924917092497,0.016279458848690597,0.13171789136013676,0.009175450925241663,Red and orange vegetables,"Other red and orange vegetables, excluding tomatoes and tomato products (cup eq.)"
5,veg_sta,0.40556081097621055,0.05225783210555558,0.5281836797491682,0.21421060150347176,0.027601734057226573,0.19135020947273879,0.02465609804832901,Starchy vegetables,Total starchy vegetables (white potatoes + other starchy vegetables) (cup eq.)
5,veg_leg,0.09181062673375986,0.01362266247182668,0.517207107546915,0.04748510869503741,0.007045737854141385,0.04432551803872246,0.006576924617685296,"Beans, peas, lentils (vegetables)","Beans, peas, and lentils  (legumes) computed as vegetables (cup eq.)"
5,pf_ns,0.6288481093427614,0.10082915121211736,0.6336946534271559,0.3984976847082834,0.063894894032717,0.23035042463447794,0.036934257179400354,Nuts and seeds,"Peanuts, tree nuts, and seeds; excludes coconut (oz. eq.)"
5,pf_soy,0.21217823918334,0.0503693490432547,0.6746898851631405,0.14315451182872505,0.033983690321735656,0.06902372735461497,0.016385658721519043,Soy foods,"Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
5,pf_leg,0.3669999111546958,0.05408677615239607,0.5190595129958194,0.1904947951534654,0.028074255689176604,0.17650511600123042,0.026012520463219467,"Beans, peas, lentils (protein)",Beans and Peas (legumes) computed as protein foods (oz. eq.)
5,pf_egg,0.5938236811361192,0.0589953708598966,0.6356266847307536,0.37745017775516354,0.03749903199413738,0.21637350338095562,0.021496338865759218,Eggs,"Eggs (chicken, duck, goose, quail) and egg substitutes (oz. eq.)"
5,pf_poultry,1.9542464838090348,0.1637704078624899,0.5037663826485792,0.9844836819521826,0.08250202595376897,0.9697628018568522,0.08126838190872092,Unprocessed poultry,"Chicken, turkey, Cornish hens, duck, goose, quail, and pheasant (game birds); excludes organ meat and cured meat (oz. eq.)"
5,pf_poultry_tot,2.3169668465639583,0.15975842397293946,0.5468581064613104,1.2670521024455998,0.08736518922508489,1.0499147441183585,0.07239323474785457,Unprocessed and processed poultry,Combination of ‘uncured poultry’ and ‘cured poultry’
5,pf_redm,1.434696020703386,0.12261012000573245,0.552818520944321,0.7931265321699489,0.06778114519437471,0.6415694885334372,0.05482897481135773,Unprocessed red meat,"Beef, veal, pork, lamb, and game meat; excludes organ meat and cured meat (oz. eq.)"
5,pf_redm_tot,2.325501979194177,0.1440824158350792,0.5497293484029391,1.27839668773216,0.0792063325733394,1.047105291462017,0.0648760832617398,Unprocessed and processed red meat,Combination of ‘uncured red meat’ and ‘cured red meat’
5,pf_pm,1.2974943606405889,0.1124174590830352,0.6092147697498606,0.7904527281693989,0.06848637645113566,0.5070416324711899,0.04393108263189954,Processed meat,"Frankfurters, sausages, corned beef, cured ham and luncheon meat that are made from beef, pork, or poultry (oz. eq.)"
5,pf_seafood,0.33212224881486174,0.08147160004743041,0.5558391633798324,0.1846065529210813,0.04528510600958004,0.14751569589378044,0.036186494037850375,Seafood,"Seafood (finfish, shellfish, and other seafood) high in n-3 fatty acids (oz. eq.); Seafood (finfish, shellfish, and other seafood) low in n-3 fatty acids (oz. eq.)"
5,leg_tot,0.577727588057979,0.07401711911341637,0.5698470648117894,0.3292163703156339,0.04217843807260491,0.24851121774234508,0.03183868104081146,"Beans, peas, lentils (total)","Beans and Peas (legumes) computed as protein foods (oz. eq.); Soy products, excluding calcium fortified soy milk (soymilk) and raw soybeans products (oz. eq.)"
5,added_sugar,12.9817727005182,0.6327020018685932,0.4743893538902738,6.1584147637492235,0.3001470938715247,6.823357936768976,0.33255490799706844,Added sugars,Foods defined as added sugars (tsp. eq.)
5,ssb,318.58440465089035,26.072487647460605,0.3673904549655757,117.04486936962768,9.578783098884903,201.53953528126266,16.4937045485757,Sugar sweetened beverages,Sugar sweetened beverages (gm)
5,oil,24.454422302383993,0.6682967621913649,0.48779107151511636,11.928648858163047,0.32598919371940877,12.525773444220945,0.34230756847195615,Oils,"Fats naturally present in nuts, seeds, and seafood; all unhydrogenated vegetable oils, except palm oil, palm kernel oil, and coconut oils; the fat present in avocado and olives above the allowable amount; 50% of the fat present in stick and tub margarines and margarine spreads (grams)"
5,kcal,NA,NA,0.5384920193753338,NA,NA,NA,NA,NA,NA
5,sat_fat,25.803089399153865,0.40595206442123505,0.5398632062740463,13.93013857480306,0.21915858309201613,11.872950824350806,0.1867934813292189,Saturated fats,Total saturated fatty acids (gm)
5,sodium,3544.9897030907605,65.19435872561873,0.5350693747939665,1896.8154240838223,34.88350476341039,1648.1742790069381,30.310853962208338,Sodium,Sodium (mg)
5,fiber,15.224076336612171,0.5424850664264221,0.6287966208416931,9.572847755897715,0.34111277662601563,5.651228580714456,0.2013722898004065,Fiber,Dietary fiber (gm)
5,sea_omega3_fa,0.06002619377122707,0.0080254301504384,0.5385756061605594,0.03232864369584981,0.0043223009079715905,0.02769755007537725,0.0037031292424668087,Seafood omega-3 fats,PFA 20:5 (Eicosapentaenoic) (gm); PFA 22:6 (Docosahexaenoic) (gm)
5,pufa_energy,7.852613083554286,0.19531187921662377,0.7968058626407157,6.257008142025244,0.1556256504031812,1.5956049415290423,0.03968622881344259,PUFA as percent of total energy intake,Total polyunsaturated fatty acids (%E)
5,sfat_energy,11.611390229619223,0.18267842898955555,0.8867735760080554,10.296674036344434,0.1619944037346018,1.3147161932747893,0.02068402525495376,Saturated fat as percent of total energy intake,Total saturated fatty acids (%E)
