subgroup,food,ghg_impact_mean,ghg_impact_se,ced_impact_mean,ced_impact_se,price_impact_mean,price_impact_se
31,gr_refined,0.07429976660299441,0.004899820960331892,0.4439560948730772,0.021237927183156213,0.7742509226640347,0.038469846883996586
32,gr_refined,0.0907447582885805,0.010745179120130186,0.4398418223043168,0.04253839007729404,0.7089057873327452,0.07476216900438924
33,gr_refined,0.06579345544778539,0.0036064705623833153,0.40231646195372345,0.026188449147868848,1.0353664411391759,0.07804254968801388
34,gr_refined,0.08077525991504357,0.007395626958430563,0.43428515815648866,0.02692359709601681,1.087349751091001,0.07254986285653556
35,gr_refined,0.09655917858131889,0.006996456472351373,0.5423389633585126,0.02914195821605282,0.9203909364889283,0.07710682601483694
36,gr_refined,0.13161033088136082,0.016851748391503885,0.6188559540501338,0.06910077574519403,0.8071489911197584,0.11284238089267944
37,gr_refined,0.04723506078819898,0.003080774806066783,0.311829087200994,0.02480063958912616,0.7096136905810932,0.05459853330684057
38,gr_refined,0.0448388149457484,0.004373913723128025,0.2569117220912796,0.01931647188866803,0.6236931969839693,0.04248187341099562
39,gr_refined,0.07226897134400147,0.005696027409310372,0.415651418674392,0.028825969043049345,0.6575476313251685,0.06253135347205348
40,gr_refined,0.0939949142260808,0.01138225777822521,0.44542017254652405,0.04371533201335929,0.5552398420067767,0.07658296328230435
41,gr_refined,0.05802748275249049,0.002823547427601993,0.36305662929467797,0.016209600391981337,0.8228596804404473,0.0625350901471978
42,gr_refined,0.059838793473066566,0.0060551288250435455,0.35272782142139486,0.03332056951538141,0.7545849600101072,0.09809950235857863
43,gr_refined,0.0929814021130119,0.009419177673922254,0.5297819114384258,0.03615327368438403,0.7829630706080348,0.09433658432772753
44,gr_refined,0.09988216259986173,0.01613896613652381,0.4811940125525861,0.05857524078226977,0.6446535175138102,0.10727884061548976
45,gr_refined,0.04396630660963954,0.002154642550972139,0.28388983040794713,0.016248903661781264,0.6877918133598783,0.03399253213376742
46,gr_refined,0.04501079964619196,0.004702044901514592,0.2783299645041506,0.026822084473388342,0.5945715603051667,0.048213189160060316
47,gr_refined,0.06188151273591617,0.0054136155346817885,0.37253261270503746,0.030966648096443835,0.754450398111337,0.11358067615602906
48,gr_refined,0.10899865630286235,0.01499753182108387,0.48788796766221715,0.0548814581837962,0.5933244319408765,0.10058124268967987
1,gr_whole,0.041770255316884324,0.0030301881461848373,0.26443440942920354,0.01724312950765721,0.9570130595148716,0.10075906759740465
2,gr_whole,0.029249369811534576,0.0033417518449798587,0.19839299564280116,0.022615159745720693,0.7274454731127309,0.13641561111589748
3,gr_whole,0.0372074043859225,0.003965800154116254,0.2415627328076699,0.024421466168814243,0.7410942131743341,0.12118686591989439
4,gr_whole,0.04063660823146616,0.0058106766804005665,0.23762375053196247,0.030129978710533373,0.9535861182327827,0.15776764358924947
5,gr_whole,0.028373351513108238,0.002230638808764864,0.17112989391001635,0.009947076284522936,0.7107966332562324,0.07142553084962057
6,gr_whole,0.023667332952436053,0.0034462543209555,0.1563648697615236,0.019756131176397188,0.8395987810765846,0.22875238375513046
7,gr_whole,0.02089294002758073,0.00233532787608794,0.1407476919502327,0.013695635219057168,0.6372432547873651,0.11555205016219576
8,gr_whole,0.03407564350715476,0.007181918381561895,0.18937286227177758,0.03525929904399718,0.6524355242403853,0.11295817791820022
9,gr_whole,0.03255328246660661,0.004771395862260092,0.21545050203726285,0.030527597011575033,0.7938376062954022,0.1862940344147973
10,gr_whole,0.039214001894770534,0.005818068121245548,0.24933026614743548,0.032727155720561465,1.0850532719390866,0.29059419392993274
11,gr_whole,0.030559521169233456,0.00432701990483223,0.19402688155194991,0.025097616641474283,0.6612281804751808,0.14122005287498074
12,gr_whole,0.03455712256489099,0.004879302337202938,0.19138899401838422,0.0205163565557659,0.4855727616571284,0.09127301924068902
13,gr_whole,0.03141692563025512,0.004177185232372624,0.18769540668220813,0.016349846463396045,0.8142174207341938,0.15606365414949305
14,gr_whole,0.02737026626361181,0.0035132632752439582,0.17264988746610582,0.021357313090363973,0.9533212581721812,0.3002868464844839
15,gr_whole,0.019395401435425445,0.0026299421464405044,0.13193650554982253,0.01565201348773317,0.5881739306594931,0.15441906319019716
16,gr_whole,0.0281333332875546,0.004794066649826903,0.16946036943281223,0.03286271599341922,0.5375889981824258,0.18732567177791315
17,gr_whole,0.04152009942084046,0.0037084043002131783,0.2627880205734765,0.027564646379149526,0.8944966598316763,0.20150441979002492
18,gr_whole,0.03859624880499969,0.0035762967377914135,0.24231918682228873,0.01825776929812899,0.8683081204906988,0.20065848655770174
19,gr_whole,0.025599537026345383,0.003587362605306798,0.16440920467732068,0.022883743316975215,0.5011540642048026,0.11751429024035429
20,gr_whole,0.03456032597617629,0.005863724570584193,0.21132441266916377,0.055473606736815013,0.5894743431778839,0.13525972596776858
21,gr_whole,0.021855446261696658,0.002462296811141201,0.1442789790077116,0.015117167474095191,0.6110581657096105,0.11707830867191642
22,gr_whole,0.026045113296238653,0.003078841947612881,0.17566057318636388,0.017636809445347918,0.5802568514916023,0.12021661757285348
23,gr_whole,0.02206857004962549,0.0027531854197843145,0.1374383248288244,0.015840896582081244,0.676377172355516,0.1990176818792825
24,gr_whole,0.025174333792831474,0.006461405966324571,0.13966833638035023,0.037279717383998,0.6201069587646834,0.26571209103412763
25,gr_whole,0.03807888492409658,0.0037897004846598804,0.2459279820622612,0.01965313485541701,1.0294232386719306,0.1401198020201415
26,gr_whole,0.0369264164468244,0.00397303426393405,0.2545275340664108,0.025043106881896475,1.2200070407627492,0.2776440529113441
27,gr_whole,0.03740786548998127,0.006969120919507437,0.2301964255473808,0.03264297250491113,0.7059567877763511,0.20467381684972608
28,gr_whole,0.04774884844439343,0.014811150784840105,0.2759955012511849,0.10241604464665803,0.3125169335143693,0.07331292533798875
29,gr_whole,0.01980315815317116,0.0030479329679773547,0.12724410996471128,0.017150352268344153,0.8389400451696405,0.2697707708864001
30,gr_whole,0.03755470814124837,0.00662450232762184,0.21561455597673468,0.026429830337014223,1.0416008508672003,0.31810286396381726
31,gr_whole,0.03933454335268089,0.020678769471950777,0.17568390086157484,0.06704638653869063,0.5618979190939177,0.29024354787131007
32,gr_whole,0.027720214305554974,0.005562075626790416,0.1342359239275024,0.02447837616949357,0.46275599687048696,0.2481124640484454
33,gr_whole,0.034154420266600795,0.004820870555578956,0.22121412766599297,0.024293260187146178,1.0854034432428084,0.38426004984199225
34,gr_whole,0.0378764854016883,0.008028703246151224,0.2515519565814243,0.053199339223929054,1.5858932865830873,0.6421101170414634
35,gr_whole,0.025093619828789018,0.00327577015834079,0.16335652821798374,0.02241902930566083,0.6825256919637839,0.35154724004058624
36,gr_whole,0.03727198169032502,0.0060804853522226105,0.20893026364995504,0.03195037738785368,0.4286862677029589,0.17077347226843054
37,gr_whole,0.02618091775476156,0.0034767362176181768,0.16853005098476248,0.022119259671302353,0.6678265024335556,0.146173212414891
38,gr_whole,0.018506732654477935,0.0028572538730483555,0.12803428887811188,0.018920785084889907,0.435784404373457,0.15759087857331472
39,gr_whole,0.01555150851210809,0.001865868208175076,0.0954346341565646,0.010069228172448538,0.2828279894290553,0.0738656941090785
40,gr_whole,0.028339632185642494,0.0063643670495278516,0.1286560726277283,0.02243983739652225,0.32946031732147907,0.08353910455905324
41,gr_whole,0.022002601709382962,0.0011045298675009842,0.14073597031981566,0.006417583390633252,0.49087162149370317,0.062292185711573106
42,gr_whole,0.025608375106932386,0.0038193645714758137,0.1653695903262817,0.021211219316159685,0.33129491079360485,0.1033558096488761
43,gr_whole,0.021981039324660216,0.005180794044935101,0.14413917832656603,0.03439288654056364,0.6887932117004594,0.2831227996654994
44,gr_whole,0.03907024982380417,0.010779905567994632,0.21280726103345604,0.05909846675961308,0.5214584524559246,0.2960776990126755
45,gr_whole,0.018501367118825635,0.002064438374416865,0.12090092543909074,0.013529184212449539,0.6493704466937179,0.13800263370818025
46,gr_whole,0.01987366150847785,0.0027043631360178463,0.13777498174947553,0.016259218233938097,0.3600301633644843,0.09009372168747945
47,gr_whole,0.011151793356309376,0.0024544324890699,0.07415195242630158,0.016596349787838298,0.33539844400501573,0.15845698869863972
48,gr_whole,0.02133332840784636,0.0058990884040182635,0.10702826892380135,0.025665695927776497,0.3189878741311936,0.15312127268424
1,leg_tot,0.017598810689766334,0.002385945744670116,0.11575747901852208,0.014235670701671936,0.1912990300053344,0.029720833577969317
2,leg_tot,0.016911929000026853,0.0039031873502052327,0.09341174358144452,0.017351689036031077,0.11195150720954396,0.023370964035728765
3,leg_tot,0.01723955265505988,0.0018389659944724435,0.13670595800947352,0.015638290420888146,0.16043965731508736,0.015318251387287232
4,leg_tot,0.03016283271826444,0.0038996169848655865,0.14197201421171768,0.013205003522020808,0.29201006645183614,0.04412394688653691
5,leg_tot,0.022648592905277473,0.0026940630549193126,0.1160693194005219,0.010015314401291633,0.16012210994700088,0.01959800207359479
6,leg_tot,0.012616665465379503,0.0016144702084875183,0.07783279123412583,0.010337323840831936,0.09631005744084735,0.013122058884222345
7,leg_tot,0.013037837802557557,0.0016327047674937725,0.09194498065371527,0.006335972984605796,0.143477115696589,0.019922467798728263
8,leg_tot,0.025656806403023914,0.003445916968635877,0.10058472502829788,0.00990467676936083,0.16908321533491114,0.02149518505165989
9,leg_tot,0.01944776926832059,0.0030672248344156255,0.1388457541813358,0.02441740357543645,0.20509739379646144,0.04208708559440488
10,leg_tot,0.020501560579388796,0.004332729757818882,0.12345585292409658,0.02225507259909932,0.15897695400301076,0.029209683254230567
11,leg_tot,0.022129441836720495,0.0029977489129629276,0.17295050498280193,0.020175842013451902,0.21531727310998022,0.02737294631875979
12,leg_tot,0.03601745809664216,0.007747265330182826,0.14435018506977274,0.022821972728932185,0.32762516759972066,0.12248579929243883
13,leg_tot,0.01687669266132577,0.002865223746236353,0.10578897412899238,0.020903283521825917,0.15220714795118492,0.027945886186813717
14,leg_tot,0.02238563056782513,0.0026916497061854777,0.14789679713482667,0.017673014739704427,0.15914390860937194,0.02826236138668838
15,leg_tot,0.02074021446652647,0.0024994843984385085,0.15106198542700527,0.01481036215917346,0.1654304748644262,0.015646531366880025
16,leg_tot,0.028177663269726982,0.004666251393110219,0.104242942650179,0.014707989118326577,0.144135718646476,0.02466933144021664
17,leg_tot,0.02212886639761254,0.003968820468024062,0.16009565029672673,0.029389976154114515,0.21769259242340758,0.041511738260618755
18,leg_tot,0.01858449358150494,0.0032027757040314583,0.11630094384789758,0.020009852933247693,0.14264946269693074,0.023745166755692482
19,leg_tot,0.023003927889881565,0.0031076881410906144,0.1793938933042879,0.013997260685941119,0.15881510809092325,0.016763471295515517
20,leg_tot,0.04726609013637292,0.006610945983579757,0.1850981685477264,0.0299053699641071,0.19398276261909703,0.04047057955455788
21,leg_tot,0.021067351320658782,0.003882589404977328,0.13956134763725403,0.02730349692279146,0.24292239942623278,0.07997793851213957
22,leg_tot,0.01998950429527488,0.0027809913005971032,0.12977294007507756,0.020172146023509176,0.15629712086179365,0.026685758317223522
23,leg_tot,0.019270131803451666,0.003305563090189288,0.13502935257562976,0.02125629442531645,0.12838734810362518,0.024150183740725518
24,leg_tot,0.03289273918573164,0.0073157319606662495,0.14666477622199195,0.03580847190862474,0.1479635778170947,0.030096416477199885
25,leg_tot,0.0271545061728215,0.002626996555312436,0.152975841581341,0.013774670877175934,0.22122759214153673,0.040512519650186186
26,leg_tot,0.02703216794037247,0.003301932344131325,0.17718988902780347,0.02333435370484124,0.1420731359543956,0.018805084444196433
27,leg_tot,0.020290109644903076,0.0021981188681117775,0.17548020729050723,0.018113751545150183,0.17069465605644052,0.02221788438861212
28,leg_tot,0.04306871065599111,0.007751401747539611,0.2522787068410138,0.05086181765653581,0.19241734350786086,0.035197323508929707
29,leg_tot,0.022311350066720616,0.0032061430774958945,0.13350359963508754,0.02376875084226833,0.1779803225342529,0.032541767141858885
30,leg_tot,0.0261088510284309,0.004302393715771889,0.15644666444230912,0.02838911855273214,0.12610212825123374,0.02145173485617292
31,leg_tot,0.017224640095189793,0.0022043114333175997,0.12734808860620148,0.01415460633813029,0.1279166913986649,0.02236659347892559
32,leg_tot,0.02791264804423481,0.006122313279585418,0.14627497291754865,0.031047601771018125,0.17419133597245137,0.045192450018008985
33,leg_tot,0.027468387850652903,0.002871421511862853,0.15368568466690077,0.015023242831347521,0.15651025656321568,0.015783316270016855
34,leg_tot,0.025926964736463404,0.004222853964627706,0.1831327920695808,0.030356307629749817,0.15167233086792423,0.025533559356306537
35,leg_tot,0.019103459438395875,0.0025602849256567846,0.1570656645143317,0.019606406557085686,0.11939670482776521,0.02613817982404378
36,leg_tot,0.02886448046736182,0.0064415520555600216,0.16403751481688925,0.027181783147601078,0.13894024445971095,0.041801959763998996
37,leg_tot,0.024464029069735986,0.0023217180311733508,0.13593176412472602,0.010554716470427815,0.18280929613809208,0.023282410264093497
38,leg_tot,0.025585557662894866,0.003792657370108461,0.17045982274485008,0.023175461759615837,0.12040267351617262,0.022837279518765182
39,leg_tot,0.022309587414642576,0.0036177212068037295,0.15260253917592526,0.021436173163571694,0.14347747471848615,0.026780988299737737
40,leg_tot,0.036479851016297256,0.008516550213489139,0.1449592123464766,0.028441255559280055,0.1446905404546849,0.027863503736527233
41,leg_tot,0.02478032247979044,0.0030381853611017597,0.14280275669385267,0.01972585013923828,0.17127032956488464,0.03004379329756045
42,leg_tot,0.03175927703880096,0.005333158143052651,0.19277283448983412,0.030087475375402923,0.18600913758504672,0.05030976246627264
43,leg_tot,0.019030140879113214,0.00442768289433361,0.14081490354714177,0.026852531354941662,0.11245682818277694,0.033959031007191616
44,leg_tot,0.040043257608272376,0.009250972140637267,0.17341737735498414,0.04131779488435126,0.12055295232291383,0.02962714763410551
45,leg_tot,0.020525397599745226,0.00244343750542296,0.1188013130902833,0.012867389373482625,0.12875672100985985,0.015413723183552478
46,leg_tot,0.019503580452668656,0.0038687159945904872,0.12832444001175475,0.028310847510132794,0.09109065956877897,0.019866405142666268
47,leg_tot,0.017517086225117776,0.003407220766726492,0.11037016773637373,0.022436003925766567,0.0847385630111385,0.0184485551539038
48,leg_tot,0.027300252600044487,0.005829726976046012,0.07927504046213389,0.013524618250790736,0.12340977669441734,0.028098436907954723
1,oil,0.05052528039552868,0.0020216719966777157,0.42289749495315365,0.0178073116346449,0.18573367972754726,0.009513339413098435
2,oil,0.05264614636029015,0.004328956163561196,0.4509410871451385,0.030198179818239215,0.17790305476880247,0.011476989147367321
3,oil,0.04787077771779532,0.002346847308557512,0.3957901303696954,0.013501024579750708,0.17154597588285586,0.010014130433031874
4,oil,0.04505299279238968,0.0038875738997798375,0.3561455656632949,0.023286187516571438,0.13844796440236645,0.0077605129259941995
5,oil,0.04009080339728911,0.0012157941373609877,0.3293660378799965,0.008867490109496992,0.13996751969772844,0.006911790687809262
6,oil,0.04646766065273739,0.002054196903070305,0.39223401257403456,0.013402462511082661,0.16317491820536567,0.010301387372394938
7,oil,0.04151074930942939,0.0023103432935001503,0.3325169331792745,0.015801231593687334,0.14013374993903224,0.010252542216237705
8,oil,0.0377247571934993,0.002860045246962599,0.3115083400993077,0.02300717104619798,0.12275164900241217,0.01153559516959141
9,oil,0.05226343840705505,0.003659389919919318,0.4339056931515203,0.02855187692212484,0.1642194939595731,0.012097119816759254
10,oil,0.04806554910956673,0.0023727072888016978,0.4149032135004189,0.01845025144458532,0.1628321175154113,0.010984544140123275
11,oil,0.044693294331444026,0.0022740585724606117,0.3792831895445078,0.019043393525864854,0.16438856604437363,0.01378575056444732
12,oil,0.045588193447081427,0.004917771780596785,0.356333593913741,0.023207096947320163,0.16265801447351588,0.02072929624290869
13,oil,0.03998018523263732,0.0020741529638497237,0.33220982299060886,0.014394051637195253,0.1423037244950096,0.007115871365242458
14,oil,0.04333188932939796,0.0021927383907047893,0.37002660025685585,0.017392887536198692,0.14929773346461142,0.009025161745861775
15,oil,0.03542757541874557,0.001630734428114147,0.2994683284635752,0.013517426546757399,0.12427529670973607,0.008269335016049956
16,oil,0.038174918848544605,0.0030281391335659907,0.31831837684086556,0.0230776658365054,0.14079456831510193,0.020575667039335062
17,oil,0.05330344247954758,0.0028441324463115924,0.4069745761713364,0.016810664889753905,0.1733597955816434,0.010756187646041901
18,oil,0.04417908765271429,0.00237270537464053,0.38094893173755473,0.018545519603585414,0.15830796634751387,0.013300068556558062
19,oil,0.03776713317506694,0.0028707786854369104,0.31662677907470643,0.023204008885433093,0.13110980480140325,0.011547648876837688
20,oil,0.052770061965115626,0.008540477986027691,0.43214507966937615,0.07553891282607318,0.17800460158750134,0.03751340210949409
21,oil,0.041972540771674505,0.0024047455662455242,0.3252405492075956,0.0175485744130974,0.14574366478661357,0.010176498545294939
22,oil,0.04554736224531174,0.0019880413758867946,0.37835646361650926,0.013865017224894029,0.1735813681628932,0.01105647703501661
23,oil,0.031300469712003086,0.001335885172529199,0.26427827206264687,0.011604915611516584,0.12196866454823702,0.009283176015744667
24,oil,0.03123560108289904,0.002216873269757784,0.2530180725087363,0.02145914178251743,0.12062982237151876,0.02163792955101786
25,oil,0.050750164715874076,0.0023590759704456587,0.42716837970793237,0.016909846121385085,0.18989607711139808,0.010901593461987642
26,oil,0.04797732327369612,0.0021495967852517913,0.42275876931157247,0.017578043888151294,0.17919130781208276,0.013881702804106142
27,oil,0.04185153427704833,0.0024467048452960004,0.35582788077179073,0.01822702237341647,0.14962626615046704,0.009313408486127077
28,oil,0.041012640092742914,0.005506709650308145,0.355343422928914,0.04812900524642294,0.1476689868016939,0.02870788001823253
29,oil,0.0387751962545718,0.0019452925471313248,0.3045591861378171,0.01397412017209884,0.13766992550122392,0.009548770451170308
30,oil,0.03781759320286752,0.0013902834637453325,0.32877373947452104,0.012183970388932477,0.15048756245723383,0.010858644817866695
31,oil,0.034420785346007045,0.002587368298788372,0.289311310554003,0.018903614168221047,0.1305363345534958,0.013208481852743233
32,oil,0.031014869315330203,0.0036988505682392044,0.2342421747279957,0.023826016969623616,0.09494039679248623,0.012557923879941387
33,oil,0.043750658254597945,0.002151182075870222,0.37101226862013426,0.01674069742839024,0.16018391793908993,0.012391601302282252
34,oil,0.04426239678876501,0.0017989873213666567,0.3838931302309949,0.016754850306639688,0.1772017497383112,0.014114863768309768
35,oil,0.0358456077339568,0.002865202226207814,0.3036053202107765,0.024002199601273023,0.13857804903821738,0.013080239035085048
36,oil,0.03418992778223795,0.004039325522989562,0.3023270114298645,0.036583224791256884,0.12869633249351176,0.01890450762674749
37,oil,0.03620427091936834,0.0013052567040582155,0.2975225879118564,0.010211900524808401,0.12826877763602482,0.00731238439782437
38,oil,0.03141000780836707,0.0015543179751145385,0.2735692356265925,0.013085004071793072,0.11830212736423924,0.008014637607653067
39,oil,0.028893400848319067,0.001759115526749468,0.2375457109732103,0.012102536896373795,0.10632524842247697,0.011132145899377466
40,oil,0.03212714741311011,0.004210026233916382,0.24942469417107233,0.027383992697309713,0.09565614165891259,0.020658947132083424
41,oil,0.042054927367188834,0.0017873253046269636,0.3605213551150595,0.010716066787349455,0.15676290037641022,0.012431393434528117
42,oil,0.03198066437606256,0.001831805783894466,0.2940747374957489,0.017405757520816682,0.10140067667813299,0.013175983177121656
43,oil,0.029727976879719873,0.003101928592096149,0.2653076316506136,0.027589763579853734,0.11079486366601506,0.012780404278339891
44,oil,0.030163910166711938,0.004539394769624377,0.2641936194264096,0.03722010664429363,0.11862427850685425,0.03162443921860751
45,oil,0.035435836132795696,0.0013382687415120905,0.29842244822526065,0.010514570024434308,0.13323341340077305,0.006924279563677983
46,oil,0.03290542336246102,0.002507112475975121,0.2842291419609097,0.021837058459793467,0.12154223316776168,0.011755642232248361
47,oil,0.025315402316739524,0.0011456708334326095,0.21670697843295014,0.010225439114069973,0.10147540113960145,0.00956084733299369
48,oil,0.027450843111441955,0.003042576122261427,0.2357592878102676,0.025204421636174458,0.10087245616801772,0.01189505251127552
1,pf_egg,0.20744055304956455,0.019705925655713857,1.271022532031516,0.12074146137166218,1.688359746697139,0.21305620651983964
2,pf_egg,0.17050771870184647,0.01808341233921576,1.0447289556905341,0.11080005428672485,1.5262842673437327,0.2463389786597945
3,pf_egg,0.24725847863205938,0.021845780914096388,1.5149935389060145,0.13385270798524246,1.910750974835495,0.2953778053164113
4,pf_egg,0.20391493345822265,0.022696176115217095,1.249420478459587,0.13906321984450093,1.4737572314355147,0.28280207878194596
5,pf_egg,0.16899621638684642,0.015193281184820401,1.0354677313477516,0.09309174333324868,1.309130734305745,0.2138803597305957
6,pf_egg,0.14573982594940538,0.015558741420730786,0.8929719858189249,0.09533097856269135,1.3875383560719023,0.18045079813728618
7,pf_egg,0.206915080531813,0.018398369590548466,1.267802875121587,0.11272984938795046,1.156018124581676,0.13142269772083776
8,pf_egg,0.15290519928006574,0.010612932297839193,0.9368754117392701,0.06502718915455064,0.9049847176457771,0.18241165820044578
9,pf_egg,0.1595907914555082,0.016014200769403082,0.9778391392748915,0.09812165322141427,1.3360294304521274,0.20611253097220064
10,pf_egg,0.16305196302071384,0.015663851349492188,0.9990463091456354,0.09597500445749337,1.5105545613277742,0.23412858261806702
11,pf_egg,0.27018020841239665,0.0218098568624271,1.6554387633119936,0.1336325953869955,2.0700419076811243,0.40837973478728457
12,pf_egg,0.1821260199972254,0.024689138545553088,1.1159162067524286,0.15127442983796877,1.4836220602668904,0.2847289626201934
13,pf_egg,0.1394225053707469,0.021944782207571692,0.8542647191851785,0.13445930526266733,1.2143516049661838,0.22809252587494033
14,pf_egg,0.14466095062200313,0.018621394537924742,0.8863615384872814,0.11409636007813678,1.2466904780390302,0.2875515481552817
15,pf_egg,0.2045168087151179,0.014850641599607653,1.2531082675718892,0.0909923339999768,1.5013396190244652,0.21542859898015143
16,pf_egg,0.1647853423872538,0.018654840652957617,1.0096670108312138,0.1143012899493252,1.0189896373577654,0.22720199417985343
17,pf_egg,0.1567774841304852,0.014829827681603278,0.960601540613172,0.0908648036864749,1.534589904367271,0.2566127267681905
18,pf_egg,0.1947522498783215,0.01872644486062823,1.1932792027412036,0.11474002075677665,1.350210453813507,0.20346324041093306
19,pf_egg,0.21827047162773325,0.025587954429329034,1.337379231965835,0.15678162321762626,1.6311477852575922,0.3062998632729218
20,pf_egg,0.17543388796247722,0.028694580758709166,1.0749124084186354,0.17581643586730647,1.0048045016266778,0.25983467241374913
21,pf_egg,0.14183430858013393,0.01902149602862237,0.8690422358129152,0.1165478479974472,1.2446865004248904,0.20187542020645768
22,pf_egg,0.16041415628523795,0.017952137988130865,0.9828840315839608,0.10999571465470095,1.1126036210335202,0.16775350748583842
23,pf_egg,0.18094124910659698,0.012547653615664062,1.108656919813852,0.07688154623182647,1.0828051899185656,0.19092946333227515
24,pf_egg,0.11881874664344626,0.015277341897444017,0.7280220862864756,0.0936067972040206,0.4129504111250078,0.0628866471489247
25,pf_egg,0.1969919254182619,0.01570644751651107,1.207002064707465,0.09623599820853793,2.0453223506431133,0.2542938196808048
26,pf_egg,0.21131313539667654,0.021743096579815657,1.2947504837167914,0.1332235441084653,1.1880398450003742,0.2006329196138384
27,pf_egg,0.23159792562117149,0.01839717374403643,1.419038743913945,0.11272252223885014,1.8670633874519393,0.3351843438780833
28,pf_egg,0.18932880001120478,0.0282841789907353,1.1600488296000289,0.17330183644780087,1.4635834028683665,0.8242821519108718
29,pf_egg,0.16038228298570167,0.013895501228820939,0.982688738613106,0.08514003118514202,1.4092951793373067,0.2731438659604994
30,pf_egg,0.14676109372318571,0.014770928103681075,0.8992294621543372,0.09050391624394877,1.0692051118366048,0.1596391004920784
31,pf_egg,0.19685422870935032,0.014138369589626951,1.2061583742282396,0.08662812574700064,0.7725254924152268,0.08334690798071613
32,pf_egg,0.14518207044155906,0.02671780320404964,0.8895545256964195,0.16370439328040645,0.7832938331251158,0.1730301259934195
33,pf_egg,0.16559618387356823,0.013469551303277769,1.0146351705466639,0.0825301656360796,1.376810445743682,0.24252740731634972
34,pf_egg,0.19605842168176715,0.016318405983230855,1.2012823331247164,0.09998556881290509,1.5009577164735461,0.21678521642780732
35,pf_egg,0.212072532875675,0.021209857320885747,1.2994034375022758,0.12995629909248346,1.3543196467104117,0.30027544041656895
36,pf_egg,0.16163901367060876,0.02908052198108631,0.9903889350970148,0.17818116148372884,0.8939926890027041,0.318142042138077
37,pf_egg,0.16971445166128032,0.012820633108580936,1.0398684775070004,0.07855413667366248,0.923999193521858,0.08091691673937217
38,pf_egg,0.1462140473285438,0.014907877546921746,0.8958776185372872,0.09134302810298085,0.7350465816188462,0.14076190150454554
39,pf_egg,0.20046533641624573,0.025575673039385943,1.2282842276044599,0.15670637311289576,0.7835657971964382,0.18575051869572792
40,pf_egg,0.16633085598852596,0.023619436475117238,1.019136627942718,0.1447201885669292,0.5964163506855225,0.12108705356465026
41,pf_egg,0.22053653786707578,0.012119712528662993,1.351263794106354,0.07425948050762617,1.6982398158505874,0.20400906138051383
42,pf_egg,0.19303728210901716,0.025548712728670226,1.1827713119529795,0.15654118283603574,0.8706721726968732,0.2004694908237381
43,pf_egg,0.25051797823366184,0.03163872309703558,1.534965031345078,0.1938556822658962,0.7345910262865396,0.24479904655668783
44,pf_egg,0.1795828614194367,0.037454400690229504,1.100333854086186,0.22948929947002183,0.9743191452701699,0.19806860609400243
45,pf_egg,0.14837698779010514,0.009657872571892313,0.9091303120037872,0.05917538046396982,1.0834273338465443,0.1531096850904837
46,pf_egg,0.15647495547263618,0.019015472965669637,0.9587478975570841,0.11651094369589078,0.5845975928899401,0.1102816791111655
47,pf_egg,0.18062530682856603,0.022242227722564758,1.1067210892913468,0.13628180306288085,0.5234394347553819,0.12487536064850316
48,pf_egg,0.22716931139375077,0.020233004783081942,1.3919038930567833,0.12397096224407975,1.0187237028232075,0.3296685015372752
1,pf_ns,0.01758015105678759,0.0035277328058159023,0.10000200058450759,0.024954853467664198,0.23039546242393769,0.07067560140115088
2,pf_ns,0.011175322237039934,0.002414826939131406,0.07730313170057015,0.021908372214275558,0.2814864923022078,0.16071382628931463
3,pf_ns,0.012621553874979643,0.0050486617278457544,0.07417427104588484,0.02636708414809669,0.09816998879215923,0.028257035544099793
4,pf_ns,0.016882605610708732,0.002916549166388081,0.12221623030023152,0.02656831837098842,0.16782453215126614,0.028343644631395926
5,pf_ns,0.014091130439706697,0.0025197888309993707,0.08739797962459056,0.020561491696452758,0.22156412905312575,0.10940121003090439
6,pf_ns,0.0035684061237114817,6.162986999784514e-4,0.018233780622110694,0.003370818486118401,0.029186893479083643,0.004407975291435367
7,pf_ns,0.00740197905737921,0.0018531912086082697,0.04774052527842228,0.01240263442571728,0.07470541270884475,0.016593720948258266
8,pf_ns,0.020459287081707914,0.004738887628318552,0.1219121963562917,0.03045240910160275,0.29587040317103735,0.1615431671117341
9,pf_ns,0.028199114842205948,0.00790896006687794,0.13872431941102306,0.03945608321717837,0.35702081442749944,0.150021755227304
10,pf_ns,0.024144349152445354,0.017885338557871805,0.09281122167271703,0.05202898994281348,0.35246223870923066,0.2015828538812766
11,pf_ns,0.012441834670950131,0.003072074069648012,0.06963089776435996,0.017507327397052467,0.15113241921183593,0.0595997757532286
12,pf_ns,0.023558860978149247,0.0070009897326698215,0.0964017698040717,0.021865779827476766,0.17577521677536376,0.03669043227192167
13,pf_ns,0.01608677731456128,0.0034508376411840633,0.09865642395991629,0.02348370028699845,0.12789984070419874,0.025447672489028732
14,pf_ns,0.012272588388905187,0.0023644657912359414,0.06381099623502079,0.013410484461912184,0.1278131196740698,0.02500075180226445
15,pf_ns,0.012796763308899867,0.0028651939555562195,0.08089390571471988,0.016191989469521256,0.08787670292600686,0.017594935435470836
16,pf_ns,0.031050426728926127,0.009099757657483866,0.1792934509063696,0.03638509849883683,0.7232088518244402,0.41154745851428937
