subgroup,food,GHG_impact_mean,GHG_impact_se,CED_impact_mean,CED_impact_se
10,pf_redm,2.0540744171821967,0.19503483990207723,4.530608162240339,0.3960197401534754
11,pf_redm,2.4419512417983227,0.20427621108619692,5.560979750097644,0.3953799116482848
12,pf_redm,2.021598207273105,0.2941045714337581,4.4239408890495415,0.5945774678279634
13,pf_redm,1.1580342711450655,0.10188482567633896,2.7035885107596145,0.22806930357288294
14,pf_redm,1.1180498188191363,0.10294241525003033,2.583724914419842,0.22049590378258213
15,pf_redm,1.300952272897975,0.1191249154991471,3.008484571480749,0.24364461951130778
16,pf_redm,1.4970716678626832,0.18319683518512636,3.3765136139965404,0.308614112114918
17,pf_redm,2.3019076343432947,0.14607840501869088,5.183020302124861,0.31309336108045077
18,pf_redm,1.835200189179233,0.14864989785530447,4.201279506300783,0.31118091406875653
19,pf_redm,2.147958926579769,0.24367195087604382,4.87297877312102,0.5109649883811813
20,pf_redm,2.3773684873350285,0.3172288674800541,5.358089100884382,0.687275878930438
21,pf_redm,1.2607038739829959,0.1422425257457466,2.8974929925346076,0.31795997154542743
22,pf_redm,1.144999749190111,0.10783803739759357,2.6605680731140358,0.2180310632608278
23,pf_redm,1.3135255659575555,0.12065040630579212,2.9880295326042243,0.276195307212798
24,pf_redm,0.927657758819243,0.16392283219446152,2.156624744700815,0.37529273651401307
25,pf_redm,2.4671058736223417,0.21315309584610967,5.7605859758473965,0.4534872264025201
26,pf_redm,1.8393199120371038,0.13886134378608447,4.276717469566172,0.2925528313107919
27,pf_redm,2.122298120791399,0.1660988770886194,4.830663307861266,0.3375972077153784
28,pf_redm,2.030426280602911,0.30708980352242204,4.7114919596100915,0.645170178490884
29,pf_redm,1.6156970537580488,0.15547576131716193,3.675377753267446,0.2839423246334204
30,pf_redm,1.157743078944382,0.11124851437198037,2.7794031232272842,0.24051386535872604
31,pf_redm,1.2862011301063432,0.14699705839456598,2.8462636224437663,0.3043716607709051
32,pf_redm,0.981468140559532,0.11559077617214018,2.3941328344194646,0.2735991056840681
33,pf_redm,1.9853512802529807,0.16630874565443815,4.695209705998874,0.3361854859652094
34,pf_redm,1.6635103683420203,0.19288908471737057,3.891957413164523,0.36556626473288334
35,pf_redm,1.5208204806731158,0.12805980538193276,3.6468599140318263,0.28526304464784913
36,pf_redm,1.2169244981786127,0.16432473451992527,3.0289183483812034,0.3473157643516436
37,pf_redm,1.3557968796742501,0.10276113416804845,3.1094814954545535,0.21062487672357383
38,pf_redm,0.9465133251250173,0.14192736423701088,2.2077713092396762,0.2953609127532907
39,pf_redm,1.045925589121318,0.10302305106735374,2.382471234609715,0.21884157897569026
40,pf_redm,1.1126298372926664,0.24390808234118516,2.598742353637573,0.5051835979046974
41,pf_redm,1.665698977473929,0.1318667992504444,3.9278326216653934,0.26020274861911385
42,pf_redm,1.0719284396401216,0.14102103513737196,2.6272356875536174,0.2961607933179976
43,pf_redm,1.6172982450464255,0.3461842884944929,3.779505448085262,0.690762319900326
44,pf_redm,1.017826996611511,0.16435645243396574,2.6745912398474503,0.32383886899668446
45,pf_redm,1.1418918405078933,0.08119977883978341,2.6848469237208272,0.1662744070003492
46,pf_redm,0.752763201447866,0.14647693333008785,1.775345377920292,0.26149670636217137
47,pf_redm,1.0094070292266295,0.14960627752097044,2.266800541833796,0.30698971021347915
48,pf_redm,1.1401270533520138,0.2263493633330977,2.6910157306510682,0.4345240602549604
1,pf_seafood,0.11910845383720522,0.0237876847167158,2.324098382574456,0.5234738457427218
2,pf_seafood,0.27870957546828773,0.07853642859257326,5.007059140486634,1.0642586535297962
3,pf_seafood,0.25647665483238274,0.05282750220952772,4.809123459092656,0.9985651640770828
4,pf_seafood,0.2060681830987712,0.0468849887642427,3.2642350819343164,0.5538017999098619
5,pf_seafood,0.2730986543763569,0.08921072176841995,3.686881226226197,0.9212277490530147
6,pf_seafood,0.4845014894045584,0.14810259621861252,7.048197771866789,1.7083770910809115
7,pf_seafood,0.23655676568297773,0.042533413831573885,4.1104034766519115,0.6248247783308997
8,pf_seafood,0.239751436739633,0.04735195167873509,3.98176928481136,0.701430312805581
9,pf_seafood,0.25889615658371484,0.07643044278644112,3.8214897513766264,0.9655751738592119
10,pf_seafood,0.2584955840150216,0.07937184419687503,4.4013229136537095,1.0950419147326187
11,pf_seafood,0.3231839807037813,0.0784709074343546,5.308113162602321,1.0030937167901686
12,pf_seafood,0.2262926356535771,0.06436127100678661,5.131554352751033,1.5014422871156172
13,pf_seafood,0.17855305215142472,0.05386902318479459,2.871440082917151,0.6612243768463479
14,pf_seafood,0.3502130380674379,0.045639421660992,5.8420567872225915,0.8389082899463881
15,pf_seafood,0.2810768311427134,0.04935410004195549,4.479232260648325,0.5950216265334312
16,pf_seafood,0.23077156594098186,0.057011610961851575,5.579955120432863,0.9479447478768595
17,pf_seafood,0.3204971976835369,0.059331795163830685,5.21304707376877,0.9693733612747327
18,pf_seafood,0.7051422933753068,0.23971401794930108,9.715016897076236,2.670483427520875
19,pf_seafood,0.22717100231514012,0.04776828374198344,4.427276189067534,0.9201051679329522
20,pf_seafood,0.4766388832496655,0.10849204264549864,7.455759217145868,1.4105820849274406
21,pf_seafood,0.21793805023108903,0.06603554782894303,3.3902160269896537,0.6295103711221014
22,pf_seafood,0.35989234377980783,0.07686407458187529,6.228821437985407,1.0740598326017188
23,pf_seafood,0.2435291744410048,0.058102593963687305,4.656385508834543,0.7828813795953206
24,pf_seafood,0.2067551814872291,0.055700058073088664,4.735547669768794,1.2444337221954425
25,pf_seafood,0.25219311474285244,0.1198067059130357,4.254609794875798,1.700771369614729
26,pf_seafood,0.23077756675557232,0.03951007571447323,4.736813381695546,0.700373433563809
27,pf_seafood,0.36010427637694614,0.09059747349465293,6.880103212553437,1.1854882782815788
28,pf_seafood,0.38957584739069473,0.12481477567800729,7.453186409437463,1.923580914396045
29,pf_seafood,0.21675056323342043,0.04768860148678145,3.6597205540253928,0.6519773851423304
30,pf_seafood,0.308174141900454,0.0769178079103728,5.837343049287651,1.1777541452087972
31,pf_seafood,0.18055903156347386,0.026628800456472243,4.651280571243382,0.8361354203430623
32,pf_seafood,0.2072256295796142,0.05511047076565236,4.280917019416369,1.1239403539208244
33,pf_seafood,0.20814261178832558,0.05138225253982256,3.693943734482147,0.8111658750227523
34,pf_seafood,0.2450330229342152,0.06383709242150142,5.410786269554302,1.3230904008647926
35,pf_seafood,0.2688577930516661,0.05402440601427536,4.809875489888075,0.9998870145385206
36,pf_seafood,0.48772009505764685,0.10685792863417862,9.93670461471823,1.5380871545865773
37,pf_seafood,0.1240472167522174,0.023575196437683046,2.726112180784153,0.46943729295336367
38,pf_seafood,0.2209707223429622,0.037782529857980494,5.128717559053394,0.7229332899589734
39,pf_seafood,0.13960247385823474,0.042707251171676994,3.131358913036114,0.4825557209227747
40,pf_seafood,0.2094835678083658,0.05642690961055977,5.360699525435958,1.527194268106063
41,pf_seafood,0.18403192339840843,0.03717198019663811,3.597138907134396,0.6101738416053978
42,pf_seafood,0.1579555225546001,0.046379877514470064,4.264576019893046,1.1376755364618603
43,pf_seafood,0.31021084537981375,0.09807079251379922,6.404092478204343,1.7493647246609874
44,pf_seafood,0.10935552688570993,0.041526858882125164,2.5130256091125007,0.7875004797886689
45,pf_seafood,0.17384745369196292,0.03463466350223896,2.9618037974857088,0.3785036670983713
46,pf_seafood,0.18082981177175161,0.055337525112595265,3.849854234780872,0.9625344124973693
47,pf_seafood,0.17339728269637925,0.04533312454447921,4.285467399691325,1.1183167542078554
48,pf_seafood,0.31233618032566635,0.08836634483353902,8.212276415691397,3.0892423952936188
1,sat_fat,0.6595413553528061,0.029549428786898188,2.418996317314136,0.08184491470437472
2,sat_fat,0.596358798620957,0.04974616199310361,2.1661229667809176,0.1470057654125096
3,sat_fat,0.7437067906961334,0.03372240890933198,2.5610347874011903,0.11282880819723877
4,sat_fat,0.5642483299217613,0.03937174233874275,2.0380619577749277,0.11504945922856569
5,sat_fat,0.40749483351426424,0.015483487659376398,1.6330600476233132,0.05306099707061899
6,sat_fat,0.4064593808676315,0.024002675666146746,1.585557427619085,0.07496591372447681
7,sat_fat,0.46731921466921367,0.03157348002121265,1.6721857315728406,0.07694122025371834
8,sat_fat,0.3614428490088165,0.021556628165487732,1.3607081009490056,0.0653316295523202
9,sat_fat,0.735013121602725,0.04644997038699795,2.544987485422219,0.13121841883044974
10,sat_fat,0.597594234218529,0.04163910665848842,2.0550828668357273,0.11002403952699522
11,sat_fat,0.7294248230587443,0.04559014845708185,2.489085385896973,0.1393616314389607
12,sat_fat,0.5803962162075866,0.05877968749292378,2.040539303700776,0.14437128292743223
13,sat_fat,0.40181278122045655,0.020302785925786198,1.5625028270842916,0.07567068323109677
14,sat_fat,0.3915356265741528,0.021777191785428824,1.4751941020409591,0.05739464560823787
15,sat_fat,0.4135348338589875,0.022405566434643108,1.5733810573133846,0.0698511425636015
16,sat_fat,0.4123809748422311,0.04256017234833522,1.531879008236313,0.12263437803285922
17,sat_fat,0.7103007882088687,0.03195439973928288,2.5276672312737203,0.09129922440014306
18,sat_fat,0.5779618325360282,0.03780056649865922,1.9774527453814779,0.11144871266043904
19,sat_fat,0.5746633825444671,0.0562793522358543,1.9838827768767189,0.16660900033992554
20,sat_fat,0.5918907808220955,0.06795805858098768,2.0638180050995767,0.24087170391730905
21,sat_fat,0.4423768722750979,0.045732128992048725,1.632390676431133,0.14512199518370844
22,sat_fat,0.36720729140365227,0.024706316400348483,1.4251511530524152,0.07682317754025711
23,sat_fat,0.36666166024850433,0.019913960846292916,1.3960380929497826,0.057840719715292886
24,sat_fat,0.3154884709930285,0.024273405036381326,1.32630936023899,0.10973617972293948
25,sat_fat,0.71447148487476,0.0414462890598832,2.458693835302935,0.11058025810294496
26,sat_fat,0.553734778656351,0.029945719462485764,1.9503709221478691,0.08566343727915837
27,sat_fat,0.5708980764201287,0.04469051042401007,2.000125462346419,0.11767328398641312
28,sat_fat,0.4947307884426193,0.06362047025722749,1.721562601931602,0.1696798338455684
29,sat_fat,0.45327827724699427,0.03297474381808675,1.7047164923992997,0.0928330227398373
30,sat_fat,0.36103570126172235,0.023709360493475704,1.3286653514584157,0.06677080224049473
31,sat_fat,0.40077532036456115,0.031054997825732386,1.50034909424146,0.09881917891204585
32,sat_fat,0.30111727302114877,0.028789267776081994,1.2041855101827177,0.10187329171395443
33,sat_fat,0.5806052897137643,0.023514579694904975,2.1152323029149316,0.07430558820482809
34,sat_fat,0.48457443519029236,0.0407129018934311,1.7361133323708209,0.11266482902433618
35,sat_fat,0.44476622977527336,0.03599152633215437,1.6333424137803716,0.105206159610668
36,sat_fat,0.38134886325085315,0.045057566249345586,1.4716304929748094,0.1518554710070923
37,sat_fat,0.4254957908524346,0.022171260182155872,1.5598929794106207,0.07110668443098893
38,sat_fat,0.2977619268700099,0.019375388900909528,1.199262872479198,0.07072896972439167
39,sat_fat,0.301132082444456,0.023612665948674814,1.1403613324337187,0.08028586721651026
40,sat_fat,0.3079230410932451,0.031576172584934864,1.2391066364459125,0.09256705787930943
41,sat_fat,0.5528348884073275,0.026195452252806187,2.1076426136134896,0.08532387589443599
42,sat_fat,0.3786411752093729,0.03736988773640034,1.4655940120644342,0.12783507785755419
43,sat_fat,0.4161286966933365,0.03823284243619293,1.4646221360992713,0.11359904664202398
44,sat_fat,0.37265956548696144,0.0455130595410712,1.3793947540303526,0.10944410047251375
45,sat_fat,0.37628337811515156,0.01551230598317971,1.4825322741562674,0.05759741025804873
46,sat_fat,0.25171300113649264,0.02754491966098217,1.0464512233490784,0.08882382690869807
47,sat_fat,0.2893961755934172,0.02120635920747528,1.1150158280396527,0.056803717726224195
48,sat_fat,0.3042065172936236,0.05429358862393761,1.2181015835400795,0.18057261551183723
1,veg_dg,0.01614703541514293,0.0030079772655138915,0.14160126231428646,0.02705185662622232
2,veg_dg,0.012634765263455095,0.0032457507542691046,0.10769324707588383,0.02890171731167874
3,veg_dg,0.010634209453119424,0.0017204298882144752,0.09242533926019783,0.015134083725732595
4,veg_dg,0.019024092645887714,0.004858568228833168,0.1626382177825133,0.04524174664832296
5,veg_dg,0.01859855081857966,0.003016369542564117,0.16148024328628058,0.02643361971047419
6,veg_dg,0.016633408577805896,0.0042788365645740995,0.1400391007588351,0.03979160249667012
7,veg_dg,0.015000466001209961,0.003160876432514219,0.13360545470079205,0.028997326564972108
8,veg_dg,0.03264328707713329,0.012242277023424902,0.28346184871727304,0.10691131409188294
9,veg_dg,0.019833784137713525,0.006245038950169451,0.1741974837436699,0.05636873450087582
10,veg_dg,0.018449101395056757,0.0030602120066848646,0.15405655729136136,0.026715055811751834
11,veg_dg,0.02124879362225408,0.008673873691714564,0.1867601379006991,0.07604506310708865
12,veg_dg,0.01827161651630729,0.002583415271366013,0.1548850530182957,0.02215978489133751
13,veg_dg,0.014647829737195646,0.002365148260939557,0.12872994837464122,0.021151804698246963
14,veg_dg,0.015918854025483743,0.005154055937651654,0.133261436928849,0.045192909603511904
15,veg_dg,0.015414610162899928,0.0041716427743399755,0.13626038852668465,0.03829602492869567
16,veg_dg,0.02777928349702159,0.0077919674496000155,0.23060947091001405,0.0712381518692273
17,veg_dg,0.01742725276215172,0.002938003747484694,0.15491104561908817,0.026141341502154355
18,veg_dg,0.010994485570048429,0.0035435398001951476,0.08857217749393184,0.03171126138995405
19,veg_dg,0.004955035164717002,0.0013965827600198827,0.04240351459917032,0.012399986094952246
20,veg_dg,0.02052391663260591,0.005136921745581496,0.1671944109645196,0.0439620516545122
21,veg_dg,0.022598346598526702,0.008912386982911798,0.1997151127877,0.07881840132834066
22,veg_dg,0.014304162983727577,0.0026802952189419996,0.11704628659654848,0.023454109025599842
23,veg_dg,0.01013323962517793,0.0019712284396928674,0.08865132291197445,0.017960053706893887
24,veg_dg,0.027316645560578216,0.014216336121917611,0.23372749959973507,0.12610447895831148
25,veg_dg,0.01496996254558885,0.0027585996005071705,0.1284897072392384,0.024213168872714186
26,veg_dg,0.015331797967986909,0.0030776721893548266,0.12552789984479223,0.026741798247927065
27,veg_dg,0.021832545010923472,0.006917444990019792,0.19524802343013628,0.06322786683361814
28,veg_dg,0.014230012649960927,0.004952501615898095,0.11860704180727831,0.04404587131561566
29,veg_dg,0.01605694368021366,0.0033844120549864055,0.14259784986369553,0.031868981699256574
30,veg_dg,0.02134039472851083,0.0037100512211798438,0.17927951618370344,0.03414138506645235
31,veg_dg,0.01417843146919262,0.003255344152881777,0.12220137669672533,0.02867297762828808
32,veg_dg,0.01808845430747453,0.004312811552289587,0.1521017573212593,0.03769727959682163
33,veg_dg,0.018540926993006704,0.003290984481615182,0.1643604752892017,0.030048990305745052
34,veg_dg,0.011354155261325249,0.0025606290846382535,0.08591701296133453,0.02082476457181062
35,veg_dg,0.011809919568542179,0.005289303523521256,0.10703236218785138,0.04905567681996564
36,veg_dg,0.015370284302312595,0.004986710440549361,0.1304040977897484,0.04317977586908486
37,veg_dg,0.019426016711543315,0.002635322993433175,0.1787493405531332,0.023998492759487983
38,veg_dg,0.026456888670974336,0.005777559382235682,0.22386220034384935,0.05252630531088943
39,veg_dg,0.00831721695058226,0.0018217607821770906,0.07123684384167048,0.015754323141210985
40,veg_dg,0.01898601947817744,0.004206509570499007,0.15469090639816868,0.036582124632070015
41,veg_dg,0.009317914533919842,0.0027325346308383733,0.07914031716154311,0.023699074397340116
42,veg_dg,0.007876112334420657,0.002538450618093864,0.06124733082785707,0.02174547898284257
43,veg_dg,0.008374855411889703,0.002317364468547654,0.07241459745079142,0.02092570859276418
44,veg_dg,0.007984214884037152,0.002451021824789805,0.055442573400647656,0.017290583115025616
45,veg_dg,0.01192070752438086,0.002291696562421894,0.10426832136245577,0.020495677954184405
46,veg_dg,0.019772183507015068,0.004281843640922576,0.15526105298901355,0.03621400729437571
47,veg_dg,0.0028363767398681167,0.0011826810114850728,0.024355880396956138,0.010470191367965388
48,veg_dg,0.017280694930862265,0.006905273819073965,0.14865910800267576,0.060051553092736944
1,veg_oth,0.030834779612808668,0.0040340390512943,0.1723465781106644,0.011932011130399062
2,veg_oth,0.016412108000749603,0.0019411781916684827,0.11281213598066112,0.008936199359998074
3,veg_oth,0.026200496926526647,0.0025079850842744597,0.1846396405532734,0.011189399720350494
4,veg_oth,0.03154072190904043,0.0026942309399920483,0.18760698858178312,0.01437681461036493
5,veg_oth,0.026064565433852747,0.0021906645269141375,0.15229021736929443,0.011495804138041651
6,veg_oth,0.015118849070503395,0.0016732015572168827,0.10013934972104709,0.008015245127491662
7,veg_oth,0.025255410942964795,0.0026201904319169238,0.15374044241154264,0.010440726400204076
8,veg_oth,0.03945764023744749,0.005264225073482363,0.19888603148856315,0.01590063463865726
9,veg_oth,0.024983109123860963,0.0025376167087010834,0.1599800742261955,0.013230125994400531
10,veg_oth,0.019933750178544603,0.0020301563521535294,0.15635049357019648,0.01918131934244094
11,veg_oth,0.03314538339897666,0.0025153048510197394,0.227205086219534,0.021114092551160805
12,veg_oth,0.04180533179181072,0.00408241676737361,0.2583922306693425,0.025178348091502472
13,veg_oth,0.029764539749045978,0.003213413895311093,0.15676325916165473,0.010916550936363161
14,veg_oth,0.02323664390066802,0.0036710710191266626,0.15464992631685986,0.026756128976011245
15,veg_oth,0.035328844278307736,0.0033492626623939175,0.1872296251061367,0.009583998874580297
16,veg_oth,0.028894607263741677,0.004504197870900604,0.14752231389472795,0.014496192979059288
17,veg_oth,0.03733373877776752,0.004818276589226148,0.24193050799093616,0.029206867956360825
18,veg_oth,0.02283087064346264,0.002574535514943117,0.1484688580833036,0.012753966746006469
19,veg_oth,0.02994722685167484,0.0036997800754725836,0.20310581702014285,0.02275177351729586
20,veg_oth,0.04752568205838569,0.007695114947090456,0.24349470745458773,0.03309496699726377
21,veg_oth,0.027214019559376478,0.002806303745385639,0.15151574781568436,0.015127019864696126
22,veg_oth,0.020044572255341852,0.0018785466428080872,0.13544719551518059,0.008210586913592147
23,veg_oth,0.02886879998545979,0.0041419051104752535,0.17368903948349879,0.012028879242899145
24,veg_oth,0.03901282206075075,0.007594275396391045,0.16431081904657188,0.016620061175341073
25,veg_oth,0.03635290431928185,0.004374169052505816,0.2228711323048149,0.027317920949905143
26,veg_oth,0.020223796627873908,0.0032648759932522157,0.1649742851389533,0.036007755890750025
27,veg_oth,0.04025910801168851,0.006056607735573923,0.26799902470953224,0.05324242124394067
28,veg_oth,0.03435286978563489,0.005022258549125667,0.22205874634142178,0.031407273628389284
29,veg_oth,0.02938085281025233,0.005139643430999315,0.1600560998803753,0.009835838904683038
30,veg_oth,0.02195385592016605,0.0024581150161133132,0.12841691213953993,0.007970399625635035
31,veg_oth,0.03004604416064029,0.003339784826327146,0.1849835383832779,0.017256556763811815
32,veg_oth,0.03163597118485414,0.006201907593127425,0.19490995247279488,0.03570014596113766
33,veg_oth,0.035392948259064014,0.004364135825112711,0.2046357100807722,0.02332104216545203
34,veg_oth,0.019381494535882674,0.0022823071591056595,0.12578262664854906,0.010168947946512172
35,veg_oth,0.024612395205251648,0.003476488377146741,0.1725437271610755,0.02287504708570021
36,veg_oth,0.03775061516182492,0.006597473364706697,0.22755705209783367,0.029491148728132223
37,veg_oth,0.027597389941764437,0.002029073845571791,0.15771820026939937,0.00715045337872217
38,veg_oth,0.020112841491082046,0.0032621912324956284,0.11416003934655906,0.0081925323646209
39,veg_oth,0.025945471027348555,0.003269264073684084,0.1560628450954938,0.01435913295338325
40,veg_oth,0.033962941703252286,0.006002898847898085,0.1494494835757484,0.014721238465116157
41,veg_oth,0.025963464581905415,0.0027218055262935876,0.16239537793935027,0.015886146129760345
42,veg_oth,0.022904578973866135,0.003956152709939179,0.14063052233144066,0.023935733438360265
43,veg_oth,0.014665653278072665,0.0016064411385669972,0.10958093314570168,0.01601893482371102
44,veg_oth,0.03565904052464472,0.007454563824476129,0.16776316251719509,0.023031565130716372
45,veg_oth,0.025216278742510638,0.0026887170627674993,0.14671674867043158,0.010670002634926595
46,veg_oth,0.022947618632899302,0.003136384802276461,0.12914744349613866,0.01661825936463026
47,veg_oth,0.01972613072125397,0.003091777465662874,0.12163598358636189,0.018442722355936268
48,veg_oth,0.032668218406478,0.004467066593063775,0.18179153301446477,0.020740914414819785
1,veg_ro,0.05724868430634044,0.0056682773370973025,0.4822659435082584,0.047883532978607
2,veg_ro,0.048872428936880416,0.006474008116381536,0.41292446243415193,0.05935827897705228
3,veg_ro,0.04979528640900892,0.0033754863719239825,0.40545700862551215,0.029592291557666493
4,veg_ro,0.05401596282789594,0.007616775152864911,0.447690979627886,0.0563548809376589
5,veg_ro,0.04487137972030358,0.0035588046611874785,0.3706838084799033,0.028952238127261887
6,veg_ro,0.033000989562564226,0.0023720797624666263,0.2633989910842897,0.01921702564630919
7,veg_ro,0.04263658917131233,0.0034226377990721505,0.34160974612992845,0.029643251816000575
8,veg_ro,0.053051660067043954,0.010566242845400519,0.4526865756989092,0.09755128499258463
9,veg_ro,0.05551684003354386,0.00641986766293707,0.48184636730074076,0.060543244287427085
10,veg_ro,0.04104401992827857,0.0042827610855396695,0.34124837224507604,0.03931308123392801
11,veg_ro,0.05365137439177117,0.004797015039686965,0.42225887913638954,0.03743434012131149
12,veg_ro,0.05719436291243148,0.020944199068055773,0.5005900194856792,0.19512480902118332
13,veg_ro,0.036292677096901205,0.002805476766873938,0.29989589880540485,0.026355667330381347
14,veg_ro,0.04488918057051047,0.004150947746943507,0.3819603089082431,0.0382841327311766
15,veg_ro,0.04237664106604453,0.003900085676852526,0.34329992957626837,0.03272869026773547
16,veg_ro,0.03352337114203656,0.005138083698611412,0.2911351015869181,0.04687898191338225
17,veg_ro,0.05880002372478773,0.0053962336239602015,0.48532080467556554,0.047957180787072236
18,veg_ro,0.04287366302944353,0.006722823246700935,0.3530118295624894,0.05850552658079048
19,veg_ro,0.04164317312940181,0.004863327284862955,0.3309951734917076,0.04298586516155696
20,veg_ro,0.06198383162981386,0.022351012239426517,0.5498410791300089,0.20847371065108583
21,veg_ro,0.03960167055076752,0.003626164475348785,0.3321331371789423,0.0314204216290871
22,veg_ro,0.05216159017281377,0.020486047481760618,0.37739464624300206,0.12701880376287386
23,veg_ro,0.03865280976666091,0.003643866656829608,0.29490458029112104,0.026107410887124143
24,veg_ro,0.024310554309974575,0.003746876452428489,0.20933771450614294,0.033994931389485956
25,veg_ro,0.053507757745028604,0.0040437105325104505,0.45251630928448733,0.038919148403822365
26,veg_ro,0.04475907405927096,0.004605172502645486,0.3597523547623163,0.03840906124438071
27,veg_ro,0.05286161648299326,0.006393251715084992,0.44330856502477317,0.05853213097955162
28,veg_ro,0.048720058735561025,0.009020059606030846,0.40992844813156415,0.07773392891669186
29,veg_ro,0.04926531742573656,0.004726801396682159,0.4072301180848182,0.041057091571546404
30,veg_ro,0.03591733131065549,0.0025970868999836156,0.2970751653109892,0.021702117806963954
31,veg_ro,0.0466890898672673,0.004237429569056275,0.37127221154780377,0.033081958409878716
32,veg_ro,0.05720237505534351,0.014099597870161584,0.49887827076737273,0.12796344319436784
33,veg_ro,0.052830720132065176,0.0036638071149769744,0.45319625958183474,0.035299641661722454
34,veg_ro,0.04138645933513709,0.005015921791119036,0.3319237897360047,0.04613645073161156
35,veg_ro,0.03819297313108525,0.003993909354563222,0.2958302821708209,0.03336145359558511
36,veg_ro,0.03724885069818687,0.006904760200339424,0.2945069372680379,0.05478705618663163
37,veg_ro,0.040666345780145365,0.003167136826461407,0.3288579198334376,0.027393616056162362
38,veg_ro,0.026872605554901355,0.0035711042586826507,0.215837822638871,0.02911819330249889
39,veg_ro,0.038553008106625854,0.0069936019080269985,0.3141859994134304,0.0643139314907001
40,veg_ro,0.027135427143847632,0.004369371876143041,0.2382858537025174,0.04294450647299459
41,veg_ro,0.03933596609732956,0.0038517041381112707,0.32625922790651246,0.03332902431796422
42,veg_ro,0.027489256918576427,0.005248005489635119,0.2206874914465592,0.044867211028855124
43,veg_ro,0.029192402684227296,0.005594252931193751,0.22794747829574288,0.04522336934011448
44,veg_ro,0.03892453078871008,0.015141395673442548,0.3479539566184294,0.13718154311305364
45,veg_ro,0.039752736642901396,0.0033629636890078565,0.3289761393171505,0.027297583789662003
46,veg_ro,0.03602343976926495,0.006348937766059741,0.30747160162088305,0.05919312439040838
47,veg_ro,0.0346779019580712,0.0028526645354367735,0.28104467273309824,0.027990901959916836
48,veg_ro,0.03129832115674684,0.004153170597029173,0.2519806152167736,0.02970773308493798
1,veg_sta,0.020068570538854993,0.0020292603574723063,0.19896311528894098,0.02015273247309583
2,veg_sta,0.02598803920650785,0.0023409903488708222,0.23613328307641646,0.020804898792186933
3,veg_sta,0.01735005927047796,0.0017054092944074892,0.1588660277125382,0.016373302763841496
4,veg_sta,0.019376310722999314,0.0018887090441075153,0.1886804407556953,0.017898249195218107
5,veg_sta,0.020661473232990786,0.0018192724801004414,0.1938057030153186,0.01793842957088617
6,veg_sta,0.02552243259014925,0.0034610963126488342,0.2250775252230112,0.025489604045900737
7,veg_sta,0.021389901740706964,0.0021595337802259515,0.153509318779983,0.011938827347271839
8,veg_sta,0.0141454022513698,0.0016355782521278236,0.1247988669433032,0.013316450372351138
9,veg_sta,0.024850761319884295,0.002471715459089571,0.2346753320299276,0.024466810825458204
10,veg_sta,0.030861096431905682,0.003479742955418538,0.28078154066086636,0.027009700168275246
11,veg_sta,0.022614069294391206,0.0038045479949951303,0.18131888485310027,0.026424353550127455
12,veg_sta,0.019371996659517686,0.0022124233784713686,0.18362149817202647,0.02354079228458918
13,veg_sta,0.014861197585819906,0.0013576585271763918,0.14131558903287683,0.01346159395810091
14,veg_sta,0.021609374672483268,0.00281984370279712,0.19788172249379,0.024299999813792984
15,veg_sta,0.022299899094217156,0.0033936046280983265,0.1541302521114011,0.013948677728299032
16,veg_sta,0.02169038022420864,0.002884461621293645,0.19926724364412393,0.027222544989396243
17,veg_sta,0.021735611441237666,0.0022791584824257546,0.21198841893003004,0.02607041007775079
18,veg_sta,0.028823638862032944,0.004928777790254532,0.27881091178903766,0.04295713698706994
19,veg_sta,0.02056848134683936,0.002606566572534266,0.15941669593459679,0.014930563065578568
20,veg_sta,0.016992640608780345,0.0034872826913094398,0.16851634395147821,0.03918215853102482
21,veg_sta,0.016404625423136233,0.001996693704362359,0.15546996651205447,0.02040468911306973
22,veg_sta,0.03198308176095704,0.006963476967173061,0.2496285425180664,0.030559956769477033
23,veg_sta,0.027598166713854812,0.0049942895235733815,0.1734355303853082,0.024855928231838145
24,veg_sta,0.0190562446053797,0.004768634963946033,0.14210427899681657,0.03935078633144784
25,veg_sta,0.02679905101278074,0.0031004043948585705,0.2593841092908933,0.029985225551623387
26,veg_sta,0.026495053237495274,0.0021366192105239865,0.2534268267902458,0.020750935564869025
27,veg_sta,0.03438353147774039,0.007653424183649798,0.19523775343789165,0.032815689006321355
28,veg_sta,0.021650373804903898,0.004493179931527768,0.19970269046317127,0.04317643424118869
29,veg_sta,0.019078445518971837,0.0016262879225184181,0.18301776621826035,0.015924676791157947
30,veg_sta,0.02479247793740075,0.0025571227187170284,0.22893515832687275,0.026171791343207962
31,veg_sta,0.028954157908442923,0.004490668110184059,0.18941456120306144,0.021620859334696572
32,veg_sta,0.015484349899642237,0.0020820342654722522,0.13032166332092265,0.01513079334094829
33,veg_sta,0.02645584435393473,0.0022881037469553375,0.2522253612812572,0.022348728246864933
34,veg_sta,0.026570648306943143,0.002624022836151851,0.2407950907229167,0.023194491067596506
35,veg_sta,0.03815763261472435,0.009929791045471462,0.21243789431781054,0.03158165810426493
36,veg_sta,0.01903453496916229,0.003709978417848162,0.15724849381075737,0.022403827165724706
37,veg_sta,0.020423211028357407,0.0018638883442252349,0.1869137382590615,0.017280898897560376
