subgroup,food,food_type,mixed_dish,costperDGA,costper100g
39,pf_seafood,Non-Grocery,Non-Mixed,2.2685436558821377,7.822564330628061
39,pf_seafood,Total,Mixed,2.289581679537276,7.895109239783711
39,pf_seafood,Total,Non-Mixed,0.9845084472236854,3.3948567145644324
39,sat_fat,Grocery,Non-Mixed,0.00723848671586558,0.723848671586558
39,sat_fat,Non-Grocery,Non-Mixed,0.0015763010670234417,0.15763010670234417
39,sat_fat,Total,Non-Mixed,0.0059380831178163646,0.5938083117816364
39,ssb,Grocery,Non-Mixed,0.33061489955476514,0.1377562081478188
39,ssb,Non-Grocery,Non-Mixed,0.09218094947049794,0.03840872894604081
39,ssb,Total,Non-Mixed,0.23159933580425443,0.09649972325177268
39,veg_dg,Grocery,Non-Mixed,0.9464083452424764,0.8020409705444715
39,veg_dg,Non-Grocery,Non-Mixed,0.7548641375184875,0.6397153707783793
39,veg_dg,Total,Non-Mixed,0.87042349166167865,0.7376470268319311
39,veg_oth,Grocery,Mixed,0,0
39,veg_oth,Grocery,Non-Mixed,0.6294237670754768,0.449588405053912
39,veg_oth,Non-Grocery,Mixed,0,0
39,veg_oth,Non-Grocery,Non-Mixed,1.4197564904565745,1.0141117788975533
39,veg_oth,Total,Mixed,0,0
39,veg_oth,Total,Non-Mixed,1.0494086169114496,0.7495775835081784
39,veg_ro,Grocery,Non-Mixed,0.6214191616176636,0.43154108445671086
39,veg_ro,Non-Grocery,Non-Mixed,0.763138757777082,0.5299574706785292
39,veg_ro,Total,Non-Mixed,0.6563346238321724,0.45578793321678646
39,veg_sta,Grocery,Non-Mixed,0.4761553095779404,0.3553397832671197
39,veg_sta,Non-Grocery,Non-Mixed,0.4633123045041397,0.3457554511224923
39,veg_sta,Total,Non-Mixed,0.4731564088813313,0.3531017976726353
40,added_sugar,Grocery,Non-Mixed,0.0275607649635734,0.6562086896088904
40,added_sugar,Non-Grocery,Non-Mixed,0.04928478204721146,1.1734471916002729
40,added_sugar,Total,Non-Mixed,0.03096380537298146,0.7372334612614633
40,dairy_tot,Grocery,Non-Mixed,0.3316245590426892,0.22256681814945586
40,dairy_tot,Non-Grocery,Non-Mixed,0,0
40,dairy_tot,Total,Non-Mixed,0.2738314871450092,0.18377952157383168
40,fruit_exc_juice,Grocery,Mixed,0.5389616,0.35458
40,fruit_exc_juice,Grocery,Non-Mixed,0.5656471465142671,0.37213628060149145
40,fruit_exc_juice,Non-Grocery,Mixed,0.5236970448167896,0.34453752948473
40,fruit_exc_juice,Non-Grocery,Non-Mixed,0.9785893318033715,0.6438087709232707
40,fruit_exc_juice,Total,Mixed,0.5263497119354434,0.3462827052206865
40,fruit_exc_juice,Total,Non-Mixed,0.6052098368839435,0.39816436637101543
40,fruit_juice,Grocery,Mixed,0,0
40,fruit_juice,Grocery,Non-Mixed,0.6464843168177802,0.257563472835769
40,fruit_juice,Non-Grocery,Mixed,0,0
40,fruit_juice,Non-Grocery,Non-Mixed,1.030514364751445,0.41056349193284664
40,fruit_juice,Total,Mixed,0,0
40,fruit_juice,Total,Non-Mixed,0.8143522033937713,0.32444310892182127
40,gr_refined,Grocery,Mixed,0.18986658170450652,0.527407171401407
40,gr_refined,Grocery,Non-Mixed,0.15290250657783644,0.42472918493843453
40,gr_refined,Non-Grocery,Mixed,0.510704258104566,1.4186229391793501
40,gr_refined,Non-Grocery,Non-Mixed,0.42157516937186484,1.1710421371440691
40,gr_refined,Total,Mixed,0.3317677299386481,0.9215770276073559
40,gr_refined,Total,Non-Mixed,0.2038874158197014,0.5663539328325039
40,gr_whole,Grocery,Mixed,0.12379395901400349,0.2427332529686343
40,gr_whole,Grocery,Non-Mixed,0.15183308090404055,0.29771192334125596
40,gr_whole,Non-Grocery,Mixed,0,0
40,gr_whole,Non-Grocery,Non-Mixed,0.6517744525826238,1.277989122711027
40,gr_whole,Total,Mixed,0.12379395901400349,0.2427332529686343
40,gr_whole,Total,Non-Mixed,0.17563275856780525,0.3443779579760887
40,leg_tot,Grocery,Mixed,0.17733076283899732,0.47927233199729
40,leg_tot,Grocery,Non-Mixed,0.18989440880298206,0.5132281318999515
40,leg_tot,Non-Grocery,Mixed,1.1143093020660217,3.0116467623405994
40,leg_tot,Non-Grocery,Non-Mixed,0.15536635853305877,0.4199090771163751
40,leg_tot,Total,Mixed,0.4162268028140684,1.1249373049028875
40,leg_tot,Total,Non-Mixed,0.17591121874865573,0.4754357263477182
40,oil,Grocery,Non-Mixed,0.00418343,0.418343
40,oil,Non-Grocery,Non-Mixed,0,0
40,oil,Total,Non-Mixed,0.00418343,0.418343
40,pf_egg,Grocery,Mixed,0.22207901611281267,0.44415803222562533
40,pf_egg,Grocery,Non-Mixed,0.21654981245090837,0.43309962490181675
40,pf_egg,Non-Grocery,Mixed,3.0128232469409197,6.0256464938818395
40,pf_egg,Non-Grocery,Non-Mixed,2.121660095006142,4.243320190012284
40,pf_egg,Total,Mixed,0.5095273136670092,1.0190546273340184
40,pf_egg,Total,Non-Mixed,0.5365460499456493,1.0730920998912985
40,pf_ns,Grocery,Mixed,0.06473417171181493,0.43156114474543295
40,pf_ns,Grocery,Non-Mixed,0.1863754623245421,1.242503082163614
40,pf_ns,Non-Grocery,Mixed,0,0
40,pf_ns,Non-Grocery,Non-Mixed,0.36999496780832647,2.4666331187221764
40,pf_ns,Total,Mixed,0.06473417171181493,0.43156114474543295
40,pf_ns,Total,Non-Mixed,0.2047310573181065,1.3648737154540433
40,pf_pm,Grocery,Non-Mixed,0.360227828301342,1.1620252525849741
40,pf_pm,Non-Grocery,Non-Mixed,1.9603521402360935,6.323716581406753
40,pf_pm,Total,Non-Mixed,0.5324056410096154,1.7174375516439206
40,pf_poultry,Grocery,Mixed,0.17213902314183438,0.5935828384201186
40,pf_poultry,Grocery,Non-Mixed,0.2633730746820914,0.908183016145143
40,pf_poultry,Non-Grocery,Mixed,1.180209441426111,4.0696877290555555
40,pf_poultry,Non-Grocery,Non-Mixed,1.3195576036549952,4.550198633293087
40,pf_poultry,Total,Mixed,0.4950642027764896,1.707117940608585
40,pf_poultry,Total,Non-Mixed,0.8466326727500592,2.919423009482963
40,pf_redm,Grocery,Mixed,0.28070417308947737,0.9054973325467012
40,pf_redm,Grocery,Non-Mixed,0.42767355418160935,1.379592110263256
40,pf_redm,Non-Grocery,Mixed,1.4584004629135594,4.704517622301805
40,pf_redm,Non-Grocery,Non-Mixed,2.2504298096242707,7.259450998787971
40,pf_redm,Total,Mixed,0.5609091854137441,1.8093844690765941
40,pf_redm,Total,Non-Mixed,0.7218463181216255,2.3285365100697595
40,pf_seafood,Grocery,Mixed,0.2796057157013074,0.9641576403493359
40,pf_seafood,Grocery,Non-Mixed,0.5326663102272607,1.8367803800940026
40,pf_seafood,Non-Grocery,Mixed,1.0970885933584702,3.7830641150292075
40,pf_seafood,Non-Grocery,Non-Mixed,2.6811884472714755,9.245477404384399
40,pf_seafood,Total,Mixed,0.5500377573507649,1.8966819218991893
40,pf_seafood,Total,Non-Mixed,1.4035001214642402,4.839655591256001
40,sat_fat,Grocery,Non-Mixed,0.006236080796287639,0.6236080796287639
40,sat_fat,Non-Grocery,Non-Mixed,0.0018564246836362906,0.18564246836362905
40,sat_fat,Total,Non-Mixed,0.005455689611206288,0.5455689611206288
40,ssb,Grocery,Non-Mixed,0.28840170188126885,0.12016737578386202
40,ssb,Non-Grocery,Non-Mixed,0.1535007137943447,0.06395863074764363
40,ssb,Total,Non-Mixed,0.2438379099777708,0.1015991291574045
40,veg_dg,Grocery,Non-Mixed,0.7614244005340257,0.6452749157068015
40,veg_dg,Non-Grocery,Non-Mixed,0.8191019499808041,0.6941541948989866
40,veg_dg,Total,Non-Mixed,0.7668010885509721,0.6498314309754001
40,veg_oth,Grocery,Mixed,0,0
40,veg_oth,Grocery,Non-Mixed,0.7132697990459907,0.5094784278899934
40,veg_oth,Non-Grocery,Mixed,0.8211024147874898,0.5865017248482071
40,veg_oth,Non-Grocery,Non-Mixed,1.2808069151289678,0.9148620822349771
40,veg_oth,Total,Mixed,0.8211024147874898,0.5865017248482071
40,veg_oth,Total,Non-Mixed,0.891024020928203,0.6364457292344308
40,veg_ro,Grocery,Non-Mixed,0.5747006721589786,0.3990976889992907
40,veg_ro,Non-Grocery,Non-Mixed,0.8613792668078691,0.5981800463943536
40,veg_ro,Total,Non-Mixed,0.6077826232269317,0.42207126612981366
40,veg_sta,Grocery,Non-Mixed,0.7427786342235403,0.5543124135996569
40,veg_sta,Non-Grocery,Non-Mixed,0.38623421384508955,0.2882344879440967
40,veg_sta,Total,Non-Mixed,0.6461008146558238,0.48216478705658494
41,added_sugar,Grocery,Non-Mixed,0.034358482325130744,0.8180591029793034
41,added_sugar,Non-Grocery,Non-Mixed,0.06210243921880236,1.47862950520958
41,added_sugar,Total,Non-Mixed,0.03991030972200507,0.9502454695715492
41,dairy_tot,Grocery,Non-Mixed,0.45162130436147346,0.3031015465513245
41,dairy_tot,Non-Grocery,Non-Mixed,0,0
41,dairy_tot,Total,Non-Mixed,0.3852114347229721,0.25853116424360545
41,fruit_exc_juice,Grocery,Mixed,0.5189234241874787,0.34139698959702547
41,fruit_exc_juice,Grocery,Non-Mixed,0.6459794281996337,0.4249864659208117
41,fruit_exc_juice,Non-Grocery,Mixed,1.2217740278698745,0.8037987025459701
41,fruit_exc_juice,Non-Grocery,Non-Mixed,0.7592079266503172,0.4994788991120508
41,fruit_exc_juice,Total,Mixed,0.6237097713367755,0.41033537587945756
41,fruit_exc_juice,Total,Non-Mixed,0.6595207779759326,0.4338952486683767
41,fruit_juice,Grocery,Mixed,0,0
41,fruit_juice,Grocery,Non-Mixed,0.4564467006171933,0.18185127514629215
41,fruit_juice,Non-Grocery,Mixed,0,0
41,fruit_juice,Non-Grocery,Non-Mixed,0.3972210326466688,0.15825539149269674
41,fruit_juice,Total,Mixed,0,0
41,fruit_juice,Total,Non-Mixed,0.44998115232011315,0.17927535949008494
41,gr_refined,Grocery,Mixed,0.1582459550291912,0.4395720973033089
41,gr_refined,Grocery,Non-Mixed,0.2558845573332008,0.710790437036669
41,gr_refined,Non-Grocery,Mixed,0.5227499505921896,1.4520831960894158
41,gr_refined,Non-Grocery,Non-Mixed,0.5659245114329192,1.572012531758109
41,gr_refined,Total,Mixed,0.2870842280626029,0.7974561890627859
41,gr_refined,Total,Non-Mixed,0.33814589161957553,0.9392941433877098
41,gr_whole,Grocery,Mixed,0.1195495107658802,0.2344108054232945
41,gr_whole,Grocery,Non-Mixed,0.2185207601459792,0.4284720787176063
41,gr_whole,Non-Grocery,Mixed,0,0
41,gr_whole,Non-Grocery,Non-Mixed,0.521598590109038,1.0227423335471333
41,gr_whole,Total,Mixed,0.1195495107658802,0.2344108054232945
41,gr_whole,Total,Non-Mixed,0.2434676807993147,0.47738760941042097
41,leg_tot,Grocery,Mixed,0.16221108128897752,0.43840832780804734
41,leg_tot,Grocery,Non-Mixed,0.14303726308292106,0.3865871975214083
41,leg_tot,Non-Grocery,Mixed,0.22982592529386056,0.6211511494428664
41,leg_tot,Non-Grocery,Non-Mixed,0.19241521788037713,0.5200411294064247
41,leg_tot,Total,Mixed,0.19142233241818754,0.5173576551842907
41,leg_tot,Total,Non-Mixed,0.14992859864349561,0.40521242876620434
41,oil,Grocery,Non-Mixed,0.009820279735138934,0.9820279735138934
41,oil,Non-Grocery,Non-Mixed,0.002906230169755657,0.2906230169755657
41,oil,Total,Non-Mixed,0.008682762888729422,0.8682762888729422
41,pf_egg,Grocery,Mixed,0.2517475200554885,0.503495040110977
41,pf_egg,Grocery,Non-Mixed,0.216913170556945,0.43382634111389
41,pf_egg,Non-Grocery,Mixed,4.398768287949478,8.797536575898956
41,pf_egg,Non-Grocery,Non-Mixed,3.273348366680193,6.546696733360386
41,pf_egg,Total,Mixed,1.6031076447264117,3.2062152894528233
41,pf_egg,Total,Non-Mixed,0.954129447938349,1.908258895876698
41,pf_ns,Grocery,Mixed,0.06250725164563502,0.41671501097090013
41,pf_ns,Grocery,Non-Mixed,0.1811648511910743,1.207765674607162
41,pf_ns,Non-Grocery,Mixed,0,0
41,pf_ns,Non-Grocery,Non-Mixed,0.34364161012446015,2.290944067496401
41,pf_ns,Total,Mixed,0.06250725164563502,0.41671501097090013
41,pf_ns,Total,Non-Mixed,0.1891784896604235,1.26118993106949
41,pf_pm,Grocery,Non-Mixed,0.36105413774597883,1.1646907669225124
41,pf_pm,Non-Grocery,Non-Mixed,1.1967149514857274,3.860370811244282
41,pf_pm,Total,Non-Mixed,0.5166707093437602,1.666679707560517
41,pf_poultry,Grocery,Mixed,0.17767416422902707,0.6126695318242313
41,pf_poultry,Grocery,Non-Mixed,0.2666313788964645,0.919418547918843
41,pf_poultry,Non-Grocery,Mixed,1.487362030558185,5.128834588131673
41,pf_poultry,Non-Grocery,Non-Mixed,1.5871994590922551,5.473101583076742
41,pf_poultry,Total,Mixed,0.8464018396573145,2.918627033301085
41,pf_poultry,Total,Non-Mixed,0.7186055218041004,2.4779500751865533
41,pf_redm,Grocery,Mixed,0.198130213274219,0.6391297202394162
41,pf_redm,Grocery,Non-Mixed,0.48572460345383334,1.5668535595284947
41,pf_redm,Non-Grocery,Mixed,1.7227548227211877,5.557273621681251
41,pf_redm,Non-Grocery,Non-Mixed,3.1173897280709215,10.056095897002972
41,pf_redm,Total,Mixed,0.771792487713367,2.4896531861721516
41,pf_redm,Total,Non-Mixed,1.44762755126246,4.669766294395032
41,pf_seafood,Grocery,Mixed,0.34902328380990116,1.2035285648617282
41,pf_seafood,Grocery,Non-Mixed,0.4205793229016227,1.450273527246975
41,pf_seafood,Non-Grocery,Mixed,1.2690061812617572,4.3758833836612325
41,pf_seafood,Non-Grocery,Non-Mixed,3.2656513828808906,11.260866837520313
41,pf_seafood,Total,Mixed,0.6295301666873534,2.1707936782322532
41,pf_seafood,Total,Non-Mixed,1.577661695380186,5.4402127426902975
41,sat_fat,Grocery,Non-Mixed,0.007332266939850002,0.7332266939850002
41,sat_fat,Non-Grocery,Non-Mixed,0.002222151922354373,0.2222151922354373
41,sat_fat,Total,Non-Mixed,0.006522658270182669,0.652265827018267
41,ssb,Grocery,Non-Mixed,0.3783145812655361,0.1576310755273067
41,ssb,Non-Grocery,Non-Mixed,0.09744762815916767,0.040603178399653196
41,ssb,Total,Non-Mixed,0.2965779806629913,0.12357415860957971
41,veg_dg,Grocery,Non-Mixed,0.8642713820354343,0.7324333746063003
41,veg_dg,Non-Grocery,Non-Mixed,0.9047628041602122,0.7667481391188239
41,veg_dg,Total,Non-Mixed,0.8841315748697501,0.7492640464997883
41,veg_oth,Grocery,Mixed,0,0
41,veg_oth,Grocery,Non-Mixed,0.6455233136235753,0.46108808115969663
41,veg_oth,Non-Grocery,Mixed,0,0
41,veg_oth,Non-Grocery,Non-Mixed,1.4460973174577592,1.032926655326971
41,veg_oth,Total,Mixed,0,0
41,veg_oth,Total,Non-Mixed,0.9145399610968319,0.65324282935488
41,veg_ro,Grocery,Non-Mixed,0.5374402173454076,0.37322237315653306
41,veg_ro,Non-Grocery,Non-Mixed,0.7609727663438665,0.5284533099610184
41,veg_ro,Total,Non-Mixed,0.6030146165393937,0.418760150374579
41,veg_sta,Grocery,Non-Mixed,0.5999842548143278,0.4477494438912894
41,veg_sta,Non-Grocery,Non-Mixed,0.4253866581463771,0.3174527299599829
41,veg_sta,Total,Non-Mixed,0.5393606553166136,0.4025079517288161
42,added_sugar,Grocery,Non-Mixed,0.029410176575029378,0.7002422994054613
42,added_sugar,Non-Grocery,Non-Mixed,0.056715871414898096,1.350377890830907
42,added_sugar,Total,Non-Mixed,0.03630822676324365,0.8644815896010392
42,dairy_tot,Grocery,Non-Mixed,0.40939027631963204,0.27475857471116244
42,dairy_tot,Non-Grocery,Non-Mixed,0,0
42,dairy_tot,Total,Non-Mixed,0.3448195469718919,0.23142251474623615
42,fruit_exc_juice,Grocery,Mixed,0.49664604495874093,0.32674081905180324
42,fruit_exc_juice,Grocery,Non-Mixed,0.5581961082115015,0.367234281718093
42,fruit_exc_juice,Non-Grocery,Mixed,0,0
42,fruit_exc_juice,Non-Grocery,Non-Mixed,0.595681743476867,0.3918958838663598
42,fruit_exc_juice,Total,Mixed,0.49664604495874093,0.32674081905180324
42,fruit_exc_juice,Total,Non-Mixed,0.5662695944428678,0.3725457858176762
42,fruit_juice,Grocery,Mixed,0,0
42,fruit_juice,Grocery,Non-Mixed,0.44471213667895726,0.17717615007129772
42,fruit_juice,Non-Grocery,Mixed,0,0
42,fruit_juice,Non-Grocery,Non-Mixed,0.4094639188229433,0.16313303538762683
42,fruit_juice,Total,Mixed,0,0
42,fruit_juice,Total,Non-Mixed,0.4439271234180201,0.17686339578407176
42,gr_refined,Grocery,Mixed,0.15358859713764467,0.426634992049013
42,gr_refined,Grocery,Non-Mixed,0.2072212022589895,0.5756144507194153
42,gr_refined,Non-Grocery,Mixed,0.5106321463636294,1.4184226287878596
42,gr_refined,Non-Grocery,Non-Mixed,0.5779785843773353,1.6054960677148205
42,gr_refined,Total,Mixed,0.23095881482617164,0.6415522634060323
42,gr_refined,Total,Non-Mixed,0.27751422280434007,0.7708728411231669
42,gr_whole,Grocery,Mixed,0.10745000878284035,0.2106862917310595
42,gr_whole,Grocery,Non-Mixed,0.16702352684930125,0.3274971114692181
42,gr_whole,Non-Grocery,Mixed,0.19565812187464549,0.38364337622479505
42,gr_whole,Non-Grocery,Non-Mixed,0.8602181734316653,1.6867023008464026
42,gr_whole,Total,Mixed,0.10914468800295836,0.21400919216266345
42,gr_whole,Total,Non-Mixed,0.17103223659237446,0.33535732665171464
42,leg_tot,Grocery,Mixed,0.15921285,0.430305
42,leg_tot,Grocery,Non-Mixed,0.12441558151166687,0.3362583284099105
42,leg_tot,Non-Grocery,Mixed,0,0
42,leg_tot,Non-Grocery,Non-Mixed,0.183489459684055,0.49591745860555403
42,leg_tot,Total,Mixed,0.15921285,0.430305
42,leg_tot,Total,Non-Mixed,0.14073346481978868,0.3803607157291586
42,oil,Grocery,Non-Mixed,0.010248474179046311,1.0248474179046312
42,oil,Non-Grocery,Non-Mixed,0,0
42,oil,Total,Non-Mixed,0.010248474179046311,1.0248474179046312
42,pf_egg,Grocery,Mixed,0.24058295475168742,0.48116590950337484
42,pf_egg,Grocery,Non-Mixed,0.2134370253652584,0.4268740507305168
42,pf_egg,Non-Grocery,Mixed,0,0
42,pf_egg,Non-Grocery,Non-Mixed,2.0723973557825928,4.1447947115651855
42,pf_egg,Total,Mixed,0.24058295475168742,0.48116590950337484
42,pf_egg,Total,Non-Mixed,0.25510379696085367,0.5102075939217073
42,pf_ns,Grocery,Mixed,0.07121511289408508,0.47476741929390054
42,pf_ns,Grocery,Non-Mixed,0.16924343646149598,1.1282895764099732
42,pf_ns,Non-Grocery,Mixed,0,0
42,pf_ns,Non-Grocery,Non-Mixed,0.31301938144415054,2.086795876294337
42,pf_ns,Total,Mixed,0.07121511289408508,0.47476741929390054
42,pf_ns,Total,Non-Mixed,0.18611633505047046,1.2407755670031364
42,pf_pm,Grocery,Non-Mixed,0.3225975505523567,1.040637259846312
42,pf_pm,Non-Grocery,Non-Mixed,1.084567999800394,3.4986064509690133
42,pf_pm,Total,Non-Mixed,0.40844567545561516,1.3175666950181135
42,pf_poultry,Grocery,Mixed,0.20044860850592816,0.6912020982963041
42,pf_poultry,Grocery,Non-Mixed,0.2686836556958088,0.9264953644683063
42,pf_poultry,Non-Grocery,Mixed,0.903254432862409,3.114670458146238
42,pf_poultry,Non-Grocery,Non-Mixed,1.8225427760334223,6.284630262184216
42,pf_poultry,Total,Mixed,0.46971264746328184,1.6196987843561443
42,pf_poultry,Total,Non-Mixed,0.896937806078976,3.092888986479228
42,pf_redm,Grocery,Mixed,0.21810075277986246,0.7035508154189112
42,pf_redm,Grocery,Non-Mixed,0.57052821956897,1.8404136115128065
42,pf_redm,Non-Grocery,Mixed,1.5392109061812254,4.96519647155234
42,pf_redm,Non-Grocery,Non-Mixed,2.6131607380396726,8.429550767869912
42,pf_redm,Total,Mixed,0.5466508340687127,1.763389787318428
42,pf_redm,Total,Non-Mixed,1.1302808604827026,3.6460672918796857
42,pf_seafood,Grocery,Mixed,0.2691133272479632,0.9279769905102181
42,pf_seafood,Grocery,Non-Mixed,0.3844180652305215,1.3255795352776605
42,pf_seafood,Non-Grocery,Mixed,1.1789965068829347,4.065505196148051
42,pf_seafood,Non-Grocery,Non-Mixed,2.795867769567527,9.6409233433363
42,pf_seafood,Total,Mixed,0.681858178649086,2.351235098789952
42,pf_seafood,Total,Non-Mixed,0.8097472974209061,2.7922320600720902
42,sat_fat,Grocery,Non-Mixed,0.006531396633663413,0.6531396633663412
42,sat_fat,Non-Grocery,Non-Mixed,0.0021794663028351455,0.21794663028351455
42,sat_fat,Total,Non-Mixed,0.005697207200945026,0.5697207200945026
42,ssb,Grocery,Non-Mixed,0.28733445281520054,0.11972268867300023
42,ssb,Non-Grocery,Non-Mixed,0.08375145787854141,0.034896440782725587
42,ssb,Total,Non-Mixed,0.2288746742485635,0.09536444760356813
42,veg_dg,Grocery,Non-Mixed,0.8526705806224858,0.7226021869682083
42,veg_dg,Non-Grocery,Non-Mixed,0.8832231456076141,0.7484941911928933
42,veg_dg,Total,Non-Mixed,0.8561193992268943,0.725524914599063
42,veg_oth,Grocery,Mixed,0,0
42,veg_oth,Grocery,Non-Mixed,0.5589488847153872,0.3992492033681337
42,veg_oth,Non-Grocery,Mixed,0,0
42,veg_oth,Non-Grocery,Non-Mixed,1.2349017404979585,0.8820726717842561
42,veg_oth,Total,Mixed,0,0
42,veg_oth,Total,Non-Mixed,0.7751135793165244,0.5536525566546603
42,veg_ro,Grocery,Non-Mixed,0.5644339443242636,0.39196801689184974
42,veg_ro,Non-Grocery,Non-Mixed,0.748477740882045,0.5197762089458646
42,veg_ro,Total,Non-Mixed,0.6289172645694583,0.43674810039545714
42,veg_sta,Grocery,Non-Mixed,0.5448397863929941,0.40659685551715974
42,veg_sta,Non-Grocery,Non-Mixed,0.358284970084671,0.26737684334676937
42,veg_sta,Total,Non-Mixed,0.47581954178194574,0.3550892102850341
43,added_sugar,Grocery,Non-Mixed,0.02200582716101159,0.5239482657383712
43,added_sugar,Non-Grocery,Non-Mixed,0.07302798615662842,1.7387615751578194
43,added_sugar,Total,Non-Mixed,0.03222773265703517,0.7673269680246468
43,dairy_tot,Grocery,Non-Mixed,0.3571532659218721,0.23970017847105507
43,dairy_tot,Non-Grocery,Non-Mixed,0,0
43,dairy_tot,Total,Non-Mixed,0.3196834070805255,0.21455262220169496
43,fruit_exc_juice,Grocery,Mixed,0,0
43,fruit_exc_juice,Grocery,Non-Mixed,0.5746630352188407,0.3780677863281846
43,fruit_exc_juice,Non-Grocery,Mixed,0,0
43,fruit_exc_juice,Non-Grocery,Non-Mixed,0.7107426007157959,0.467593816260392
43,fruit_exc_juice,Total,Mixed,0,0
43,fruit_exc_juice,Total,Non-Mixed,0.5962223753293716,0.3922515627166918
43,fruit_juice,Grocery,Mixed,0,0
43,fruit_juice,Grocery,Non-Mixed,0.46024334750690477,0.18336388346888638
43,fruit_juice,Non-Grocery,Mixed,0,0
43,fruit_juice,Non-Grocery,Non-Mixed,0.489749343399235,0.19511926031842033
43,fruit_juice,Total,Mixed,0,0
43,fruit_juice,Total,Non-Mixed,0.46167736876607046,0.18393520667970936
43,gr_refined,Grocery,Mixed,0.19827462346602245,0.5507628429611735
43,gr_refined,Grocery,Non-Mixed,0.19820802524666928,0.5505778479074147
43,gr_refined,Non-Grocery,Mixed,0.5869492366836783,1.6304145463435509
43,gr_refined,Non-Grocery,Non-Mixed,0.48406821341309797,1.3446339261474944
43,gr_refined,Total,Mixed,0.28948993310236193,0.8041387030621165
43,gr_refined,Total,Non-Mixed,0.256181926093449,0.7116164613706917
43,gr_whole,Grocery,Mixed,0.10568066999999999,0.20721699999999998
43,gr_whole,Grocery,Non-Mixed,0.12867613531380678,0.25230614767413095
43,gr_whole,Non-Grocery,Mixed,0,0
43,gr_whole,Non-Grocery,Non-Mixed,0.2604532222230163,0.5106925925941497
43,gr_whole,Total,Mixed,0.10568066999999999,0.20721699999999998
43,gr_whole,Total,Non-Mixed,0.13513323783557601,0.26496713301093333
43,leg_tot,Grocery,Mixed,0.12026086319157193,0.32502935997722143
43,leg_tot,Grocery,Non-Mixed,0.12749490162331176,0.3445808151981399
43,leg_tot,Non-Grocery,Mixed,0,0
43,leg_tot,Non-Grocery,Non-Mixed,0.1822863312557494,0.49266576015067404
43,leg_tot,Total,Mixed,0.12026086319157193,0.32502935997722143
43,leg_tot,Total,Non-Mixed,0.13945777380781624,0.3769129021832871
43,oil,Grocery,Non-Mixed,0.010207726805441304,1.0207726805441304
43,oil,Non-Grocery,Non-Mixed,0.0031326026099869108,0.3132602609986911
43,oil,Total,Non-Mixed,0.00890970867556326,0.890970867556326
43,pf_egg,Grocery,Mixed,0.233193038995494,0.466386077990988
43,pf_egg,Grocery,Non-Mixed,0.21701176286530827,0.43402352573061653
43,pf_egg,Non-Grocery,Mixed,2.584235745503747,5.168471491007494
43,pf_egg,Non-Grocery,Non-Mixed,2.0801089690892005,4.160217938178401
43,pf_egg,Total,Mixed,0.4879315630309522,0.9758631260619044
43,pf_egg,Total,Non-Mixed,0.33971733435170515,0.6794346687034103
43,pf_ns,Grocery,Mixed,0.06595336647418133,0.43968910982787557
43,pf_ns,Grocery,Non-Mixed,0.24873292625353094,1.658219508356873
43,pf_ns,Non-Grocery,Mixed,0.1136895199236945,0.7579301328246301
43,pf_ns,Non-Grocery,Non-Mixed,0.32732184756015553,2.182145650401037
43,pf_ns,Total,Mixed,0.07076651268983444,0.471776751265563
43,pf_ns,Total,Non-Mixed,0.2647341510711555,1.76489434047437
43,pf_pm,Grocery,Non-Mixed,0.42142008482033555,1.3594196284526954
43,pf_pm,Non-Grocery,Non-Mixed,1.7465587677093082,5.634060540997768
43,pf_pm,Total,Non-Mixed,0.6837516319804726,2.20565042574346
43,pf_poultry,Grocery,Mixed,0.110521452321025,0.3811084562793966
43,pf_poultry,Grocery,Non-Mixed,0.29975461851149043,1.0336366155568637
43,pf_poultry,Non-Grocery,Mixed,2.5089178412687105,8.651440831961072
43,pf_poultry,Non-Grocery,Non-Mixed,1.6822400814148097,5.80082786694762
43,pf_poultry,Total,Mixed,0.6213973082183987,2.1427493386841334
43,pf_poultry,Total,Non-Mixed,0.8433971363253704,2.9082659873288637
43,pf_redm,Grocery,Mixed,0.27354731249150316,0.8824106854564618
43,pf_redm,Grocery,Non-Mixed,0.4966984404648798,1.6022530337576768
43,pf_redm,Non-Grocery,Mixed,1.0314260344574555,3.3271807563143727
43,pf_redm,Non-Grocery,Non-Mixed,2.6465920739750355,8.537393787016244
43,pf_redm,Total,Mixed,0.7508057481990122,2.4219540264484265
43,pf_redm,Total,Non-Mixed,0.822440419988504,2.653033612866142
43,pf_seafood,Grocery,Mixed,0.3231488119220139,1.1143062480069446
43,pf_seafood,Grocery,Non-Mixed,0.41055105915353474,1.4156933074259819
43,pf_seafood,Non-Grocery,Mixed,1.4512533137283854,5.0043217714771915
43,pf_seafood,Non-Grocery,Non-Mixed,1.9119943340557277,6.5930839105369925
43,pf_seafood,Total,Mixed,0.41062666827462563,1.415954028533192
43,pf_seafood,Total,Non-Mixed,0.7897425356844617,2.7232501230498682
43,sat_fat,Grocery,Non-Mixed,0.006412947529374444,0.6412947529374444
43,sat_fat,Non-Grocery,Non-Mixed,0.0018895977913485115,0.18895977913485115
43,sat_fat,Total,Non-Mixed,0.005651697132324495,0.5651697132324495
43,ssb,Grocery,Non-Mixed,0.3698375894026249,0.15409899558442705
43,ssb,Non-Grocery,Non-Mixed,0.09206116352187023,0.0383588181341126
