subgroup,food,GHGper100gram,CEDper100gram,costper100gram
42,veg_ro,0.04210245239165019,0.348919083594766,0.44589701961205674
43,veg_ro,0.05789116121961929,0.4695831830403014,0.495503016814115
44,veg_ro,0.05547827405841646,0.5031427061752103,0.4766548062521906
45,veg_ro,0.04625286064111006,0.3978556390866301,0.4244156800923373
46,veg_ro,0.05082125302331839,0.4316216805318746,0.4456695339304025
47,veg_ro,0.04798522290095853,0.41753199614942094,0.44322535260047985
48,veg_ro,0.034038723431150796,0.3256332891840266,0.4897282460534982
1,veg_sta,0.04870225954733995,0.45361973173710657,0.4133291622338738
2,veg_sta,0.05723013205200828,0.5011478827825318,0.41753782075328605
3,veg_sta,0.05664062890920319,0.5056004323420709,0.413613922198405
4,veg_sta,0.05765614564280529,0.5224952291470807,0.4498524028743576
5,veg_sta,0.05427990353025243,0.48756403829159406,0.39945251358568923
6,veg_sta,0.060985675263497505,0.5267270887168545,0.3965580709195088
7,veg_sta,0.06010567084928604,0.4675623606983308,0.38485018303198837
8,veg_sta,0.05408512678136987,0.46804147473105673,0.3679186415654826
9,veg_sta,0.04724638917181999,0.43014314645641905,0.3760162757295279
10,veg_sta,0.06045573262281038,0.5254785716855499,0.4229046824300862
11,veg_sta,0.051952490508865946,0.42698730155208015,0.366330615317275
12,veg_sta,0.05186389047166629,0.46763823984255126,0.41035029602665074
13,veg_sta,0.05420615506919012,0.4912680759026494,0.43862655269437856
14,veg_sta,0.061475634211085074,0.5432145954425859,0.41924739124231347
15,veg_sta,0.06351204790382643,0.4917241912348004,0.3770039674785732
16,veg_sta,0.05957951068342234,0.5314159490063218,0.4267958112940522
17,veg_sta,0.05523935108606683,0.5035681545291059,0.4324120770270377
18,veg_sta,0.0634549795470301,0.5753258280937124,0.46864283312127
19,veg_sta,0.06376154788709691,0.5070040949895147,0.4041615662052092
20,veg_sta,0.051034131663425464,0.4673452359441215,0.38469259671314465
21,veg_sta,0.059788943506997275,0.5391456570293374,0.43270228508867203
22,veg_sta,0.06783726262326563,0.5480126299017112,0.41996857906309415
23,veg_sta,0.06621795842568613,0.49929722402819116,0.37577360670413684
24,veg_sta,0.0631510898814048,0.5028665538295702,0.39531315321521215
25,veg_sta,0.05619085380855996,0.5101027675359335,0.4063595531409501
26,veg_sta,0.05911428768436356,0.534990194133475,0.44474458457124577
27,veg_sta,0.07110963674580474,0.45339286781273197,0.36823843350099167
28,veg_sta,0.05951243833043295,0.5363532994055734,0.42364245565322795
29,veg_sta,0.05074428749818928,0.46106980039672196,0.39630127168221374
30,veg_sta,0.06132616539843905,0.5411453098427614,0.4589891450036496
31,veg_sta,0.0671441373748841,0.5069781558608292,0.3587080803064746
32,veg_sta,0.0564567443690165,0.4724032430492017,0.36340121168975
33,veg_sta,0.05933245383520605,0.5329981687959484,0.41395827184642325
34,veg_sta,0.060213194210027333,0.5309574209465021,0.40166815283906404
35,veg_sta,0.06953286968273803,0.45605647917106185,0.34737973293112745
36,veg_sta,0.062153028845727404,0.53567288567776306,0.47305986121208393
37,veg_sta,0.06067153914869732,0.5391884520376703,0.41975985048029374
38,veg_sta,0.06246642204242401,0.5561173019276172,0.4129477955017992
39,veg_sta,0.07437896816527018,0.4477740634608392,0.3278052974837823
40,veg_sta,0.06435360081869881,0.48088734904988445,0.34115537901719756
41,veg_sta,0.0555360910705748,0.4967891724039323,0.3681320357526904
42,veg_sta,0.045073432659856034,0.3929622856565902,0.38433135034801325
43,veg_sta,0.06577837056991638,0.5071069472257818,0.3702496532062207
44,veg_sta,0.054903977561090785,0.4784677828578109,0.35486327213799057
45,veg_sta,0.054870659565042335,0.4898043699129399,0.40037493116194084
46,veg_sta,0.06349503740255398,0.5105423158891207,0.3557417271141127
47,veg_sta,0.06574284789290838,0.5132590146780004,0.3745536963053006
48,veg_sta,0.06768622204778561,0.5034721282925696,0.30707698020946433
