subgroup,food,GHGperDGA,CEDperDGA,costperDGA
11,gr_whole,0.03136967813576461,0.19627092924571438,0.24774365930659875
12,gr_whole,0.03684612351475419,0.19075269290877692,0.2728695446405757
13,gr_whole,0.037168215619686695,0.206776231794081,0.30245728112468667
14,gr_whole,0.033455262346804696,0.20510662745751765,0.3204472289015832
15,gr_whole,0.028455926803694572,0.1892390437149234,0.1987608536623887
16,gr_whole,0.03805913280214199,0.20939333605906482,0.21820458298968412
17,gr_whole,0.031114108068743453,0.19147281521622636,0.3311105690311321
18,gr_whole,0.033972588887170696,0.2149986150367153,0.27394948701257665
19,gr_whole,0.03226988865741968,0.193659965966339,0.29625889258611066
20,gr_whole,0.037995736645860284,0.23059909394801395,0.3163165167194884
21,gr_whole,0.029315948443452845,0.18971582497857128,0.3378962387844569
22,gr_whole,0.03192715847326074,0.21308215394464283,0.26803582024340544
23,gr_whole,0.030841301586194834,0.18730613663267048,0.22558102654689233
24,gr_whole,0.03834256409942134,0.19310412670285593,0.29900775621970294
25,gr_whole,0.026963107953191758,0.17513219417283157,0.2718496871780485
26,gr_whole,0.02780473725055895,0.20082464334355044,0.3483315011762984
27,gr_whole,0.035355363029520546,0.19537207013496458,0.2037132930565815
28,gr_whole,0.034083972625274864,0.18534687487708154,0.1991299834833341
29,gr_whole,0.025877813483098457,0.16620912833629953,0.3108472415349618
30,gr_whole,0.03671717937606823,0.2016072667841821,0.2291236956745487
31,gr_whole,0.048281528939506255,0.21656667182444603,0.23715969925604832
32,gr_whole,0.04522831996036587,0.20838710711468714,0.24412568910458507
33,gr_whole,0.026477226660732656,0.16764828700862627,0.23575553950136585
34,gr_whole,0.02454978536677385,0.16790690950057974,0.20922897578313746
35,gr_whole,0.027753140082472205,0.17398427837958633,0.19556618753891042
36,gr_whole,0.03234467125123603,0.17466398259674637,0.19817477166892028
37,gr_whole,0.02670867462984337,0.1718186699686501,0.2797359814326134
38,gr_whole,0.02607309024361773,0.1845979081466968,0.14126698667969342
39,gr_whole,0.028866403986579924,0.17557418298293215,0.18341154286849012
40,gr_whole,0.04622639595135124,0.1986080884071577,0.24371933605784435
41,gr_whole,0.024509072950186228,0.15423841701098367,0.22675846659615498
42,gr_whole,0.03158149048274053,0.2026395788148006,0.2026026654152977
43,gr_whole,0.023103073672288258,0.14885220722566678,0.15261880064975536
44,gr_whole,0.03754141931323963,0.19310980368997027,0.20254843479382387
45,gr_whole,0.024289114308873157,0.15871435712826573,0.23769373827958665
46,gr_whole,0.027000252654243138,0.1878853597926829,0.16963851391732837
47,gr_whole,0.023208905179592145,0.15243683116086826,0.1272733961585168
48,gr_whole,0.04242163527482771,0.19961056206540892,0.1764279954262596
1,leg_tot,0.025239836785318832,0.16981893398595765,0.20811079632685064
2,leg_tot,0.030465671621389752,0.16630929301877087,0.21219488432050507
3,leg_tot,0.02104182670642975,0.16943925224990636,0.15534626944376487
4,leg_tot,0.03415640856746046,0.15129343396357342,0.30140568838509174
5,leg_tot,0.030317558851933445,0.15729337724886328,0.25788351098777573
6,leg_tot,0.027730670205761004,0.1748493003976962,0.18838474085786922
7,leg_tot,0.024209873577576087,0.1627422376091164,0.1584061379687872
8,leg_tot,0.034984239888038324,0.14057832064168846,0.3752156982042833
9,leg_tot,0.02553300735714272,0.16582696791400697,0.23664079681817635
10,leg_tot,0.029684146302610875,0.17483239698002181,0.1708184058199887
11,leg_tot,0.02218150990585086,0.16863707703928493,0.12956330446997055
12,leg_tot,0.03453673058149647,0.1325818562388151,0.2220573357258522
13,leg_tot,0.028351441447166826,0.17146873434475515,0.23610440296039142
14,leg_tot,0.028136357930494668,0.17916419166783934,0.16170336031555785
15,leg_tot,0.023832192829206632,0.17066216436286358,0.15361683622562305
16,leg_tot,0.03880784583012819,0.14614872939173237,0.30205328356302874
17,leg_tot,0.024010659783188188,0.17161763209432768,0.25572108616379113
18,leg_tot,0.027738842617735678,0.1736151495871808,0.22937333828581216
19,leg_tot,0.02219371873527138,0.16450582589693094,0.1344596601256653
20,leg_tot,0.03808672640810492,0.15305409771046963,0.26006895542254266
21,leg_tot,0.026979831408295307,0.17594163279803834,0.22197735731700635
22,leg_tot,0.028415332769138248,0.1818895359597603,0.15928542309173038
23,leg_tot,0.024462180568091588,0.17500815660115313,0.14418000415189425
24,leg_tot,0.0358787182130596,0.15376557011903363,0.26958391641297424
25,leg_tot,0.029674901111037343,0.16906003065939143,0.18504228989704866
26,leg_tot,0.027768608663333076,0.1791260015649317,0.2152001916680185
27,leg_tot,0.020082837752977135,0.17188982628855437,0.1376235464035714
28,leg_tot,0.030207234259261573,0.17494125835808275,0.15150231402923442
29,leg_tot,0.02885923386298527,0.17617159629601203,0.20496405769766082
30,leg_tot,0.02962614986802429,0.1783512430705969,0.19559814042078522
31,leg_tot,0.023736221037175664,0.17483347295495882,0.13446980576281636
32,leg_tot,0.031175400421748017,0.15596597808494717,0.1804449679017384
33,leg_tot,0.030485152487227288,0.16883384220541653,0.19684606116987
34,leg_tot,0.026658972371220845,0.18467942136108328,0.14977753387339612
35,leg_tot,0.021469292066483354,0.1734303787195782,0.13399169206301453
36,leg_tot,0.028654310294112258,0.15937045837324054,0.19469747042319663
37,leg_tot,0.030844498731280277,0.16765578151934207,0.21049581671149523
38,leg_tot,0.026635783508600366,0.18478530295389395,0.18091476565918238
39,leg_tot,0.025379357888626518,0.16762844215498432,0.1295668626627562
40,leg_tot,0.03814949227479533,0.15169542816710735,0.2631568963395445
41,leg_tot,0.02980059820784616,0.17965740255229803,0.1796104489733272
42,leg_tot,0.030571274168410704,0.17528053499782997,0.267580867040828
43,leg_tot,0.023723833724094628,0.1688637194443138,0.10963864603755144
44,leg_tot,0.03512264301551025,0.15877423844488306,0.4806920625542116
45,leg_tot,0.0296412129793295,0.17606281901531398,0.16473020399517857
46,leg_tot,0.02787650469302857,0.18345619674611985,0.14494388432986657
47,leg_tot,0.025393619486512527,0.17346689516967528,0.13070649207769408
48,leg_tot,0.04368485886547676,0.12865990657138127,0.1896688726677467
1,oil,0.001137119427005304,0.009496958632290003,0.007109864954429589
2,oil,0.001096220562682054,0.009563170446220981,0.008160230958621928
3,oil,0.001129526462607263,0.009432726035884713,0.01021740454890806
4,oil,0.0011661669031874237,0.00932339835703396,0.014505360851383165
5,oil,0.0011319203555906145,0.009455743407549948,0.010216480182489064
6,oil,0.0010983655444935128,0.009418833255155279,0.011950005975899852
7,oil,0.0011952280144453702,0.009512506519218861,0.006870408869617568
8,oil,0.0011402948667076974,0.00959111612109224,0.010468333112965527
9,oil,0.0011307377544012758,0.009530293903375684,0.010511407543873853
10,oil,0.0010731545104675035,0.009450299323968833,0.011733401395300306
11,oil,0.001119142904998108,0.009485048945762178,0.004013459014922194
12,oil,0.0011600493010971596,0.00941275291177182,0.006225312400379205
13,oil,0.001105122309928634,0.00939164984240627,0.004739971728978564
14,oil,0.0010917799230375268,0.00947688207671276,0
15,oil,0.0011018064690280433,0.00938070616000147,0.006418659966505288
16,oil,0.0011681483084587288,0.009770495692272806,0.008140498021359098
17,oil,0.001231146880581419,0.009380499299016638,0.008306682263780542
18,oil,0.0010856892892641863,0.009448687042293725,0.010367230000000002
19,oil,0.0011098024883020286,0.009370493481391564,0.006463342288744468
20,oil,0.001159855337044828,0.009556620763167142,0.007537764790670692
21,oil,0.0012208336755925424,0.009460255599523175,0.004272573732142443
22,oil,0.0011136996971462239,0.009467809455367498,0.010367230000000002
23,oil,0.0011104342141883986,0.009425836980606533,0.0077570485867399595
24,oil,0.0011883341799736053,0.0095422774422836,0.004875551989090264
25,oil,0.0011123294359799533,0.009422267884707753,0.008783989972350005
26,oil,0.0010546490965293654,0.00944927261085583,0.00407288
27,oil,0.0011025132016535487,0.009363791296613692,0.006529666582288437
28,oil,0.00105925910984533,0.009460653867608831,0.009854902456365212
29,oil,0.001205905119830164,0.009431964967057224,0.010161464955311813
30,oil,0.00106706706115689,0.009447588465973614,0.009140254411891147
31,oil,0.001126086815287807,0.009509158923506282,0.00925717013368906
32,oil,0.0012483908531714229,0.009346332927970442,0.010157965448490711
33,oil,0.0010955594024547124,0.009308853256331955,0.00523555490980027
34,oil,0.0010625581475226323,0.009292065820793543,0.0031992398755561697
35,oil,0.001110875425694878,0.00947321002082068,0.009414045711383323
36,oil,0.0010448105818480834,0.009318821009318407,0.00418343
37,oil,0.0011191489248225253,0.009337745144244822,0.010617932618055959
38,oil,0.0010612552584290619,0.009309203575891508,0.010367230000000002
39,oil,0.001113883282251192,0.009292085966244545,0.00886884774365279
40,oil,0.0012261030936478105,0.009607221906603384,0.012452629669244087
41,oil,0.0010843763029029622,0.009252976747320172,0.01239115902425725
42,oil,0.0010061731175344858,0.009170166449997859,0
43,oil,0.001055979335781232,0.009335254052447261,0.0070289364012723786
44,oil,0.0010581597914760435,0.009237212878361744,0
45,oil,0.0010986141159486818,0.009295832881292805,0.008682762888729422
46,oil,0.0010620934198373798,0.00925759418538858,0.010248474179046311
47,oil,0.0010805174603845777,0.009298029527837677,0.00890970867556326
48,oil,0.001078236625492239,0.009252225409029298,0.003968993746724877
1,pf_egg,0.18770328,1.1500889999999997,1.3064041211529687
2,pf_egg,0.18770327999999997,1.1500889999999997,1.8397242319128926
3,pf_egg,0.18770327999999997,1.1500889999999997,1.0661242656838
4,pf_egg,0.18770328,1.1500889999999997,1.4896278743615479
5,pf_egg,0.18770328,1.1500889999999997,1.1505782849022332
6,pf_egg,0.18770327999999997,1.1500889999999997,1.2375634018943276
7,pf_egg,0.18770328,1.1500889999999997,0.7575431676863831
8,pf_egg,0.18770327999999994,1.1500889999999997,1.5964987227161023
9,pf_egg,0.18770327999999997,1.150089,1.5206820197809798
10,pf_egg,0.18770327999999997,1.150089,1.463995543997839
11,pf_egg,0.18770328,1.150089,1.273991362615858
12,pf_egg,0.18770327999999997,1.1500889999999997,1.22537932830454
13,pf_egg,0.18770328,1.1500889999999997,1.7217483938692064
14,pf_egg,0.18770328,1.150089,1.639974685789964
15,pf_egg,0.18770327999999997,1.1500889999999997,1.4884020215125442
16,pf_egg,0.18770328,1.150089,1.0010601696623935
