subgroup,outcome,risk_factor,RR_unit,logRR,logRR_se,logCI_lower,logCI_upper,conversion_factor,RR_converted,SE_converted,RR_unit_converted
6,HSTK,fruit,100g/d,-0.466348301,0.131250128,NA,NA,NA,-0.466348301,0.131250128,1 cup/day
6,HSTK,fruit_exc_juice,100g/d,-0.466348301,0.131250128,NA,NA,NA,-0.466348301,0.131250128,1 cup/day
6,HSTK,veg_exc_sta,100g/d,-0.274254469,0.111300351,NA,NA,NA,-0.274254469,0.111300351,1 cup/day
6,HSTK,gr_whole,50g/d,-0.134053217,0.046110927,NA,NA,28.35,-0.076008174039,0.026144895609,1 oz eq/day
6,IHD,pf_pm,50g/d,0.466861245,0.158373405,NA,NA,30.21,0.282077564229,0.095689211301,1 oz eq/day
6,IHD,sat_fat,5%E/d,0.13935246,0.03777038,NA,NA,1,0.0013935246000000001,3.777038e-4,1 g/day
6,IHD,sea_omega3_fa,100mg/d,-0.240370768,0.058723997,NA,NA,NA,-0.00240370768,5.8723997e-4,1 mg/day
6,IHD,pufa_rep_carb,5%E/d,-0.155492299,0.039104051,NA,NA,NA,-0.0310984598,0.0078208102,1%E/day
6,IHD,pufa_rep_sfa,5%E/d,-0.140050312,0.036521934,NA,NA,NA,-0.0280100624,0.0073043868,1%E/day
6,IHD,pufa_rep_carbsfa,5%E/d,-0.155492299,0.039104051,NA,NA,NA,-0.0310984598,0.0078208102,1%E/day
6,IHD,ssb,8oz/d,0.280127496,0.053668141,NA,NA,NA,0.280127496,0.053668141,1 cup/day
6,IHD,fruit,100g/d,-0.087935232,0.027152855,NA,NA,NA,-0.087935232,0.027152855,1 cup/day
6,IHD,fruit_exc_juice,100g/d,-0.087935232,0.027152855,NA,NA,NA,-0.087935232,0.027152855,1 cup/day
6,IHD,veg_exc_sta,100g/d,-0.073145434,0.021386787,NA,NA,NA,-0.073145434,0.021386787,1 cup/day
6,IHD,pf_ns,1oz/wk,-0.121916142,0.023133922,NA,NA,NA,-0.017416591714285716,0.003304846,1 oz eq/day
6,IHD,gr_whole,50g/d,-0.050649688,0.020902493,NA,NA,28.35,-0.028718373096,0.011851713531,1 oz eq/day
6,ISTK,fruit,100g/d,-0.190831374,0.042684467,NA,NA,NA,-0.190831374,0.042684467,1 cup/day
6,ISTK,fruit_exc_juice,100g/d,-0.190831374,0.042684467,NA,NA,NA,-0.190831374,0.042684467,1 cup/day
6,ISTK,veg_exc_sta,100g/d,-0.273348209,0.084692484,NA,NA,NA,-0.273348209,0.084692484,1 cup/day
6,ISTK,gr_whole,50g/d,-0.134053217,0.046110927,NA,NA,28.35,-0.076008174039,0.026144895609,1 oz eq/day
6,Larynx,fruit,100 g/d,-0.05129329,NA,-0.09431068,0,NA,-0.05129329,0.02405884693877551,1 cup/day
6,Larynx,veg_exc_sta,100 g/d,-0.09431068,NA,-0.1392621,-0.04082199,NA,-0.09431068,0.025112272959183675,1 cup/day
6,LC,fruit,100 g/d,-0.198450939,NA,-0.274436846,-0.116533816,NA,-0.198450939,0.040281385204081636,1 cup/day
6,LC,veg_exc_sta,100/d,-0.083381609,NA,-0.139262067,-0.030459207,NA,-0.083381609,0.02775583163265306,1 cup/day
6,MLPC,fruit,100 g/d,-0.05129329,NA,-0.09431068,0,NA,-0.05129329,0.02405884693877551,1 cup/day
6,MLPC,veg_exc_sta,100 g/d,-0.09431068,NA,-0.1392621,-0.04082199,NA,-0.09431068,0.025112272959183675,1 cup/day
6,OSTK,fruit,100g/d,-0.412395295,0.103051388,NA,NA,NA,-0.412395295,0.103051388,1 cup/day
6,OSTK,fruit_exc_juice,100g/d,-0.412395295,0.103051388,NA,NA,NA,-0.412395295,0.103051388,1 cup/day
6,OSTK,veg_exc_sta,100g/d,-0.274254469,0.111300351,NA,NA,NA,-0.274254469,0.111300351,1 cup/day
6,OSTK,gr_whole,50g/d,-0.134053217,0.038536328,NA,NA,28.35,-0.076008174039,0.021850097976000002,1 oz eq/day
6,SCNC,pf_pm,50g/d,0.1655144,NA,0.009950331,0.3220835,30.21,0.10000380048000002,0.04810991344637756,1 oz eq/day
7,CC,dairy,400g/d,-0.139262067,NA,-0.186329578,-0.105360516,225,-0.0783349126875,0.011618647289540814,1 cup/day
7,CC,pf_pm,50g/d,0.1482,NA,0.07696,0.2311,30.21,0.08954244,0.023758007142857144,1 oz eq/day
7,CC,pf_redm,100g/d,0.1133,NA,0,0.2231,30.21,0.03422793,0.017193497448979595,1 oz eq/day
7,CC,fiber,10g/d,-0.105360516,NA,-0.15082289,-0.061875404,NA,-0.0105360516,0.002269068520408163,1 g/day
7,CC,gr_whole,90g/d,-0.186329578,NA,-0.248461359,-0.116533816,28.35,-0.05869381707000001,0.010601320419642856,1 oz eq/day
7,DIAB,pf_pm,50g/d,0.609413249,0.147552266,NA,NA,30.21,0.36820748504580003,0.0891510791172,1 oz eq/day
7,DIAB,pf_redm,100g/d,0.258398711,0.107654614,NA,NA,30.21,0.0780622505931,0.0325224588894,1 oz eq/day
7,DIAB,ssb,8oz/d,0.294610699,0.084846742,NA,NA,NA,0.294610699,0.084846742,1 cup/day
7,DIAB,pf_ns,1oz/wk,-0.050861870000000003,0.014256825,NA,NA,NA,-0.007265981428571429,0.002036689285714286,1 oz eq/day
7,DIAB,gr_whole,50g/d,-0.191565599,0.043310807,NA,NA,28.35,-0.108617694633,0.024557227569,1 oz eq/day
7,HSTK,fruit,100g/d,-0.466348301,0.131250128,NA,NA,NA,-0.466348301,0.131250128,1 cup/day
7,HSTK,fruit_exc_juice,100g/d,-0.466348301,0.131250128,NA,NA,NA,-0.466348301,0.131250128,1 cup/day
7,HSTK,veg_exc_sta,100g/d,-0.274254469,0.111300351,NA,NA,NA,-0.274254469,0.111300351,1 cup/day
7,HSTK,gr_whole,50g/d,-0.134053217,0.046110927,NA,NA,28.35,-0.076008174039,0.026144895609,1 oz eq/day
7,IHD,pf_pm,50g/d,0.466861245,0.158373405,NA,NA,30.21,0.282077564229,0.095689211301,1 oz eq/day
7,IHD,sat_fat,5%E/d,0.13935246,0.03777038,NA,NA,1,0.0013935246000000001,3.777038e-4,1 g/day
7,IHD,sea_omega3_fa,100mg/d,-0.240370768,0.058723997,NA,NA,NA,-0.00240370768,5.8723997e-4,1 mg/day
7,IHD,pufa_rep_carb,5%E/d,-0.155492299,0.039104051,NA,NA,NA,-0.0310984598,0.0078208102,1%E/day
7,IHD,pufa_rep_sfa,5%E/d,-0.140050312,0.036521934,NA,NA,NA,-0.0280100624,0.0073043868,1%E/day
7,IHD,pufa_rep_carbsfa,5%E/d,-0.155492299,0.039104051,NA,NA,NA,-0.0310984598,0.0078208102,1%E/day
7,IHD,ssb,8oz/d,0.280127496,0.053668141,NA,NA,NA,0.280127496,0.053668141,1 cup/day
7,IHD,fruit,100g/d,-0.087935232,0.027152855,NA,NA,NA,-0.087935232,0.027152855,1 cup/day
7,IHD,fruit_exc_juice,100g/d,-0.087935232,0.027152855,NA,NA,NA,-0.087935232,0.027152855,1 cup/day
7,IHD,veg_exc_sta,100g/d,-0.073145434,0.021386787,NA,NA,NA,-0.073145434,0.021386787,1 cup/day
7,IHD,pf_ns,1oz/wk,-0.121916142,0.023133922,NA,NA,NA,-0.017416591714285716,0.003304846,1 oz eq/day
7,IHD,gr_whole,50g/d,-0.050649688,0.020902493,NA,NA,28.35,-0.028718373096,0.011851713531,1 oz eq/day
7,ISTK,fruit,100g/d,-0.190831374,0.042684467,NA,NA,NA,-0.190831374,0.042684467,1 cup/day
7,ISTK,fruit_exc_juice,100g/d,-0.190831374,0.042684467,NA,NA,NA,-0.190831374,0.042684467,1 cup/day
7,ISTK,veg_exc_sta,100g/d,-0.273348209,0.084692484,NA,NA,NA,-0.273348209,0.084692484,1 cup/day
7,ISTK,gr_whole,50g/d,-0.134053217,0.046110927,NA,NA,28.35,-0.076008174039,0.026144895609,1 oz eq/day
7,Larynx,fruit,100 g/d,-0.05129329,NA,-0.09431068,0,NA,-0.05129329,0.02405884693877551,1 cup/day
7,Larynx,veg_exc_sta,100 g/d,-0.09431068,NA,-0.1392621,-0.04082199,NA,-0.09431068,0.025112272959183675,1 cup/day
7,LC,fruit,100 g/d,-0.198450939,NA,-0.274436846,-0.116533816,NA,-0.198450939,0.040281385204081636,1 cup/day
7,LC,veg_exc_sta,100/d,-0.083381609,NA,-0.139262067,-0.030459207,NA,-0.083381609,0.02775583163265306,1 cup/day
7,MLPC,fruit,100 g/d,-0.05129329,NA,-0.09431068,0,NA,-0.05129329,0.02405884693877551,1 cup/day
7,MLPC,veg_exc_sta,100 g/d,-0.09431068,NA,-0.1392621,-0.04082199,NA,-0.09431068,0.025112272959183675,1 cup/day
7,OSTK,fruit,100g/d,-0.412395295,0.103051388,NA,NA,NA,-0.412395295,0.103051388,1 cup/day
7,OSTK,fruit_exc_juice,100g/d,-0.412395295,0.103051388,NA,NA,NA,-0.412395295,0.103051388,1 cup/day
7,OSTK,veg_exc_sta,100g/d,-0.274254469,0.111300351,NA,NA,NA,-0.274254469,0.111300351,1 cup/day
7,OSTK,gr_whole,50g/d,-0.134053217,0.038536328,NA,NA,28.35,-0.076008174039,0.021850097976000002,1 oz eq/day
7,SCNC,pf_pm,50g/d,0.1655144,NA,0.009950331,0.3220835,30.21,0.10000380048000002,0.04810991344637756,1 oz eq/day
8,CC,dairy,400g/d,-0.139262067,NA,-0.186329578,-0.105360516,225,-0.0783349126875,0.011618647289540814,1 cup/day
8,CC,pf_pm,50g/d,0.1482,NA,0.07696,0.2311,30.21,0.08954244,0.023758007142857144,1 oz eq/day
8,CC,pf_redm,100g/d,0.1133,NA,0,0.2231,30.21,0.03422793,0.017193497448979595,1 oz eq/day
8,CC,fiber,10g/d,-0.105360516,NA,-0.15082289,-0.061875404,NA,-0.0105360516,0.002269068520408163,1 g/day
8,CC,gr_whole,90g/d,-0.186329578,NA,-0.248461359,-0.116533816,28.35,-0.05869381707000001,0.010601320419642856,1 oz eq/day
8,DIAB,pf_pm,50g/d,0.609413249,0.147552266,NA,NA,30.21,0.36820748504580003,0.0891510791172,1 oz eq/day
8,DIAB,pf_redm,100g/d,0.258398711,0.107654614,NA,NA,30.21,0.0780622505931,0.0325224588894,1 oz eq/day
8,DIAB,ssb,8oz/d,0.294610699,0.084846742,NA,NA,NA,0.294610699,0.084846742,1 cup/day
8,DIAB,pf_ns,1oz/wk,-0.050861870000000003,0.014256825,NA,NA,NA,-0.007265981428571429,0.002036689285714286,1 oz eq/day
8,DIAB,gr_whole,50g/d,-0.191565599,0.043310807,NA,NA,28.35,-0.108617694633,0.024557227569,1 oz eq/day
8,HSTK,fruit,100g/d,-0.466348301,0.131250128,NA,NA,NA,-0.466348301,0.131250128,1 cup/day
8,HSTK,fruit_exc_juice,100g/d,-0.466348301,0.131250128,NA,NA,NA,-0.466348301,0.131250128,1 cup/day
8,HSTK,veg_exc_sta,100g/d,-0.274254469,0.111300351,NA,NA,NA,-0.274254469,0.111300351,1 cup/day
8,HSTK,gr_whole,50g/d,-0.134053217,0.046110927,NA,NA,28.35,-0.076008174039,0.026144895609,1 oz eq/day
8,IHD,pf_pm,50g/d,0.466861245,0.158373405,NA,NA,30.21,0.282077564229,0.095689211301,1 oz eq/day
8,IHD,sat_fat,5%E/d,0.13935246,0.03777038,NA,NA,1,0.0013935246000000001,3.777038e-4,1 g/day
8,IHD,sea_omega3_fa,100mg/d,-0.240370768,0.058723997,NA,NA,NA,-0.00240370768,5.8723997e-4,1 mg/day
8,IHD,pufa_rep_carb,5%E/d,-0.155492299,0.039104051,NA,NA,NA,-0.0310984598,0.0078208102,1%E/day
8,IHD,pufa_rep_sfa,5%E/d,-0.140050312,0.036521934,NA,NA,NA,-0.0280100624,0.0073043868,1%E/day
8,IHD,pufa_rep_carbsfa,5%E/d,-0.155492299,0.039104051,NA,NA,NA,-0.0310984598,0.0078208102,1%E/day
8,IHD,ssb,8oz/d,0.280127496,0.053668141,NA,NA,NA,0.280127496,0.053668141,1 cup/day
8,IHD,fruit,100g/d,-0.087935232,0.027152855,NA,NA,NA,-0.087935232,0.027152855,1 cup/day
8,IHD,fruit_exc_juice,100g/d,-0.087935232,0.027152855,NA,NA,NA,-0.087935232,0.027152855,1 cup/day
8,IHD,veg_exc_sta,100g/d,-0.073145434,0.021386787,NA,NA,NA,-0.073145434,0.021386787,1 cup/day
8,IHD,pf_ns,1oz/wk,-0.121916142,0.023133922,NA,NA,NA,-0.017416591714285716,0.003304846,1 oz eq/day
8,IHD,gr_whole,50g/d,-0.050649688,0.020902493,NA,NA,28.35,-0.028718373096,0.011851713531,1 oz eq/day
8,ISTK,fruit,100g/d,-0.190831374,0.042684467,NA,NA,NA,-0.190831374,0.042684467,1 cup/day
8,ISTK,fruit_exc_juice,100g/d,-0.190831374,0.042684467,NA,NA,NA,-0.190831374,0.042684467,1 cup/day
8,ISTK,veg_exc_sta,100g/d,-0.273348209,0.084692484,NA,NA,NA,-0.273348209,0.084692484,1 cup/day
8,ISTK,gr_whole,50g/d,-0.134053217,0.046110927,NA,NA,28.35,-0.076008174039,0.026144895609,1 oz eq/day
8,Larynx,fruit,100 g/d,-0.05129329,NA,-0.09431068,0,NA,-0.05129329,0.02405884693877551,1 cup/day
8,Larynx,veg_exc_sta,100 g/d,-0.09431068,NA,-0.1392621,-0.04082199,NA,-0.09431068,0.025112272959183675,1 cup/day
8,LC,fruit,100 g/d,-0.198450939,NA,-0.274436846,-0.116533816,NA,-0.198450939,0.040281385204081636,1 cup/day
8,LC,veg_exc_sta,100/d,-0.083381609,NA,-0.139262067,-0.030459207,NA,-0.083381609,0.02775583163265306,1 cup/day
8,MLPC,fruit,100 g/d,-0.05129329,NA,-0.09431068,0,NA,-0.05129329,0.02405884693877551,1 cup/day
8,MLPC,veg_exc_sta,100 g/d,-0.09431068,NA,-0.1392621,-0.04082199,NA,-0.09431068,0.025112272959183675,1 cup/day
8,OSTK,fruit,100g/d,-0.412395295,0.103051388,NA,NA,NA,-0.412395295,0.103051388,1 cup/day
8,OSTK,fruit_exc_juice,100g/d,-0.412395295,0.103051388,NA,NA,NA,-0.412395295,0.103051388,1 cup/day
8,OSTK,veg_exc_sta,100g/d,-0.274254469,0.111300351,NA,NA,NA,-0.274254469,0.111300351,1 cup/day
8,OSTK,gr_whole,50g/d,-0.134053217,0.038536328,NA,NA,28.35,-0.076008174039,0.021850097976000002,1 oz eq/day
8,SCNC,pf_pm,50g/d,0.1655144,NA,0.009950331,0.3220835,30.21,0.10000380048000002,0.04810991344637756,1 oz eq/day
9,CC,dairy,400g/d,-0.139262067,NA,-0.186329578,-0.105360516,225,-0.0783349126875,0.011618647289540814,1 cup/day
9,CC,pf_pm,50g/d,0.1482,NA,0.07696,0.2311,30.21,0.08954244,0.023758007142857144,1 oz eq/day
9,CC,pf_redm,100g/d,0.1133,NA,0,0.2231,30.21,0.03422793,0.017193497448979595,1 oz eq/day
9,CC,fiber,10g/d,-0.105360516,NA,-0.15082289,-0.061875404,NA,-0.0105360516,0.002269068520408163,1 g/day
9,CC,gr_whole,90g/d,-0.186329578,NA,-0.248461359,-0.116533816,28.35,-0.05869381707000001,0.010601320419642856,1 oz eq/day
9,DIAB,pf_pm,50g/d,0.584491285,0.141518114,NA,NA,30.21,0.353149634397,0.08550524447880001,1 oz eq/day
9,DIAB,pf_redm,100g/d,0.247831491,0.103252077,NA,NA,30.21,0.0748698934311,0.031192452461700004,1 oz eq/day
9,DIAB,ssb,8oz/d,0.28256259,0.081376933,NA,NA,NA,0.28256259,0.081376933,1 cup/day
9,DIAB,pf_ns,1oz/wk,-0.048781873,0.013673792,NA,NA,NA,-0.006968839,0.0019533988571428574,1 oz eq/day
9,DIAB,gr_whole,50g/d,-0.183731521,0.041539611,NA,NA,28.35,-0.104175772407,0.023552959436999997,1 oz eq/day
9,HSTK,fruit,100g/d,-0.44727698,0.125882652,NA,NA,NA,-0.44727698,0.125882652,1 cup/day
9,HSTK,fruit_exc_juice,100g/d,-0.44727698,0.125882652,NA,NA,NA,-0.44727698,0.125882652,1 cup/day
9,HSTK,veg_exc_sta,100g/d,-0.263038829,0.106748722,NA,NA,NA,-0.263038829,0.106748722,1 cup/day
9,HSTK,gr_whole,50g/d,-0.128571109,0.04422522,NA,NA,28.35,-0.07289981880299999,0.025075699740000002,1 oz eq/day
9,IHD,pf_pm,50g/d,0.447768948,0.151896722,NA,NA,30.21,0.2705419983816,0.09177599943240002,1 oz eq/day
9,IHD,sat_fat,5%E/d,0.13365364,0.03622576,NA,NA,1,0.0013365363999999999,3.6225760000000004e-4,1 g/day
9,IHD,sea_omega3_fa,100mg/d,-0.230540802,0.056322478,NA,NA,NA,-0.00230540802,5.6322478e-4,1 mg/day
9,IHD,pufa_rep_carb,5%E/d,-0.149133439,0.03750489,NA,NA,NA,-0.0298266878,0.007500978,1%E/day
9,IHD,pufa_rep_sfa,5%E/d,-0.134322952,0.035028369,NA,NA,NA,-0.0268645904,0.007005673799999999,1%E/day
9,IHD,pufa_rep_carbsfa,5%E/d,-0.149133439,0.03750489,NA,NA,NA,-0.0298266878,0.007500978,1%E/day
9,IHD,ssb,8oz/d,0.268671678,0.051473382,NA,NA,NA,0.268671678,0.051473382,1 cup/day
9,IHD,fruit,100g/d,-0.084339119,0.026042439,NA,NA,NA,-0.084339119,0.026042439,1 cup/day
9,IHD,fruit_exc_juice,100g/d,-0.084339119,0.026042439,NA,NA,NA,-0.084339119,0.026042439,1 cup/day
9,IHD,veg_exc_sta,100g/d,-0.070154151,0.020512174,NA,NA,NA,-0.070154151,0.020512174,1 cup/day
9,IHD,pf_ns,1oz/wk,-0.116930379,0.022187859,NA,NA,NA,-0.01670433985714286,0.003169694142857143,1 oz eq/day
9,IHD,gr_whole,50g/d,-0.048578369,0.020047685,NA,NA,28.35,-0.027543935223000006,0.011367037395,1 oz eq/day
9,ISTK,fruit,100g/d,-0.183027322,0.040938885,NA,NA,NA,-0.183027322,0.040938885,1 cup/day
9,ISTK,fruit_exc_juice,100g/d,-0.183027322,0.040938885,NA,NA,NA,-0.183027322,0.040938885,1 cup/day
9,ISTK,veg_exc_sta,100g/d,-0.26216963,0.081228984,NA,NA,NA,-0.26216963,0.081228984,1 cup/day
9,ISTK,gr_whole,50g/d,-0.128571109,0.04422522,NA,NA,28.35,-0.07289981880299999,0.025075699740000002,1 oz eq/day
9,Larynx,fruit,100 g/d,-0.05129329,NA,-0.09431068,0,NA,-0.05129329,0.02405884693877551,1 cup/day
9,Larynx,veg_exc_sta,100 g/d,-0.09431068,NA,-0.1392621,-0.04082199,NA,-0.09431068,0.025112272959183675,1 cup/day
9,LC,fruit,100 g/d,-0.198450939,NA,-0.274436846,-0.116533816,NA,-0.198450939,0.040281385204081636,1 cup/day
9,LC,veg_exc_sta,100/d,-0.083381609,NA,-0.139262067,-0.030459207,NA,-0.083381609,0.02775583163265306,1 cup/day
9,MLPC,fruit,100 g/d,-0.05129329,NA,-0.09431068,0,NA,-0.05129329,0.02405884693877551,1 cup/day
9,MLPC,veg_exc_sta,100 g/d,-0.09431068,NA,-0.1392621,-0.04082199,NA,-0.09431068,0.025112272959183675,1 cup/day
9,OSTK,fruit,100g/d,-0.40121856,0.101558014,NA,NA,NA,-0.40121856,0.101558014,1 cup/day
9,OSTK,fruit_exc_juice,100g/d,-0.40121856,0.101558014,NA,NA,NA,-0.40121856,0.101558014,1 cup/day
9,OSTK,veg_exc_sta,100g/d,-0.263038829,0.106748722,NA,NA,NA,-0.263038829,0.106748722,1 cup/day
9,OSTK,gr_whole,50g/d,-0.128571109,0.038199408,NA,NA,28.35,-0.07289981880299999,0.021659064336,1 oz eq/day
9,SCNC,pf_pm,50g/d,0.1655144,NA,0.009950331,0.3220835,30.21,0.10000380048000002,0.04810991344637756,1 oz eq/day
10,CC,dairy,400g/d,-0.139262067,NA,-0.186329578,-0.105360516,225,-0.0783349126875,0.011618647289540814,1 cup/day
10,CC,pf_pm,50g/d,0.1482,NA,0.07696,0.2311,30.21,0.08954244,0.023758007142857144,1 oz eq/day
10,CC,pf_redm,100g/d,0.1133,NA,0,0.2231,30.21,0.03422793,0.017193497448979595,1 oz eq/day
10,CC,fiber,10g/d,-0.105360516,NA,-0.15082289,-0.061875404,NA,-0.0105360516,0.002269068520408163,1 g/day
10,CC,gr_whole,90g/d,-0.186329578,NA,-0.248461359,-0.116533816,28.35,-0.05869381707000001,0.010601320419642856,1 oz eq/day
10,DIAB,pf_pm,50g/d,0.584491285,0.141518114,NA,NA,30.21,0.353149634397,0.08550524447880001,1 oz eq/day
10,DIAB,pf_redm,100g/d,0.247831491,0.103252077,NA,NA,30.21,0.0748698934311,0.031192452461700004,1 oz eq/day
10,DIAB,ssb,8oz/d,0.28256259,0.081376933,NA,NA,NA,0.28256259,0.081376933,1 cup/day
10,DIAB,pf_ns,1oz/wk,-0.048781873,0.013673792,NA,NA,NA,-0.006968839,0.0019533988571428574,1 oz eq/day
10,DIAB,gr_whole,50g/d,-0.183731521,0.041539611,NA,NA,28.35,-0.104175772407,0.023552959436999997,1 oz eq/day
10,HSTK,fruit,100g/d,-0.44727698,0.125882652,NA,NA,NA,-0.44727698,0.125882652,1 cup/day
10,HSTK,fruit_exc_juice,100g/d,-0.44727698,0.125882652,NA,NA,NA,-0.44727698,0.125882652,1 cup/day
10,HSTK,veg_exc_sta,100g/d,-0.263038829,0.106748722,NA,NA,NA,-0.263038829,0.106748722,1 cup/day
10,HSTK,gr_whole,50g/d,-0.128571109,0.04422522,NA,NA,28.35,-0.07289981880299999,0.025075699740000002,1 oz eq/day
10,IHD,pf_pm,50g/d,0.447768948,0.151896722,NA,NA,30.21,0.2705419983816,0.09177599943240002,1 oz eq/day
10,IHD,sat_fat,5%E/d,0.13365364,0.03622576,NA,NA,1,0.0013365363999999999,3.6225760000000004e-4,1 g/day
10,IHD,sea_omega3_fa,100mg/d,-0.230540802,0.056322478,NA,NA,NA,-0.00230540802,5.6322478e-4,1 mg/day
10,IHD,pufa_rep_carb,5%E/d,-0.149133439,0.03750489,NA,NA,NA,-0.0298266878,0.007500978,1%E/day
10,IHD,pufa_rep_sfa,5%E/d,-0.134322952,0.035028369,NA,NA,NA,-0.0268645904,0.007005673799999999,1%E/day
10,IHD,pufa_rep_carbsfa,5%E/d,-0.149133439,0.03750489,NA,NA,NA,-0.0298266878,0.007500978,1%E/day
10,IHD,ssb,8oz/d,0.268671678,0.051473382,NA,NA,NA,0.268671678,0.051473382,1 cup/day
10,IHD,fruit,100g/d,-0.084339119,0.026042439,NA,NA,NA,-0.084339119,0.026042439,1 cup/day
10,IHD,fruit_exc_juice,100g/d,-0.084339119,0.026042439,NA,NA,NA,-0.084339119,0.026042439,1 cup/day
10,IHD,veg_exc_sta,100g/d,-0.070154151,0.020512174,NA,NA,NA,-0.070154151,0.020512174,1 cup/day
10,IHD,pf_ns,1oz/wk,-0.116930379,0.022187859,NA,NA,NA,-0.01670433985714286,0.003169694142857143,1 oz eq/day
10,IHD,gr_whole,50g/d,-0.048578369,0.020047685,NA,NA,28.35,-0.027543935223000006,0.011367037395,1 oz eq/day
10,ISTK,fruit,100g/d,-0.183027322,0.040938885,NA,NA,NA,-0.183027322,0.040938885,1 cup/day
10,ISTK,fruit_exc_juice,100g/d,-0.183027322,0.040938885,NA,NA,NA,-0.183027322,0.040938885,1 cup/day
10,ISTK,veg_exc_sta,100g/d,-0.26216963,0.081228984,NA,NA,NA,-0.26216963,0.081228984,1 cup/day
10,ISTK,gr_whole,50g/d,-0.128571109,0.04422522,NA,NA,28.35,-0.07289981880299999,0.025075699740000002,1 oz eq/day
10,Larynx,fruit,100 g/d,-0.05129329,NA,-0.09431068,0,NA,-0.05129329,0.02405884693877551,1 cup/day
10,Larynx,veg_exc_sta,100 g/d,-0.09431068,NA,-0.1392621,-0.04082199,NA,-0.09431068,0.025112272959183675,1 cup/day
10,LC,fruit,100 g/d,-0.198450939,NA,-0.274436846,-0.116533816,NA,-0.198450939,0.040281385204081636,1 cup/day
10,LC,veg_exc_sta,100/d,-0.083381609,NA,-0.139262067,-0.030459207,NA,-0.083381609,0.02775583163265306,1 cup/day
10,MLPC,fruit,100 g/d,-0.05129329,NA,-0.09431068,0,NA,-0.05129329,0.02405884693877551,1 cup/day
10,MLPC,veg_exc_sta,100 g/d,-0.09431068,NA,-0.1392621,-0.04082199,NA,-0.09431068,0.025112272959183675,1 cup/day
10,OSTK,fruit,100g/d,-0.40121856,0.101558014,NA,NA,NA,-0.40121856,0.101558014,1 cup/day
10,OSTK,fruit_exc_juice,100g/d,-0.40121856,0.101558014,NA,NA,NA,-0.40121856,0.101558014,1 cup/day
10,OSTK,veg_exc_sta,100g/d,-0.263038829,0.106748722,NA,NA,NA,-0.263038829,0.106748722,1 cup/day
10,OSTK,gr_whole,50g/d,-0.128571109,0.038199408,NA,NA,28.35,-0.07289981880299999,0.021659064336,1 oz eq/day
10,SCNC,pf_pm,50g/d,0.1655144,NA,0.009950331,0.3220835,30.21,0.10000380048000002,0.04810991344637756,1 oz eq/day
11,CC,dairy,400g/d,-0.139262067,NA,-0.186329578,-0.105360516,225,-0.0783349126875,0.011618647289540814,1 cup/day
11,CC,pf_pm,50g/d,0.1482,NA,0.07696,0.2311,30.21,0.08954244,0.023758007142857144,1 oz eq/day
11,CC,pf_redm,100g/d,0.1133,NA,0,0.2231,30.21,0.03422793,0.017193497448979595,1 oz eq/day
11,CC,fiber,10g/d,-0.105360516,NA,-0.15082289,-0.061875404,NA,-0.0105360516,0.002269068520408163,1 g/day
11,CC,gr_whole,90g/d,-0.186329578,NA,-0.248461359,-0.116533816,28.35,-0.05869381707000001,0.010601320419642856,1 oz eq/day
11,DIAB,pf_pm,50g/d,0.584491285,0.141518114,NA,NA,30.21,0.353149634397,0.08550524447880001,1 oz eq/day
11,DIAB,pf_redm,100g/d,0.247831491,0.103252077,NA,NA,30.21,0.0748698934311,0.031192452461700004,1 oz eq/day
11,DIAB,ssb,8oz/d,0.28256259,0.081376933,NA,NA,NA,0.28256259,0.081376933,1 cup/day
11,DIAB,pf_ns,1oz/wk,-0.048781873,0.013673792,NA,NA,NA,-0.006968839,0.0019533988571428574,1 oz eq/day
11,DIAB,gr_whole,50g/d,-0.183731521,0.041539611,NA,NA,28.35,-0.104175772407,0.023552959436999997,1 oz eq/day
11,HSTK,fruit,100g/d,-0.44727698,0.125882652,NA,NA,NA,-0.44727698,0.125882652,1 cup/day
11,HSTK,fruit_exc_juice,100g/d,-0.44727698,0.125882652,NA,NA,NA,-0.44727698,0.125882652,1 cup/day
11,HSTK,veg_exc_sta,100g/d,-0.263038829,0.106748722,NA,NA,NA,-0.263038829,0.106748722,1 cup/day
11,HSTK,gr_whole,50g/d,-0.128571109,0.04422522,NA,NA,28.35,-0.07289981880299999,0.025075699740000002,1 oz eq/day
11,IHD,pf_pm,50g/d,0.447768948,0.151896722,NA,NA,30.21,0.2705419983816,0.09177599943240002,1 oz eq/day
11,IHD,sat_fat,5%E/d,0.13365364,0.03622576,NA,NA,1,0.0013365363999999999,3.6225760000000004e-4,1 g/day
11,IHD,sea_omega3_fa,100mg/d,-0.230540802,0.056322478,NA,NA,NA,-0.00230540802,5.6322478e-4,1 mg/day
11,IHD,pufa_rep_carb,5%E/d,-0.149133439,0.03750489,NA,NA,NA,-0.0298266878,0.007500978,1%E/day
11,IHD,pufa_rep_sfa,5%E/d,-0.134322952,0.035028369,NA,NA,NA,-0.0268645904,0.007005673799999999,1%E/day
11,IHD,pufa_rep_carbsfa,5%E/d,-0.149133439,0.03750489,NA,NA,NA,-0.0298266878,0.007500978,1%E/day
11,IHD,ssb,8oz/d,0.268671678,0.051473382,NA,NA,NA,0.268671678,0.051473382,1 cup/day
