disease,subgroup,Sex,Age_label,Race_label,count,se,X1,X2,X3
ALL,11,1,35-44,HIS,10186,180,10029.973277369116,10083.999355008118,10343.704546619445
ALL,12,1,35-44,OTH,7021,150,7124.532436529664,6929.976174084432,6922.2550828611065
ALL,13,2,35-44,NHW,15309,247,15181.258371561731,15824.410696498204,15038.46364425941
ALL,14,2,35-44,NHB,2826,105,2996.1650164635416,3132.784352879811,2680.786440805428
ALL,15,2,35-44,HIS,3845,105,3843.69804361119,3851.106129757479,3808.739761347957
ALL,16,2,35-44,OTH,2502,87,2448.615095525307,2502.4592881748003,2493.9320525588128
ALL,17,1,45-54,NHW,73599,572,74113.56527580292,73916.50051214146,73243.60347899847
ALL,18,1,45-54,NHB,11089,197,10881.341864524265,11092.959850671623,11243.015018700473
ALL,19,1,45-54,HIS,12825,174,12791.0213100886,12664.217313298928,12859.908364622266
ALL,20,1,45-54,OTH,10043,159,9818.482007498687,10336.60679883246,9862.8851192221
ALL,21,2,45-54,NHW,44071,400,43864.58489089256,44060.69242195501,43711.59584924412
ALL,22,2,45-54,NHB,10664,205,10725.030483293958,10961.264072837766,10518.992311359665
ALL,23,2,45-54,HIS,7869,140,8104.69180325552,7790.463268131073,7867.012153342619
ALL,24,2,45-54,OTH,8725,192,8493.944316654764,8799.408092528884,8453.870428163636
ALL,25,1,55-64,NHW,156717,880,157477.9223819476,158101.3602574357,156900.99003150294
ALL,26,1,55-64,NHB,27872,367,28319.92038453852,28218.633315406285,27578.45041209562
ALL,27,1,55-64,HIS,21512,261,21660.866633753703,21582.123135090253,21287.43985312893
ALL,28,1,55-64,OTH,20643,285,20728.201566149844,20784.949368744317,20710.136340927045
ALL,29,2,55-64,NHW,174024,911,173243.10718819415,173886.01437002336,173958.5582083401
ALL,30,2,55-64,NHB,28162,329,28914.6710474741,28159.332375801358,27656.38958215801
ALL,31,2,55-64,HIS,20584,258,20239.878522210896,20786.171715218778,20545.51548640893
ALL,32,2,55-64,OTH,19558,277,19660.58169026477,19671.80220286788,19431.78746219848
ALL,33,1,65-74,NHW,177434,879,176624.83778692182,178721.57603474258,177110.56545521994
ALL,34,1,65-74,NHB,20773,273,20889.38768734698,20727.60710357351,21041.407317173554
ALL,35,1,65-74,HIS,19044,244,19015.76343061191,19181.521057160477,19251.80192016436
ALL,36,1,65-74,OTH,12547,170,12532.253167387105,12633.539505150562,12444.852846979114
ALL,37,2,65-74,NHW,222301,980,222003.7152767928,221567.66760424225,222107.6606657151
ALL,38,2,65-74,NHB,27371,320,27082.561580178244,27018.837129863365,27915.767990402983
ALL,39,2,65-74,HIS,17759,218,17883.689158351466,17512.070981568326,17917.23910410254
ALL,40,2,65-74,OTH,16838,210,17036.60435785261,16950.687088478768,17265.047704509358
ALL,41,1,75+,NHW,177441,864,176724.11691640105,178085.19632767513,177043.64516212582
ALL,42,1,75+,NHB,21018,318,21140.541258848683,21479.674416141257,21014.74079537836
ALL,43,1,75+,HIS,10474,146,10265.752368596206,10356.45372086613,10515.951073491458
ALL,44,1,75+,OTH,9329,134,9421.169717847813,9559.893498664818,9352.07479073942
ALL,45,2,75+,NHW,197860,930,197390.176854412,196602.81338165767,198062.47509939352
ALL,46,2,75+,NHB,16803,273,16685.152186153555,16817.1619487511,16832.064244748835
ALL,47,2,75+,HIS,11204,159,10958.943592705402,11290.168298946312,11291.798440450666
ALL,48,2,75+,OTH,13344,185,13208.312005183285,13153.43001134458,13510.654525688524
APCA,1,1,20-34,NHW,0,0,0,0,0
APCA,2,1,20-34,NHB,0,0,0,0,0
APCA,3,1,20-34,HIS,0,0,0,0,0
APCA,4,1,20-34,OTH,0,0,0,0,0
APCA,5,2,20-34,NHW,5,4,10.11892873968318,10.676839858549027,13.066984572182667
APCA,6,2,20-34,NHB,0,0,0,0,0
APCA,7,2,20-34,HIS,3,3,1.8784741075011313,6.336364891714693,6.4685616449463526
APCA,8,2,20-34,OTH,0,0,0,0,0
APCA,9,1,35-44,NHW,0,0,0,0,0
APCA,10,1,35-44,NHB,0,0,0,0,0
APCA,11,1,35-44,HIS,0,0,0,0,0
APCA,12,1,35-44,OTH,0,0,0,0,0
APCA,13,2,35-44,NHW,44,13,63.19572312006119,38.317818191330545,55.173645583081125
APCA,14,2,35-44,NHB,39,13,56.831837474504425,43.87146675300489,3.8617114962539034
APCA,15,2,35-44,HIS,23,9,34.969160941099986,21.17663353781016,12.972638147420517
APCA,16,2,35-44,OTH,7,5,16.039477411198032,6.881614720016132,8.915695919874466
APCA,17,1,45-54,NHW,0,0,0,0,0
APCA,18,1,45-54,NHB,0,0,0,0,0
APCA,19,1,45-54,HIS,0,0,0,0,0
APCA,20,1,45-54,OTH,0,0,0,0,0
APCA,21,2,45-54,NHW,1722,79,1708.4555889065844,1637.546184840664,1706.9915890324087
APCA,22,2,45-54,NHB,715,53,700.1184583119706,693.4434695880705,707.4616107566086
APCA,23,2,45-54,HIS,322,29,303.83042040682255,290.7893801300979,379.4354066205034
APCA,24,2,45-54,OTH,160,26,134.28409199165694,167.16107894924758,166.57705527447766
APCA,25,1,55-64,NHW,0,0,0,0,0
APCA,26,1,55-64,NHB,0,0,0,0,0
APCA,27,1,55-64,HIS,0,0,0,0,0
APCA,28,1,55-64,OTH,0,0,0,0,0
APCA,29,2,55-64,NHW,10969,229,11232.047831932494,11286.556503027854,11137.894080242644
APCA,30,2,55-64,NHB,2543,99,2462.776383355051,2618.459581901683,2582.265703318583
APCA,31,2,55-64,HIS,1484,70,1469.2692560814455,1559.5280372292539,1406.1001047716231
APCA,32,2,55-64,OTH,921,60,884.6271866037204,958.9258085286781,1036.5177845741687
APCA,33,1,65-74,NHW,0,0,0,0,0
APCA,34,1,65-74,NHB,0,0,0,0,0
APCA,35,1,65-74,HIS,0,0,0,0,0
APCA,36,1,65-74,OTH,0,0,0,0,0
APCA,37,2,65-74,NHW,14135,248,14151.106921944005,14483.088467743495,14228.226606433464
APCA,38,2,65-74,NHB,2005,87,1871.3917672110617,1974.8755017351132,1908.610499427728
APCA,39,2,65-74,HIS,1294,59,1289.8337333069212,1363.8450015171065,1384.465533086958
APCA,40,2,65-74,OTH,1032,52,1121.5120352608917,1027.7820149900217,1006.8545834215893
APCA,41,1,75+,NHW,0,0,0,0,0
APCA,42,1,75+,NHB,0,0,0,0,0
APCA,43,1,75+,HIS,0,0,0,0,0
APCA,44,1,75+,OTH,0,0,0,0,0
APCA,45,2,75+,NHW,9197,201,9131.914519884134,9237.697465479283,9259.041088082595
APCA,46,2,75+,NHB,1025,68,1123.5468937300855,920.3170429577724,1191.8769516923403
APCA,47,2,75+,HIS,694,40,638.9860785985877,747.3291036564185,659.237709387343
APCA,48,2,75+,OTH,648,41,618.2419748660511,655.8833419813394,648.455717049248
BC,1,1,20-34,NHW,0,0,0,0,0
BC,2,1,20-34,NHB,0,0,0,0,0
BC,3,1,20-34,HIS,0,0,0,0,0
BC,4,1,20-34,OTH,0,0,0,0,0
BC,5,2,20-34,NHW,0,0,0,0,0
BC,6,2,20-34,NHB,0,0,0,0,0
BC,7,2,20-34,HIS,0,0,0,0,0
BC,8,2,20-34,OTH,0,0,0,0,0
BC,9,1,35-44,NHW,0,0,0,0,0
BC,10,1,35-44,NHB,0,0,0,0,0
BC,11,1,35-44,HIS,0,0,0,0,0
BC,12,1,35-44,OTH,0,0,0,0,0
BC,13,2,35-44,NHW,0,0,0,0,0
BC,14,2,35-44,NHB,0,0,0,0,0
BC,15,2,35-44,HIS,0,0,0,0,0
BC,16,2,35-44,OTH,0,0,0,0,0
BC,17,1,45-54,NHW,13717,580,13111.986109410198,12966.253441314948,15320.943816038936
BC,18,1,45-54,NHB,2405,207,2277.3509031696067,2284.731725590356,2330.467582437446
BC,19,1,45-54,HIS,2280,184,2460.9539260026995,1954.8902123478777,2098.521441956158
BC,20,1,45-54,OTH,1713,178,1895.1214695690169,1694.5550504561954,1400.7438330540938
BC,21,2,45-54,NHW,0,0,0,0,0
BC,22,2,45-54,NHB,0,0,0,0,0
BC,23,2,45-54,HIS,0,0,0,0,0
BC,24,2,45-54,OTH,0,0,0,0,0
BC,25,1,55-64,NHW,52979,511,53041.79116885241,52594.38926644131,53560.02210131526
BC,26,1,55-64,NHB,9228,212,9313.847997960635,9561.126541102916,9501.152064793047
BC,27,1,55-64,HIS,7071,150,7064.916972879265,6841.6262743344705,7161.2652024188965
BC,28,1,55-64,OTH,7758,175,7670.72957883678,7857.563988440216,7710.773187028106
BC,29,2,55-64,NHW,0,0,0,0,0
BC,30,2,55-64,NHB,0,0,0,0,0
BC,31,2,55-64,HIS,0,0,0,0,0
BC,32,2,55-64,OTH,0,0,0,0,0
BC,33,1,65-74,NHW,54872,489,53938.22359151242,55335.567608923906,54210.635031401995
BC,34,1,65-74,NHB,6141,149,6385.683795368838,6367.051186737489,5945.1822981316045
BC,35,1,65-74,HIS,5750,135,5815.0653026660775,5833.337395038446,5674.798162241774
BC,36,1,65-74,OTH,4430,101,4388.775733117145,4438.534813545144,4303.76463362711
BC,37,2,65-74,NHW,0,0,0,0,0
BC,38,2,65-74,NHB,0,0,0,0,0
BC,39,2,65-74,HIS,0,0,0,0,0
BC,40,2,65-74,OTH,0,0,0,0,0
BC,41,1,75+,NHW,41091,416,41182.55684670523,40801.62415121654,40779.86804416295
BC,42,1,75+,NHB,5114,157,5187.740127088964,5106.740023936795,5202.578333091641
BC,43,1,75+,HIS,2025,64,1926.3453470429522,2004.946300253613,2163.80767096673
BC,44,1,75+,OTH,2017,63,1981.8812347947458,1997.3793126420717,1992.4236140771734
BC,45,2,75+,NHW,0,0,0,0,0
BC,46,2,75+,NHB,0,0,0,0,0
BC,47,2,75+,HIS,0,0,0,0,0
BC,48,2,75+,OTH,0,0,0,0,0
CC,1,1,20-34,NHW,803,61,874.2674846376508,866.4822486362126,856.4679032133812
CC,2,1,20-34,NHB,160,26,158.65163442654833,105.37751215419279,171.07490380103224
CC,3,1,20-34,HIS,290,28,272.7365955369351,302.7397114187491,336.318539468689
CC,4,1,20-34,OTH,130,21,137.28933381889453,123.77135555165303,99.70407304437842
CC,5,2,20-34,NHW,827,60,821.8567538796465,776.2203229536552,795.3060870202381
CC,6,2,20-34,NHB,111,20,112.6050048807966,93.62610593236994,85.30091799979175
CC,7,2,20-34,HIS,253,26,244.5623298368199,279.87445188258215,252.85548005588979
CC,8,2,20-34,OTH,101,18,96.05629058440141,95.64155928459104,94.71077519394639
CC,9,1,35-44,NHW,1742,85,1817.1150926837463,1687.84804135263,1868.3520033339903
CC,10,1,35-44,NHB,587,51,569.9988148615498,585.937212641725,604.950536285984
CC,11,1,35-44,HIS,587,43,573.1253055277963,547.5489176162561,570.7997550806101
CC,12,1,35-44,OTH,324,33,297.58993357517693,296.50292799224945,363.6193124894538
CC,13,2,35-44,NHW,2069,90,2148.802127291623,2063.0889261012835,1909.9439259948408
CC,14,2,35-44,NHB,444,42,423.48774116347676,452.2263347738116,420.93081383363256
CC,15,2,35-44,HIS,585,41,639.1937545580824,558.8304049123777,613.291197265841
CC,16,2,35-44,OTH,367,34,395.53865103679794,346.19438894900475,367.52595856451666
CC,17,1,45-54,NHW,5415,156,5137.253297881681,5628.437469783876,5109.070881485381
CC,18,1,45-54,NHB,1164,64,1134.3872464886144,995.3134153435605,1174.0318141119874
CC,19,1,45-54,HIS,1116,52,1103.1469434277515,1163.2342691667238,1152.235260166704
CC,20,1,45-54,OTH,796,45,902.9402121083099,787.9807608760085,786.0415521817168
CC,21,2,45-54,NHW,6081,149,5800.8070770537,6040.486847771388,6133.860428873793
CC,22,2,45-54,NHB,1476,77,1481.628221539152,1413.1321785077564,1465.6268884270062
CC,23,2,45-54,HIS,1382,59,1390.82107673312,1365.602760804282,1380.9374818519746
CC,24,2,45-54,OTH,1756,86,1704.2211786120795,1781.1382967468935,1807.09513522296
CC,25,1,55-64,NHW,9947,222,10189.052484128897,10068.881084815763,9814.69033038788
CC,26,1,55-64,NHB,2489,110,2477.1543119457992,2553.8138670258422,2558.366901827292
CC,27,1,55-64,HIS,1766,75,1787.5245893605934,1764.0601937379035,1827.6625290137856
CC,28,1,55-64,OTH,1770,84,1834.256775644221,1655.5359392726646,1649.824872415791
CC,29,2,55-64,NHW,13970,259,14467.230386194657,14056.98344767867,14122.875835722167
CC,30,2,55-64,NHB,2309,94,2250.273581107173,2398.229112993182,2280.2375215352918
CC,31,2,55-64,HIS,2384,88,2343.777011252107,2466.49154752839,2271.511373279027
CC,32,2,55-64,OTH,2184,93,2197.60317516482,2202.0898633234824,2188.9360238126737
CC,33,1,65-74,NHW,11891,227,11829.47003245195,11560.615152911127,11834.905391596223
CC,34,1,65-74,NHB,1864,82,1849.2581376642281,1799.7130600934174,1887.7593116202456
CC,35,1,65-74,HIS,1490,69,1488.5951173904336,1484.7929089914426,1498.428006002294
CC,36,1,65-74,OTH,916,46,892.8958260710502,922.0628852216349,918.8568401165436
CC,37,2,65-74,NHW,14501,251,14665.031031130782,14828.472190267154,14470.609819818616
CC,38,2,65-74,NHB,2124,90,2298.3538983963645,2229.6100991413605,2130.3011143992007
CC,39,2,65-74,HIS,1715,68,1664.7274194527201,1652.3922048568438,1695.3188472436002
CC,40,2,65-74,OTH,1460,62,1465.8052551873934,1508.0623735713943,1626.4040651998641
CC,41,1,75+,NHW,18004,276,17842.361689062018,17557.770814183285,18713.414990799953
CC,42,1,75+,NHB,2255,105,2274.77717832786,2342.852864346816,2384.551025003313
CC,43,1,75+,HIS,1092,47,1126.5879404967095,1161.8349241409471,1032.1703402521784
CC,44,1,75+,OTH,1030,45,1007.2598454650904,1060.5120148976728,1027.1519934616838
CC,45,2,75+,NHW,15376,259,15034.928897472184,14904.720428287223,15553.341034209738
CC,46,2,75+,NHB,1687,87,1586.5823805971686,1690.3934105351066,1833.7019846432095
CC,47,2,75+,HIS,1134,51,1052.7830785377666,1061.7411638830588,1097.334408012889
CC,48,2,75+,OTH,1166,55,1131.3221631707531,1200.1017690478454,1151.9137084405356
CM,1,1,20-34,NHW,98,10,89.18845719055001,93.71522639899923,91.17911274625827
CM,2,1,20-34,NHB,59,8,73.58513264972143,56.868129321482314,38.03153992498938
CM,3,1,20-34,HIS,28,6,24.028720410669926,24.975535176803554,25.30097757906785
CM,4,1,20-34,OTH,9,2,7.191693775094415,8.12673662864833,9.680127836356947
CM,5,2,20-34,NHW,215,16,200.36573256842541,198.233504434748,214.53563714957363
CM,6,2,20-34,NHB,143,12,144.82057737366733,151.29524008218726,164.2933979104536
CM,7,2,20-34,HIS,65,9,57.481000853396424,65.21328367424839,62.149482692061504
CM,8,2,20-34,OTH,25,5,34.96219664682046,24.30705696009255,30.946558377852057
CM,9,1,35-44,NHW,144,12,150.25316026656452,145.18890503533336,144.6247443117413
CM,10,1,35-44,NHB,109,11,105.9164197444996,91.03192742338075,144.1268977637116
CM,11,1,35-44,HIS,32,6,34.741153949318175,31.558112066510123,27.25098498711629
CM,12,1,35-44,OTH,20,5,22.508457975808106,19.85140758025043,22.00033371449346
CM,13,2,35-44,NHW,324,18,314.9644201778619,332.69086780392917,274.6876813969675
CM,14,2,35-44,NHB,237,16,222.306269056231,241.39181175005726,240.21590725826013
CM,15,2,35-44,HIS,88,10,71.45948272526509,106.5024406987368,75.39242128290591
CM,16,2,35-44,OTH,47,7,45.301606138246704,39.19586071356276,48.145313627392476
CM,17,1,45-54,NHW,310,18,288.32118640201304,353.4171062057069,320.13496869352707
CM,18,1,45-54,NHB,164,13,172.12419196911085,166.52325835242038,154.5083656028264
CM,19,1,45-54,HIS,45,7,39.08914091876916,45.90595399101685,44.739678988365455
CM,20,1,45-54,OTH,16,4,11.199099909233077,14.107959991299783,12.456498546812197
CM,21,2,45-54,NHW,749,28,767.3907636710607,756.8739369628211,787.6277490910345
CM,22,2,45-54,NHB,394,20,389.12079367163744,392.2094486819243,396.56675679592564
CM,23,2,45-54,HIS,116,11,117.17644980188082,111.82148828162097,111.92591028292551
CM,24,2,45-54,OTH,63,8,63.382703458605,58.04293257127261,69.28595198057725
CM,25,1,55-64,NHW,640,26,643.8206287572311,699.111262191806,643.9398957055392
CM,26,1,55-64,NHB,288,18,268.8026673624698,321.7250663158118,301.3476421004079
CM,27,1,55-64,HIS,71,9,66.16787759030716,72.17031958882815,67.46900751424296
CM,28,1,55-64,OTH,36,6,46.479837668301784,31.504307986334588,36.55963761556441
CM,29,2,55-64,NHW,1465,38,1444.1594619135149,1448.5968957808234,1471.073806578014
CM,30,2,55-64,NHB,594,25,545.666865835908,609.1482994365892,599.2074877699495
CM,31,2,55-64,HIS,173,14,159.26351237779372,154.45157032462788,190.8618322449292
CM,32,2,55-64,OTH,91,10,90.7358010767577,117.12877296296632,82.38995739786051
CM,33,1,65-74,NHW,982,32,991.1038547579772,1013.9112081771557,996.7624622214016
CM,34,1,65-74,NHB,316,18,309.6471758977221,311.86016196566146,321.7137400085222
CM,35,1,65-74,HIS,78,9,76.70805136145457,85.27983253907044,77.6289998998459
CM,36,1,65-74,OTH,44,7,47.63191952612595,46.775621935948614,44.0073734372681
CM,37,2,65-74,NHW,2002,45,1995.8759092484754,1952.419806073028,1981.8493273103647
CM,38,2,65-74,NHB,549,24,599.4739432237735,561.6116169313053,581.63830077237
CM,39,2,65-74,HIS,152,13,135.3575292249114,166.06445303431767,147.89308417311642
CM,40,2,65-74,OTH,88,10,87.79240877286551,95.23531364474509,99.08939768332365
CM,41,1,75+,NHW,3851,88,3777.489469977202,3994.222163531161,3811.7876785179537
CM,42,1,75+,NHB,529,33,568.1521194672478,573.5917896449171,527.0814176448291
CM,43,1,75+,HIS,296,25,324.5306103694843,335.2259828452504,326.5084177792369
CM,44,1,75+,OTH,137,17,134.68202541795893,164.91132707753889,118.21466248514363
CM,45,2,75+,NHW,4298,93,4439.376788170643,4335.8839945375275,4443.928533888962
CM,46,2,75+,NHB,482,31,497.63560567417534,534.542612037191,484.57522502519816
CM,47,2,75+,HIS,289,25,300.87079560840044,300.6745053849878,229.52295618832767
CM,48,2,75+,OTH,144,17,164.2492650228984,147.1948364857775,118.86914674736528
DIAB,1,1,20-34,NHW,169,13,159.91639917135365,154.71463858344143,173.87274420602583
DIAB,2,1,20-34,NHB,109,11,115.49978817926481,115.85426708704598,98.72245858393315
DIAB,3,1,20-34,HIS,39,7,35.68302116253605,41.58990520320526,33.82301235052327
DIAB,4,1,20-34,OTH,10,4,10.927511684025026,9.560568739225202,4.301106308059137
DIAB,5,2,20-34,NHW,263,16,262.7301033901011,284.8019053326689,286.5601909781002
DIAB,6,2,20-34,NHB,148,12,148.36519500870605,139.5830261209039,134.4958328231001
DIAB,7,2,20-34,HIS,59,8,56.55555161701568,65.98727808956895,41.71732857683404
DIAB,8,2,20-34,OTH,21,5,30.22416571117696,25.628592083220205,20.848983470083663
DIAB,9,1,35-44,NHW,389,21,362.5598402999752,442.3555099881194,434.3428322131573
DIAB,10,1,35-44,NHB,241,16,257.46265965867076,244.98687593529525,251.1294759643098
DIAB,11,1,35-44,HIS,75,9,62.90226492926253,78.9110858503645,64.84529225765482
DIAB,12,1,35-44,OTH,41,7,29.388835026757558,39.728944443808096,29.916986873637654
DIAB,13,2,35-44,NHW,636,26,622.3472311514773,625.4266403837147,631.2700856835784
DIAB,14,2,35-44,NHB,381,20,387.0217787157816,392.543396823105,349.53777675446383
DIAB,15,2,35-44,HIS,192,14,199.7923432092076,209.08426258134358,200.3722356088456
DIAB,16,2,35-44,OTH,81,10,93.23033548014928,77.17529915948646,89.5372695503412
DIAB,17,1,45-54,NHW,1108,33,1126.4630191153728,1097.875282910701,1160.8906093539854
DIAB,18,1,45-54,NHB,606,25,584.2504948760239,623.87375247112,611.6558581178783
DIAB,19,1,45-54,HIS,281,17,289.6057132329408,280.5589887488367,269.39394102630143
DIAB,20,1,45-54,OTH,99,11,78.74554877603474,90.70454170460287,89.7136143505932
DIAB,21,2,45-54,NHW,2078,46,2063.0702638338953,2101.391232493307,2113.93856288211
DIAB,22,2,45-54,NHB,837,29,827.0381391515621,861.4975102152941,843.5018646148094
DIAB,23,2,45-54,HIS,519,23,555.2253655995278,539.7939130800468,514.1003508100532
DIAB,24,2,45-54,OTH,170,14,186.19996234114566,165.52159789936508,149.1395679343887
DIAB,25,1,55-64,NHW,2868,54,2910.62444309827,2914.0963875165444,2958.513626949243
DIAB,26,1,55-64,NHB,1189,35,1191.0795945691045,1258.4774338170587,1242.9575958385371
DIAB,27,1,55-64,HIS,525,23,491.1922288830505,557.6684626229508,519.2400341212555
DIAB,28,1,55-64,OTH,194,14,218.3608168907993,169.3157176808103,201.443887249731
DIAB,29,2,55-64,NHW,5368,73,5406.132221495921,5351.537550534279,5265.888827098677
DIAB,30,2,55-64,NHB,1726,42,1780.6137229715382,1768.1460465553055,1711.9753539175517
DIAB,31,2,55-64,HIS,923,31,960.6197725470545,944.0233283230586,961.0061061236013
DIAB,32,2,55-64,OTH,362,20,371.8675469954862,366.76710195075134,356.9804304528011
DIAB,33,1,65-74,NHW,4785,70,4710.412034210234,4788.119971061722,4732.329310877828
DIAB,34,1,65-74,NHB,1617,41,1651.2452934871387,1685.4043552674927,1645.0927869837074
DIAB,35,1,65-74,HIS,796,29,767.0825257271082,803.0778168388132,847.0254326449179
DIAB,36,1,65-74,OTH,316,18,297.31028671319893,300.10635482438465,338.02296470899995
DIAB,37,2,65-74,NHW,7948,89,7915.696015407206,7982.375163061266,7993.9185580386575
DIAB,38,2,65-74,NHB,1915,44,1909.9959150199504,1860.6028023587196,1885.01815052765
DIAB,39,2,65-74,HIS,1023,32,1052.6838939887593,1004.9100287897469,951.322649209203
DIAB,40,2,65-74,OTH,459,22,452.3844619084629,445.30219020755544,456.27481444287
DIAB,41,1,75+,NHW,11096,150,11252.074027053433,10984.573332721224,11055.472552814152
DIAB,42,1,75+,NHB,2722,74,2794.3153404270665,2791.291021614157,2621.0734339498913
DIAB,43,1,75+,HIS,1622,57,1720.3466466180794,1731.213792972719,1666.682348514547
DIAB,44,1,75+,OTH,855,42,897.6423564487072,887.743153884373,840.5365265434394
DIAB,45,2,75+,NHW,11960,155,11649.050891275307,12064.7076271535,12145.851339374321
DIAB,46,2,75+,NHB,1872,61,1878.4324274853145,1909.017807958877,1932.50770111434
DIAB,47,2,75+,HIS,1428,54,1398.4049549900762,1346.7784138492216,1446.0724618728113
DIAB,48,2,75+,OTH,695,38,755.1225368670086,749.7576981774334,714.3822532905858
ECA,1,1,20-34,NHW,9,6,11.825485929893874,0,6.072052215613352
ECA,2,1,20-34,NHB,0,0,0,0,0
ECA,3,1,20-34,HIS,3,3,2.8051638560502146,4.638814764787704,0
ECA,4,1,20-34,OTH,0,0,0,0,0
ECA,5,2,20-34,NHW,36,14,35.57435119152546,31.678917948029948,52.74775398764639
ECA,6,2,20-34,NHB,0,0,0,0,0
ECA,7,2,20-34,HIS,11,5,5.52706850182202,7.354180955607464,4.301734452212268
ECA,8,2,20-34,OTH,0,0,0,0,0
ECA,9,1,35-44,NHW,0,0,0,0,0
ECA,10,1,35-44,NHB,5,5,13.112514602705655,4.894487857717507,2.994248437238743
ECA,11,1,35-44,HIS,0,0,0,0,0
ECA,12,1,35-44,OTH,4,4,4.8733851982647245,2.6551458988623926,5.319804952568191
ECA,13,2,35-44,NHW,139,24,185.1798895261299,200.06358336953673,152.75821250250107
ECA,14,2,35-44,NHB,8,6,9.234610560432845,19.731202640383735,10.058848005930917
ECA,15,2,35-44,HIS,23,9,37.05720081612775,26.17786665182158,28.268407347108614
ECA,16,2,35-44,OTH,13,7,19.279936667982508,17.27305701597676,21.76615808477772
ECA,17,1,45-54,NHW,111,23,131.88649023017297,87.64679895214832,64.68655133586543
ECA,18,1,45-54,NHB,4,4,0,5.370278753659501,4.17867866566561
ECA,19,1,45-54,HIS,12,6,14.765430432190575,10.582719530775627,9.440075197422672
ECA,20,1,45-54,OTH,6,4,6.277227884296844,8.6689535181584,3.518980145604624
ECA,21,2,45-54,NHW,619,48,575.798420674846,647.7535310402268,702.5026091295697
ECA,22,2,45-54,NHB,16,8,8.218179709650538,19.968182774292597,5.23066574570541
ECA,23,2,45-54,HIS,65,13,57.69802339654301,72.14219947120924,49.07577748763182
ECA,24,2,45-54,OTH,13,8,17.832868309912314,25.62394491443697,13.31619798597955
ECA,25,1,55-64,NHW,291,39,329.6229386665107,319.0329284136028,348.59127589926015
ECA,26,1,55-64,NHB,25,11,21.897043022842993,14.806427537061628,34.716918966884336
ECA,27,1,55-64,HIS,16,7,27.509764441843068,20.626511798679086,22.735479567921477
ECA,28,1,55-64,OTH,8,6,13.88127467717047,10.42768866851186,5.4657830011316655
ECA,29,2,55-64,NHW,2319,106,2251.637175093511,2402.1066036092775,2467.70660464708
ECA,30,2,55-64,NHB,77,18,47.48165059571603,75.2966719318969,71.32925641871148
ECA,31,2,55-64,HIS,158,23,210.26534991870398,171.03637947908274,164.07833373628827
ECA,32,2,55-64,OTH,67,17,53.23111162461603,60.4935380539666,64.28845767337906
ECA,33,1,65-74,NHW,374,41,381.5322638922705,339.76764946447827,360.143078857901
ECA,34,1,65-74,NHB,18,8,17.63847363689642,23.979335308145394,22.790884423763938
ECA,35,1,65-74,HIS,35,11,30.699953067899937,38.70662268794078,39.98219658989563
ECA,36,1,65-74,OTH,3,3,4.982736669875221,0.7813934525114599,4.29409235650537
ECA,37,2,65-74,NHW,2921,112,2800.168666656792,2902.4481833110644,2875.402113173471
ECA,38,2,65-74,NHB,60,15,65.51333511787762,59.42858277449235,84.31185806509757
ECA,39,2,65-74,HIS,158,21,151.64685546421805,110.93687251992156,125.69574937212482
ECA,40,2,65-74,OTH,63,13,51.89562841414678,76.82578350884187,71.17748211052493
ECA,41,1,75+,NHW,534,48,511.7441008416706,490.99550569000155,607.7444732705877
ECA,42,1,75+,NHB,25,11,30.365266608495226,27.921726531392117,13.216475167360262
ECA,43,1,75+,HIS,23,7,16.064259460206586,31.979799117533563,26.470148491842576
ECA,44,1,75+,OTH,14,6,4.4086267987426915,16.894366822443608,14.73744687816697
ECA,45,2,75+,NHW,2293,100,2105.8908823134525,2344.318492862668,2199.2283049477746
ECA,46,2,75+,NHB,67,18,103.08444244816877,96.91976568513192,91.24221417686002
ECA,47,2,75+,HIS,67,13,84.42657638164121,63.490520808919555,50.419719347727465
ECA,48,2,75+,OTH,52,12,45.25906387757095,55.38943597210804,54.52279621559961
ENDO,1,1,20-34,NHW,74,10,73.23336341753024,59.85075950535109,78.3442060058579
ENDO,2,1,20-34,NHB,9,2,10.232673379818717,8.47158014526162,9.298625143648861
ENDO,3,1,20-34,HIS,9,2,8.708196376220497,9.78644492258546,8.216491808901385
ENDO,4,1,20-34,OTH,8,1,7.3153420363097625,6.344237897878728,7.945322671233433
ENDO,5,2,20-34,NHW,63,8,63.33083023678268,57.37206276785812,61.97979695450012
ENDO,6,2,20-34,NHB,9,2,10.55451994216072,8.740063814759033,10.575167352895122
ENDO,7,2,20-34,HIS,13,4,8.28133004272324,12.907773631803105,11.774030771547862
ENDO,8,2,20-34,OTH,8,1,9.17102483984015,6.549807339122565,7.785466814217338
ENDO,9,1,35-44,NHW,50,8,45.99813020489941,47.55384946491642,49.04747994306644
ENDO,10,1,35-44,NHB,10,4,6.646241588277246,16.69241070054274,10.40487562023815
ENDO,11,1,35-44,HIS,9,2,7.952004201518887,11.902365170342215,6.4037683645494425
ENDO,12,1,35-44,OTH,6,1,6.494065377534559,6.850550177196915,7.108088568574945
ENDO,13,2,35-44,NHW,66,9,70.76555153829304,54.28332662511559,74.98865831920187
ENDO,14,2,35-44,NHB,13,4,9.746387901264356,10.100629235114111,11.430835324851728
ENDO,15,2,35-44,HIS,16,4,14.892936021331055,19.422567118187015,17.44260781300362
