diet_pattern,food_group,outcome,impact_median_year,LB_year,UB_year,combined_consumed_impact_median_year,LB_consumed_year,UB_consumed_year,combined_unconsumed_impact_median_year,LB_unconsumed_year,UB_unconsumed_year,sum,sum_LB,sum_UB,sum_consumed,sum_consumed_LB,sum_consumed_UB,sum_unconsumed,sum_unconsumed_LB,sum_unconsumed_UB,prop,prop_LB,prop_UB,prop_consumed,prop_consumed_LB,prop_consumed_UB,prop_unconsumed,prop_unconsumed_LB,prop_unconsumed_UB
Vegan,pf_redm,Cancer (cases),9496.45098314288,7481.6631621433,11805.8887628419,NA,NA,NA,NA,NA,NA,75749.15145232982,66545.81816241353,85470.57756229809,NA,NA,NA,NA,NA,NA,12.536709390228815,11.2428750126467,13.812810325561195,NA,NA,NA,NA,NA,NA
Vegan,pf_seafood,Cancer (cases),0,0,0,NA,NA,NA,NA,NA,NA,75749.15145232982,66545.81816241353,85470.57756229809,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
Vegan,sodium,Cancer (cases),0,0,0,NA,NA,NA,NA,NA,NA,75749.15145232982,66545.81816241353,85470.57756229809,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
Vegan,ssb,Cancer (cases),337.809897750778,184.5432635719,535.68691265602,NA,NA,NA,NA,NA,NA,75749.15145232982,66545.81816241353,85470.57756229809,NA,NA,NA,NA,NA,NA,0.44595865600338414,0.2773175966091494,0.6267500793071941,NA,NA,NA,NA,NA,NA
Vegan,veg_exc_sta,Cancer (cases),3807.41157824615,3133.13794133299,4581.13712585705,NA,NA,NA,NA,NA,NA,75749.15145232982,66545.81816241353,85470.57756229809,NA,NA,NA,NA,NA,NA,5.026342216707492,4.708241671454348,5.359899577744089,NA,NA,NA,NA,NA,NA
Vegan,added_sugar,FL (mrh-eq),-8.629473183804322,-8.799080890292785,-8.450848136193734,-5.720458299281723,-5.832790002330428,-5.601992021848267,-2.908978359017994,-2.9662347984076196,-2.848856114345459,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,72.28619405027116,48.590625367545556,147.80890458052585,65.01258007480001,43.89908929202295,130.30289329530464,92.68496939489702,61.13194592734409,201.1618962635517
Vegan,dairy_cow,FL (mrh-eq),-21.10412596443468,-21.477389750389367,-20.716457276760718,-15.976487133245085,-16.259360929465448,-15.68413581371836,-5.127611643667939,-5.218911044465919,-5.032866742041517,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,176.78216412904536,118.60327371069401,362.33959095216045,181.57157953489963,122.37216443394215,364.8145637111662,163.37437739575182,107.55796808168479,355.378080476853
Vegan,dairy_soy,FL (mrh-eq),57.09236496959171,57.039429900193994,57.153595089599136,44.884913441470914,44.843296913425476,44.93305137791863,12.207451528120904,12.196132986768557,12.220543711680797,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,-478.24353643352043,-314.9853494944379,-999.6405268308924,-510.1136791138741,-337.5022749944087,-1045.1472576709707,-388.9500476227421,-251.35344736366903,-862.9104622148114
Vegan,dairy_tot,FL (mrh-eq),0,0,0,0,0,0,0,0,0,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,-0,-0,-0,-0,-0,-0,-0,-0,-0
Vegan,fruit_exc_juice,FL (mrh-eq),22.12722415446522,21.35985083991936,22.89086408190963,12.503133032217459,12.075565678809882,12.926918079556847,9.625306826943666,9.274103379333509,9.962438702272298,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,-185.3523135138106,-117.95419578585549,-400.3708847113049,-142.0971703517146,-90.88383702721416,-300.68140414843015,-306.6785512192422,-191.13253833255914,-703.4623653567487
Vegan,fruit_juice,FL (mrh-eq),12.372000925637078,11.873894503360235,12.866448194327853,10.765077995039087,10.326779369206168,11.196081149457337,1.607573954996561,1.542301093640067,1.670217128162793,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,-103.63609001986273,-65.57048021947864,-225.03961529028794,-122.34430504489882,-77.72201801310803,-260.42196448219534,-51.220024500006325,-31.78570594300329,-117.93647386445325
Vegan,gr_refined,FL (mrh-eq),-2.8987644940785775,-2.9681647296977793,-2.8309178265187422,-2.2384427775356626,-2.2919171994920142,-2.185950007413803,-0.6603828580585172,-0.6766828374714932,-0.6448787585939393,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,24.28197507100007,16.39091425662617,49.51394891397038,25.43973449394217,17.249562859321905,50.845415247652426,21.040914518432714,13.945942058422462,45.53583218387535
Vegan,gr_whole,FL (mrh-eq),3.5504412484533914,3.504811076218333,3.593009690965111,2.8457017197145333,2.809223938753091,2.8801759145021366,0.7047006774273968,0.6957355670479061,0.7131453516358867,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,-29.740852029236514,-19.354403500986848,-62.84325762454949,-32.34118688447867,-21.1429474538494,-66.99317910403897,-22.45295518182212,-14.33860498411494,-50.35623614833653
Vegan,leg_tot,FL (mrh-eq),7.834706886888469,7.766914813628229,7.903536754817981,6.355673591142018,6.301123814154799,6.41144839469249,1.4791587275954177,1.4662252330477559,1.4918276720552963,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,-65.62870412709748,-42.89075787301819,-138.23619726856595,-72.23175428536813,-47.42389094192586,-149.1309292808193,-47.12849821394223,-30.21783768166336,-105.34013350057619
Vegan,oil,FL (mrh-eq),-0.12821030540063819,-0.1775431707605883,-0.0791894350308412,-0.10677194295317899,-0.14794995443648984,-0.0658703026125365,-0.021433587894056638,-0.02959321632409878,-0.013338488388526758,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,1.0739746005386293,0.9804357755718798,1.3850566780544764,1.213455133805822,1.1135097025545648,1.532149810134672,0.6829103529852649,0.6098947059457962,0.941850170675218
Vegan,pf_egg,FL (mrh-eq),-4.962137295157557,-5.120058036905639,-4.796866647078721,-3.665215030899495,-3.781861032796845,-3.5431401209416076,-1.2969222642580658,-1.3381970041087898,-1.253726526137124,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,41.566154941536745,28.27418284173705,83.8992244443418,41.6548942796478,28.463266310365913,82.41379268459656,41.32213634304862,27.579268822289148,88.52746339967543
Vegan,pf_ns,FL (mrh-eq),5.14006077515296,4.516567789556115,5.740358525025241,4.514269646994254,3.9619336145477955,5.044036815809541,0.6243143386406332,0.548147936893112,0.697444909915196,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,-43.056560082975196,-24.9415656186952,-100.40129603673343,-51.30433639229638,-29.818539231587444,-117.32479953999851,-19.891710500464583,-11.296931064366165,-49.24760499887072
Vegan,pf_pm,FL (mrh-eq),0,0,0,0,0,0,0,0,0,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,-0,-0,-0,-0,-0,-0,-0,-0,-0
Vegan,pf_poultry,FL (mrh-eq),0,0,0,0,0,0,0,0,0,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,-0,-0,-0,-0,-0,-0,-0,-0,-0
Vegan,pf_poultry_tot,FL (mrh-eq),-9.773295324509709,-10.019950617633006,-9.531753449479535,-7.956020657896896,-8.156976434595355,-7.759631048493779,-1.817679560961231,-1.8640696291957368,-1.7721049984862236,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,81.8676073603216,55.33255947218727,166.71439521735127,90.41957882347141,61.39151876068914,180.48979230592056,57.91434437975461,38.41712188056482,125.13092538389236
Vegan,pf_redm,FL (mrh-eq),0,0,0,0,0,0,0,0,0,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,-0,-0,-0,-0,-0,-0,-0,-0,-0
Vegan,pf_redm_tot,FL (mrh-eq),-58.25111796992106,-59.666798195637156,-56.81717186187274,-44.58804838086861,-45.67287610341082,-43.48829300284879,-13.662582007493699,-13.993922092226367,-13.328205314061876,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,487.9500205321493,329.4943044794167,993.7563424313747,506.73982993709734,343.74590298743095,1011.5420337345553,435.3129652182439,288.4045757647702,941.124067749781
Vegan,pf_seafood,FL (mrh-eq),-16.644688314627317,-17.52334799298042,-15.705641383103295,-10.356376619570735,-10.909118365810794,-9.77083431502242,-6.290809455550758,-6.615955449610306,-5.941555563119361,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,139.42695501685375,96.7681111389022,274.69830378665966,117.69944452687817,82.10485223137401,227.27058092746276,200.43582656753762,136.35003912044178,419.5419269558136
Vegan,sat_fat,FL (mrh-eq),-7.744922778637512,-7.855612925179025,-7.630236054385854,-5.95688916012972,-6.0419744333455805,-5.8685264081781,-1.7878880161938444,-1.813796448274286,-1.7615312630912907,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,64.87661285415165,43.3805700207765,133.45605254215064,67.69959909825208,45.473465535975876,136.50250971139644,56.96513538807134,37.38102811639767,124.3842984651361
Vegan,veg_dg,FL (mrh-eq),0.832806792887101,0.6695027202900362,0.9758290147654176,0.6031823337500636,0.48319647578965214,0.7107704369690208,0.22917567698740107,0.18674110329647758,0.267618665307546,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,-6.976142361738178,-3.6971538584279697,-17.067661778541225,-6.855122041105453,-3.6366619109904117,-16.532591271930215,-7.301924588673327,-3.8485985786631858,-18.89694530997946
Vegan,veg_oth,FL (mrh-eq),0.1792426663079308,-0.05291881831160465,0.40296525784960097,0.1073885044862184,-0.0368343399222477,0.24403004651401466,0.07261355978021065,-0.016580805081384733,0.15914229060665455,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,-1.5014555214262877,0.2922303485480096,-7.048032621916852,-1.2204623094446687,0.2772247889283559,-5.676163226893139,-2.313590798989412,0.3417183562849405,-11.237269861737156
Vegan,veg_ro,FL (mrh-eq),7.107882802921674,6.9459586896315395,7.267635919868041,4.32987838096627,4.2250076579615135,4.429280080438394,2.7795078112594402,2.71516562582851,2.8448605193811374,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,-59.5403432671739,-38.35724216135753,-127.11402298250354,-49.20874346589687,-31.798502665487543,-103.02549654577405,-88.55981881777379,-55.95759253820286,-200.87976146015586
Vegan,veg_sta,FL (mrh-eq),1.9620772602367276,1.8753370485406178,2.0474247751311556,0.8564892362413181,0.8187181065376526,0.8933730452394021,1.1059192744451276,1.0572059098240059,1.1536241513855068,-11.937927148029107,-18.108597746448908,-5.717414766165009,-8.799002120358965,-13.286813226419994,-4.299207699979852,-3.1385653768993467,-4.8521844894861,-1.4162006658622057,-16.435661199026974,-10.356058899747612,-35.81032440129367,-9.733936013716708,-6.161884664034285,-20.779946157139346,-35.236458115066824,-21.78824634790372,-81.45908833358455
Vegan,added_sugar,Food_price ($),-302.8812074206,-309.33948109055456,-296.52216137765026,-211.55651243571006,-215.93207791990318,-207.13177558667357,-91.35665944489844,-93.29481668394125,-89.41805292003482,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,12.498212003007565,11.768764848993502,13.403822088944745,10.945557223305668,10.458120154587201,11.533008563602177,18.612712594108626,16.54587029457446,21.55697077101718
Vegan,dairy_cow,Food_price ($),0,0,0,0,0,0,0,0,0,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,-0,-0,-0,-0,-0,-0,-0,-0,-0
Vegan,dairy_soy,Food_price ($),0,0,0,0,0,0,0,0,0,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,-0,-0,-0,-0,-0,-0,-0,-0,-0
Vegan,dairy_tot,Food_price ($),-206.40850685233502,-210.97214625893255,-201.06841801249038,-158.46235046735504,-161.98393291495793,-154.34501795894568,-47.94159063383775,-48.98799109954691,-46.722719922419785,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,8.517323672321263,8.026397310345313,9.088984412576625,8.198559830707348,7.845279172303453,8.593864504024355,9.767465811402994,8.688038366277109,11.263948104648946
Vegan,fruit_exc_juice,Food_price ($),555.6583761282781,535.9232089007996,574.5746139933738,207.1582663058091,200.22947648784768,214.05854679892818,348.5414727008787,335.9717256302003,360.90682034870343,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,-22.92891079390818,-20.389101967961235,-25.972749783725835,-10.717999800739236,-9.69760465314816,-11.918688218415049,-71.01072103475516,-59.58470998184091,-87.00768495009989
Vegan,fruit_juice,Food_price ($),54.42637104375713,52.30846286627584,56.66212819495888,46.51942831567978,44.692191173739786,48.45273260947112,7.913144101169727,7.604602823292555,8.235652202624165,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,-2.2458716724363,-1.9900660494911075,-2.561323180627044,-2.4068323813925327,-2.1645524359753816,-2.697827402542236,-1.6121985826295764,-1.3486791273969185,-1.985457164572794
Vegan,gr_refined,Food_price ($),-380.7086387230023,-390.21098454018323,-370.8612323739339,-278.31793371565044,-284.8439051002609,-271.09155559542745,-102.39977421378478,-105.28075629303615,-99.6954621802485,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,15.709714441044845,14.845506633546487,16.76420391424302,14.399674274657936,13.79568896634873,15.094261724676942,20.862601355212135,18.671581123746638,24.034656247151805
Vegan,gr_whole,Food_price ($),335.63477016276954,331.69955431404674,339.46292262568664,276.31860477626935,273.05239720841223,279.46442159001725,59.302779848004256,58.59728656674057,59.997153686681216,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,-13.849768193936837,-12.619449807944871,-15.344892265482027,-14.296232555647482,-13.224597317879255,-15.560459317701921,-12.082158039155818,-10.392250476592517,-14.464158479548214
Vegan,leg_tot,Food_price ($),215.15322631592687,213.23695673819086,217.18334976784146,187.1900756073245,185.5099085742471,188.94184517021816,27.963893693934548,27.722340710581943,28.200120540511186,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,-8.878169294582092,-8.11256161715788,-9.817434782763671,-9.684881172436254,-8.984699876113861,-10.520201027577729,-5.697273953535254,-4.916567393161983,-6.7985060553108285
Vegan,oil,Food_price ($),-2.510397904437891,-3.7246093009622894,-1.3797893564030315,-2.0580596669552222,-3.0721923013655013,-1.1244920425740634,-0.44758168699101225,-0.6661234848282535,-0.24438466896982386,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,0.10359006915209733,0.1417020900884213,0.062371227052710226,0.10648034227016012,0.14879380838263453,0.06261123538373975,0.09118885643333584,0.11813724676127005,0.05891643794322457
Vegan,pf_egg,Food_price ($),-448.89713969503816,-468.0512414383695,-429.8635590421911,-285.0496239966213,-297.18924437382566,-273.020835630992,-163.8644846130325,-170.8765166624347,-156.9110791553065,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,18.52347217984151,17.8069251889485,19.43131211897476,14.747959942310585,14.393604027028022,15.201683210872051,33.38522418635159,30.30501352142104,37.82823978536692
Vegan,pf_ns,Food_price ($),36.246727152466484,32.58142327949389,39.627464998497665,30.357424252869937,27.20726146829288,33.223232936213456,5.897878434679668,5.331108819914737,6.43540992778964,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,-1.4956995325814508,-1.239554381064081,-1.7912977843138802,-1.5706390717370684,-1.3177144047037899,-1.8498553825391517,-1.2016148235574964,-0.9454741238132933,-1.5514534166488427
Vegan,pf_pm,Food_price ($),-312.48603800221287,-323.5091888800561,-302.2592396992564,-226.36270158574658,-234.4230867255841,-218.93912021459298,-86.12056960122338,-89.10580394072002,-83.30258009088082,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,12.894549596496056,12.307848830015566,13.663157771565823,11.71160308374715,11.35368506431346,12.190436456167195,17.545928454129903,15.802947332986303,20.082648028305293
Vegan,pf_poultry,Food_price ($),-605.7826229813988,-625.4759944010975,-586.7712171454358,-506.7104552752362,-523.021327784475,-490.67831655647257,-99.05160789561047,-102.16884463851004,-95.96205996765715,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,24.997257882842757,23.796121564715648,26.524078217257298,26.21629662924137,25.331205729473538,27.320758540264194,20.180456695193776,18.119682439188455,23.13460486216744
Vegan,pf_poultry_tot,Food_price ($),0,0,0,0,0,0,0,0,0,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,-0,-0,-0,-0,-0,-0,-0,-0,-0
Vegan,pf_redm,Food_price ($),-1094.997515755863,-1134.179527482441,-1055.1958531293692,-820.1486957729687,-849.669101334438,-789.9141514617544,-274.8851752674371,-284.4678685850668,-265.02840142395075,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,45.18441804703594,43.149655868130246,47.69848371071661,42.433033036175416,41.151558578025586,43.982081684550025,56.00422338909955,50.450481858256765,63.893244332827834
Vegan,pf_redm_tot,Food_price ($),0,0,0,0,0,0,0,0,0,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,-0,-0,-0,-0,-0,-0,-0,-0,-0
Vegan,pf_seafood,Food_price ($),-541.142006899957,-572.3755827930776,-503.6165646084083,-338.89037526661286,-358.4070009041021,-315.17996643278354,-202.3254667847772,-213.9559740017668,-188.23030056568848,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,22.329901493613267,21.775925967967318,22.765201770060507,17.53358453588365,17.358530125805146,17.549085559902892,41.22114125687004,37.94517123684891,45.37870100060265
Vegan,sat_fat,Food_price ($),-30.499458447102192,-30.982092629417266,-29.96331323033125,-26.010329855726678,-26.420758349344972,-25.545572864384646,-4.48873966364831,-4.561401692361094,-4.412637282733356,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,1.2585419243903777,1.1787081345061454,1.3544448680285244,1.3457281487348636,1.2796221295812122,1.4223665575820352,0.9145214128550025,0.8089662796480964,1.0638018813946972
Vegan,veg_dg,Food_price ($),27.009169054266508,20.772658166859998,33.09988509119541,13.258669520674577,10.140424083878301,16.255043653190043,13.752424181723596,10.53982448886326,16.847350588433677,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,-1.114517218615443,-0.7902920390001406,-1.4962287097383142,-0.6859799505701528,-0.4911256100031915,-0.9050738696319532,-2.8018747655837664,-1.8692417769692535,-4.0615718229598246
Vegan,veg_oth,Food_price ($),23.329490401535473,6.060857054442825,41.60183338610677,4.09309446363422,-1.2684236558562962,9.782232647081578,19.08380162813472,7.171332279893991,31.84164409428085,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,-0.9626774782220751,-0.2305842151336013,-1.8805460296477068,-0.21176941875385952,0.06143286874119041,-0.5446705246956767,-3.888072495926722,-1.27183843604513,-7.6764072648214485
Vegan,veg_ro,Food_price ($),178.76430840739428,174.92954298003806,182.76116671219592,99.28242423023346,96.95572144919377,101.52217263656424,79.49206246097357,77.43431452607375,81.61942774141913,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,-7.376602345433874,-6.655162959529615,-8.261433654728801,-5.136695832092465,-4.6958033950216285,-5.652711097062234,-16.19545768298837,-13.73300436226951,-19.676872406765394
Vegan,veg_sta,Food_price ($),76.69479262688415,72.82945238180808,80.30702555639927,56.581902244242634,53.71239294413514,59.279751841248434,20.104825553161252,19.13795846105416,21.045313680742037,-2423.3963013886687,-2628.4787321331355,-2212.2209576492137,-1932.8071483218455,-2064.731277974367,-1795.9908244616684,-490.82936720258084,-563.8556027755968,-414.7987853667047,-3.164764780029418,-2.7707833999746128,-3.630153908393329,-2.9274468636650957,-2.6014229317449202,-3.3006711968596494,-4.09609263352479,-3.3941240216195356,-5.073619890698772
Vegan,added_sugar,GHG (kgCO2eq),-19.16072143148535,-19.537312569330897,-18.770365277272735,-12.700804872559315,-12.950317952641019,-12.442169040928238,-6.4598815987396705,-6.586994616689915,-6.328196236344496,-1060.2764478618633,-1098.518626282742,-1021.3519575790294,-810.2000719927305,-838.3140437415512,-781.5382015093804,-250.0871883907292,-260.23405912416297,-239.76933474701482,1.807143926484886,1.7785144559125838,1.8377959857995705,1.5676133971848465,1.544805082214935,1.5920103479137355,2.5830517909805653,2.5311808296188953,2.6392850624628443
Vegan,dairy_cow,GHG (kgCO2eq),-172.39082367990585,-175.43986023413493,-169.2241194773418,-130.50527565334855,-132.81595399226993,-128.11717937008856,-41.885325943005554,-42.63111275889023,-41.11139426450909,-1060.2764478618633,-1098.518626282742,-1021.3519575790294,-810.2000719927305,-838.3140437415512,-781.5382015093804,-250.0871883907292,-260.23405912416297,-239.76933474701482,16.259044896031263,15.970585845030486,16.568639069186656,16.107783764121848,15.843221878937833,16.39295163341428,16.74828935161808,16.38183445409429,17.146226938439188
Vegan,dairy_soy,GHG (kgCO2eq),52.23352717834975,52.185097140680966,52.28954631749843,41.06498911705032,41.02691435784416,41.10903028110227,11.168538061299545,11.158182782836956,11.180516036395936,-1060.2764478618633,-1098.518626282742,-1021.3519575790294,-810.2000719927305,-838.3140437415512,-781.5382015093804,-250.0871883907292,-260.23405912416297,-239.76933474701482,-4.926406437083749,-4.750497250762986,-5.119640289469206,-5.068499810923094,-4.893979131583365,-5.260015467152933,-4.465857740721262,-4.287748813660537,-4.66303001098648
Vegan,dairy_tot,GHG (kgCO2eq),0,0,0,0,0,0,0,0,0,-1060.2764478618633,-1098.518626282742,-1021.3519575790294,-810.2000719927305,-838.3140437415512,-781.5382015093804,-250.0871883907292,-260.23405912416297,-239.76933474701482,-0,-0,-0,-0,-0,-0,-0,-0,-0
Vegan,fruit_exc_juice,GHG (kgCO2eq),47.46697866295419,45.708182762309086,49.06997366082783,26.662080061337615,25.696401165889693,27.54065787719291,20.798986487783836,20.01900707036271,21.545217693875543,-1060.2764478618633,-1098.518626282742,-1021.3519575790294,-810.2000719927305,-838.3140437415512,-781.5382015093804,-250.0871883907292,-260.23405912416297,-239.76933474701482,-4.4768492932834025,-4.1608928304638955,-4.804413727971038,-3.2908019862008655,-3.065247607114141,-3.5239042472912763,-8.31669411840805,-7.692692931024542,-8.985810348353475
Vegan,fruit_juice,GHG (kgCO2eq),24.664024795800305,23.64968928369892,25.670548093967977,21.474378067169557,20.58711787613078,22.3608830017091,3.1929137314100506,3.0631052056971204,3.3208636846193316,-1060.2764478618633,-1098.518626282742,-1021.3519575790294,-810.2000719927305,-838.3140437415512,-781.5382015093804,-250.0871883907292,-260.23405912416297,-239.76933474701482,-2.326188122497429,-2.1528710317572575,-2.513389033376544,-2.650503105282646,-2.455776332249744,-2.861137556490988,-1.27672023183432,-1.1770577671524736,-1.3850243560642306
Vegan,gr_refined,GHG (kgCO2eq),-22.353036069361846,-22.88741264843557,-21.826412606260586,-17.276806895494484,-17.686905392919527,-16.865066833524256,-5.078421760905893,-5.1994508358169735,-4.959608397995682,-1060.2764478618633,-1098.518626282742,-1021.3519575790294,-810.2000719927305,-838.3140437415512,-781.5382015093804,-250.0871883907292,-260.23405912416297,-239.76933474701482,2.1082271623064552,2.0834797062917256,2.137011873751827,2.1324124117887635,2.109818572760583,2.1579324978552354,2.0306605042764163,1.9979901375385338,2.0684915371803734
