diet_pattern,outcome,age_gp,sex_gp,race_gp,total_impact_current,total_LB_current,total_UB_current,total_impact_CF,total_LB_CF,total_UB_CF,perc_change,perc_change_LB,perc_change_UB
Veg,GHG (kgCO2eq),20-34,Male,NHW,4.379739923916246,3.9824724704123047,4.788795176039125,2.4614486673934297,2.4614486673934297,2.4614486673934297,-43.79920474381802,-38.19295209996527,-48.59983405201043
Veg,GHG (kgCO2eq),20-34,Male,OTH,4.382430139850782,3.8337296479456136,4.897548346869839,2.403139297505308,2.403139297505308,2.403139297505308,-45.164230328446656,-37.31589031602472,-50.93179020802885
Veg,GHG (kgCO2eq),35-44,Female,HIS,4.169986849523838,3.672362613936611,4.668548838722727,2.3369830270955068,2.3369830270955068,2.3369830270955068,-43.95706481994392,-36.362955601751864,-49.94198180574493
Veg,GHG (kgCO2eq),35-44,Female,NHB,3.7871543006176163,3.2937461613887535,4.2628185600326365,2.61404697825559,2.61404697825559,2.61404697825559,-30.975957915702395,-20.63605238014394,-38.677967606588055
Veg,GHG (kgCO2eq),35-44,Female,NHW,3.8968111480704692,3.429506968265003,4.360289813087873,2.424556644574765,2.424556644574765,2.424556644574765,-37.781007278854155,-29.30305530764514,-44.39459878797046
Veg,GHG (kgCO2eq),35-44,Female,OTH,4.293265606831525,3.7409293537384185,4.831743281455038,2.539376056756201,2.539376056756201,2.539376056756201,-40.852109109776535,-32.11911221422748,-47.44389532236304
Veg,GHG (kgCO2eq),35-44,Male,HIS,5.171746843020875,4.677196459667807,5.674848683869018,2.5344256398176417,2.5344256398176417,2.5344256398176417,-50.99478538401823,-45.81314550987139,-55.33932654412713
Veg,GHG (kgCO2eq),35-44,Male,NHB,4.722254926810256,4.129011786224668,5.3412982230737285,2.731240886395034,2.731240886395034,2.731240886395034,-42.16235826472192,-33.85243182140867,-48.86559835591241
Veg,GHG (kgCO2eq),35-44,Male,NHW,4.849756787141722,4.11304225968876,5.565528700200632,2.5141411610362727,2.5141411610362727,2.5141411610362727,-48.15943826910916,-38.873928292034584,-54.82655293924474
Veg,GHG (kgCO2eq),35-44,Male,OTH,4.373271282347665,3.7247719514281834,5.015909095119959,2.3037716085207105,2.3037716085207105,2.3037716085207105,-47.321548109313795,-38.14999579672578,-54.070706529309334
Veg,GHG (kgCO2eq),45-54,Female,HIS,4.180567308524292,3.653662018086866,4.6995499143630886,2.3263076460657373,2.3263076460657373,2.3263076460657373,-44.3542592575335,-36.32942416266952,-50.49935231125187
Veg,GHG (kgCO2eq),45-54,Female,NHB,3.8222051287954524,3.3580675830273137,4.277814516922526,2.5726891957520466,2.5726891957520466,2.5726891957520466,-32.69097002748212,-23.38780765595089,-39.85973011277619
Veg,GHG (kgCO2eq),45-54,Female,NHW,4.036386443814779,3.4516806164619775,4.618308654374643,2.425254370524257,2.425254370524257,2.425254370524257,-39.91520870751526,-29.736999450135176,-47.48609172695808
Veg,GHG (kgCO2eq),45-54,Female,OTH,3.763889185554317,2.881662056333405,4.686027128259847,2.520739456537591,2.520739456537591,2.520739456537591,-33.028329680583944,-12.524806612994995,-46.207322588128804
Veg,GHG (kgCO2eq),45-54,Male,HIS,4.697849865092509,4.086150594870335,5.3627197526731125,2.416372277877923,2.416372277877923,2.416372277877923,-48.5642932986676,-40.8643362065171,-54.941291185811956
Veg,GHG (kgCO2eq),45-54,Male,NHB,4.749419260284603,4.1238800276478,5.391357363635495,2.652260172211142,2.652260172211142,2.652260172211142,-44.15611621425462,-35.68532172542489,-50.80533540402018
Veg,GHG (kgCO2eq),45-54,Male,NHW,4.930102061720604,4.32729480186409,5.480679145943999,2.3961643010847147,2.3961643010847147,2.3961643010847147,-51.397267823529525,-44.626737701057316,-56.279792389269744
Veg,GHG (kgCO2eq),45-54,Male,OTH,5.087136946633435,4.088423451299276,6.082555751964276,2.368798561667244,2.368798561667244,2.368798561667244,-53.43552598412222,-42.06083127435212,-61.0558676605262
Veg,GHG (kgCO2eq),55-64,Female,HIS,4.128895499690409,3.6463006434255774,4.625312667684843,2.334726972820943,2.334726972820943,2.334726972820943,-43.45395825600322,-35.969981602297466,-49.52282925362602
Veg,GHG (kgCO2eq),55-64,Female,NHB,3.90827889833104,3.354315256713148,4.47955586316729,2.5009719002449704,2.5009719002449704,2.5009719002449704,-36.00835648364385,-25.440165612350878,-44.16919943316329
Veg,GHG (kgCO2eq),55-64,Female,NHW,4.212443581434303,3.721425143895359,4.691594682248156,2.2969194051097888,2.2969194051097888,2.2969194051097888,-45.472993033470935,-38.27850040520996,-51.04181923897286
Veg,GHG (kgCO2eq),55-64,Female,OTH,3.5830600419703584,2.956184231008006,4.203138168403206,2.289485044730237,2.289485044730237,2.289485044730237,-36.102520808687665,-22.55269408735181,-45.529151005758536
Veg,GHG (kgCO2eq),55-64,Male,HIS,4.7214301980276465,4.1094256430389775,5.3249795524125,2.358499726258412,2.358499726258412,2.358499726258412,-50.04692164582538,-42.60755805976164,-55.708755253531706
Veg,GHG (kgCO2eq),55-64,Male,NHB,4.345904092764481,3.89130124423208,4.805901326679203,2.4593525229808395,2.4593525229808395,2.4593525229808395,-43.40987581673906,-36.79871157170781,-48.826404126773646
Veg,GHG (kgCO2eq),55-64,Male,NHW,4.9749409929014075,4.264845636037984,5.638094285197434,2.4052181410000144,2.4052181410000144,2.4052181410000144,-51.653333287129485,-43.60362962082615,-57.33987373508798
Veg,GHG (kgCO2eq),55-64,Male,OTH,4.377455270888076,3.484764125155911,5.23991643948584,2.2607933006330936,2.2607933006330936,2.2607933006330936,-48.35370870221512,-35.123491305686464,-56.85440165425747
Veg,GHG (kgCO2eq),65-74,Female,HIS,3.7169660349357394,3.1289787223123517,4.301848634983926,2.2617473954147047,2.2617473954147047,2.2617473954147047,-39.15071124792221,-27.716114549246697,-47.423826653929765
Veg,GHG (kgCO2eq),65-74,Female,NHB,3.685306753419177,3.2037856966703124,4.170358526908654,2.3863398648491088,2.3863398648491088,2.3863398648491088,-35.24718498303851,-25.51499723189268,-42.77854411193701
Veg,GHG (kgCO2eq),65-74,Female,NHW,4.238814506348142,3.785296785760802,4.705016119589278,2.3969900083024274,2.3969900083024274,2.3969900083024274,-43.4514059364324,-36.67629927145437,-49.054584567253904
Veg,GHG (kgCO2eq),65-74,Female,OTH,3.9807532724198786,2.9915780058027965,4.92300522873381,2.4401558143392887,2.4401558143392887,2.4401558143392887,-38.701154094487975,-18.432485811632127,-50.43361319023232
Veg,GHG (kgCO2eq),65-74,Male,HIS,4.2841234536241215,3.5048501862818124,5.080480282584836,2.2160705865386365,2.2160705865386365,2.2160705865386365,-48.27248536304507,-36.771317780929245,-56.380687193393676
Veg,GHG (kgCO2eq),65-74,Male,NHB,4.34575616930495,3.7983698983034837,4.913727368539363,2.3327604991710036,2.3327604991710036,2.3327604991710036,-46.32095294145093,-38.58522045962624,-52.52564246631307
Veg,GHG (kgCO2eq),65-74,Male,NHW,4.6393908347365205,4.091937388278614,5.173549368893855,2.3074472347244983,2.3074472347244983,2.3074472347244983,-50.26400411347232,-43.609908564725394,-55.39914534114423
Veg,GHG (kgCO2eq),65-74,Male,OTH,3.7858044548204925,3.06862376914453,4.5377491841150865,2.140799319351651,2.140799319351651,2.140799319351651,-43.45193089342595,-30.23584901877814,-52.82244054286285
Veg,GHG (kgCO2eq),75+,Female,HIS,3.7454557194098648,3.0929394151421623,4.405107254952923,2.1485268658320287,2.1485268658320287,2.1485268658320287,-42.63643661042798,-30.534466491213998,-51.22645734865336
Veg,GHG (kgCO2eq),75+,Female,NHB,3.3088840162998348,2.673229325204195,3.967552422549867,2.166472134798685,2.166472134798685,2.166472134798685,-34.525594607533385,-18.95674215555007,-45.39524865543336
Veg,GHG (kgCO2eq),75+,Female,NHW,3.8692719473289063,3.553558517109859,4.175064670139942,2.201001310998727,2.201001310998727,2.201001310998727,-43.11587965487525,-38.062049621492626,-47.282222315254515
Veg,GHG (kgCO2eq),75+,Female,OTH,4.381111471198327,2.822347776540165,6.112675283058208,2.261980246734084,2.261980246734084,2.261980246734084,-48.36971710022744,-19.854659105584055,-62.99524934682279
Veg,GHG (kgCO2eq),75+,Male,HIS,4.352513464203391,3.3596797688335807,5.357122576895163,2.1158051374191955,2.1158051374191955,2.1158051374191955,-51.38888932061154,-37.023606920913046,-60.504821253400245
Veg,GHG (kgCO2eq),75+,Male,NHB,3.900859447438343,3.2345909527246772,4.595144295691107,2.292514456693393,2.292514456693393,2.292514456693393,-41.230529128680466,-29.125058154191656,-50.11006599198426
Veg,GHG (kgCO2eq),75+,Male,NHW,4.213402412958014,3.820702718605056,4.588887752206373,2.2221167721575017,2.2221167721575017,2.2221167721575017,-47.26075142209198,-41.840102834046206,-51.576135827486944
Veg,GHG (kgCO2eq),75+,Male,OTH,3.7623705782932255,2.927174795786124,4.580707067225414,2.301955995258657,2.301955995258657,2.301955995258657,-38.81634072572076,-21.359120795502683,-49.74671024635117
Vegan,GHG (kgCO2eq),20-34,Female,HIS,4.584057740996722,4.083474895935294,5.087420962200464,1.4778763303696572,1.4778763303696572,1.4778763303696572,-67.76052105206863,-63.80836498246283,-70.95038249536891
Vegan,GHG (kgCO2eq),20-34,Female,NHB,3.935103980593885,3.501303341983029,4.37468584640191,1.3974084367261086,1.3974084367261086,1.3974084367261086,-64.4886528127978,-60.08890689446348,-68.0569420116087
Vegan,GHG (kgCO2eq),20-34,Female,NHW,3.831533722634824,3.4439625811763968,4.223060170431128,1.39319197606483,1.39319197606483,1.39319197606483,-63.638791227791245,-59.546831789649126,-67.00989519828224
Vegan,GHG (kgCO2eq),20-34,Female,OTH,3.8582845301039312,3.377091859176603,4.330183472541917,1.5925777603203524,1.5925777603203524,1.5925777603203524,-58.723164455747046,-52.84173997243143,-63.221471551516665
Vegan,GHG (kgCO2eq),20-34,Male,HIS,5.042845085901625,4.587869976516169,5.484922029505722,1.414490716220791,1.414490716220791,1.414490716220791,-71.95054196339863,-69.1689013973562,-74.21128853588719
Vegan,GHG (kgCO2eq),20-34,Male,NHB,4.173668916930027,3.636809754240208,4.7130955972133695,1.365404111415768,1.365404111415768,1.365404111415768,-67.28527972410181,-62.45599292556274,-71.02956892656566
Vegan,GHG (kgCO2eq),20-34,Male,NHW,4.393824006611772,3.9938845984518756,4.788956733012866,1.3083677272605356,1.3083677272605356,1.3083677272605356,-70.22257320066257,-67.24072278483736,-72.67948323188534
Vegan,GHG (kgCO2eq),20-34,Male,OTH,4.383645542298528,3.8592662179049886,4.906248831286179,1.4689803107568615,1.4689803107568615,1.4689803107568615,-66.48952802907021,-61.93627939058578,-70.058992903306
Vegan,GHG (kgCO2eq),35-44,Female,HIS,4.164492393971193,3.6697234453604324,4.637076475827572,1.339242386567166,1.339242386567166,1.339242386567166,-67.84140154737834,-63.505631786494774,-71.11882036993677
Vegan,GHG (kgCO2eq),35-44,Female,NHB,3.789690770450729,3.3073352004744367,4.269088492274719,1.4463908495750097,1.4463908495750097,1.4463908495750097,-61.83353900922681,-56.26718303704066,-66.11944558674814
Vegan,GHG (kgCO2eq),35-44,Female,NHW,3.9005802117542863,3.4292685643924496,4.365144904882074,1.3575662500650192,1.3575662500650192,1.3575662500650192,-65.19578687360325,-60.412367110549305,-68.89985831749395
Vegan,GHG (kgCO2eq),35-44,Female,OTH,4.2771911648752425,3.7228614853223085,4.854998655726809,1.7093416809940043,1.7093416809940043,1.7093416809940043,-60.03588301053028,-54.0852731767425,-64.79212864502615
Vegan,GHG (kgCO2eq),35-44,Male,HIS,5.183138200498568,4.66917243273428,5.684382691039423,1.3905128637633533,1.3905128637633533,1.3905128637633533,-73.17237530672827,-70.2192865267761,-75.53801460349796
Vegan,GHG (kgCO2eq),35-44,Male,NHB,4.723711343384699,4.12069964896588,5.293037090244799,1.5529209023699302,1.5529209023699302,1.5529209023699302,-67.12498310158787,-62.314144813741834,-70.66106139267373
Vegan,GHG (kgCO2eq),35-44,Male,NHW,4.83672536946801,4.125005334187364,5.553711518018436,1.4578971408771786,1.4578971408771786,1.4578971408771786,-69.85776471659518,-64.65708471224589,-73.74913810076048
Vegan,GHG (kgCO2eq),35-44,Male,OTH,4.3638768938025345,3.712470809969429,5.0327413404479255,1.4527452387734345,1.4527452387734345,1.4527452387734345,-66.70975661947325,-60.868507440590555,-71.13411676658636
Vegan,GHG (kgCO2eq),45-54,Female,HIS,4.179786492352255,3.6679546951892936,4.700396286966931,1.4269923882772921,1.4269923882772921,1.4269923882772921,-65.85968228548859,-61.095692099227286,-69.64101958309347
Vegan,GHG (kgCO2eq),45-54,Female,NHB,3.8259605051380943,3.341570152198168,4.2903121101492,1.3819560642385953,1.3819560642385953,1.3819560642385953,-63.87950000051777,-58.643511843391636,-67.78891538055173
Vegan,GHG (kgCO2eq),45-54,Female,NHW,4.037443898212222,3.43795826459456,4.6385717659061525,1.4316053761031655,1.4316053761031655,1.4316053761031655,-64.54178900821186,-58.35884947044303,-69.13693592873626
Vegan,GHG (kgCO2eq),45-54,Female,OTH,3.7732912196864525,2.8587923225125875,4.729297694890023,1.5737435324086226,1.5737435324086226,1.5737435324086226,-58.292550434540935,-44.95075700268209,-66.72352569158329
Vegan,GHG (kgCO2eq),45-54,Male,HIS,4.691331447206212,4.078199154163368,5.345343948848205,1.4243771826784708,1.4243771826784708,1.4243771826784708,-69.63810383666842,-65.07337849785127,-73.35293675563402
Vegan,GHG (kgCO2eq),45-54,Male,NHB,4.756952926614572,4.116664758821158,5.407895086181399,1.5216691801939988,1.5216691801939988,1.5216691801939988,-68.01168303179027,-63.0363590590325,-71.86208023742425
Vegan,GHG (kgCO2eq),45-54,Male,NHW,4.9312494369972,4.348144996150282,5.502017559358314,1.3786443024040922,1.3786443024040922,1.3786443024040922,-72.04269790003576,-68.29350668791628,-74.94293161498233
Vegan,GHG (kgCO2eq),45-54,Male,OTH,5.1050256957974804,4.095183570104433,6.101363463288435,1.5907195310046172,1.5907195310046172,1.5907195310046172,-68.84012685158241,-61.15633148615969,-73.92845811307771
Vegan,GHG (kgCO2eq),55-64,Female,HIS,4.131290624382207,3.6617887301721,4.6215883415980485,1.519450291626673,1.519450291626673,1.519450291626673,-63.22092949212714,-58.50524419645422,-67.1227686388598
Vegan,GHG (kgCO2eq),55-64,Female,NHB,3.9013324525028352,3.3616703086103796,4.461912667242128,1.5021888150756093,1.5021888150756093,1.5021888150756093,-61.495493312498795,-55.31421355544612,-66.33307446593078
Vegan,GHG (kgCO2eq),55-64,Female,NHW,4.207280274426741,3.7155954098615456,4.699628556170235,1.4153262814585268,1.4153262814585268,1.4153262814585268,-66.36006661925154,-61.90849311251394,-69.88429480027061
Vegan,GHG (kgCO2eq),55-64,Female,OTH,3.5722022157555062,2.9428055545955094,4.190151159816018,1.464126389347679,1.464126389347679,1.464126389347679,-59.0133396454987,-50.24726023568608,-65.05791000122377
Vegan,GHG (kgCO2eq),55-64,Male,HIS,4.728817994737208,4.144538094527293,5.33117522861842,1.484795246103547,1.484795246103547,1.484795246103547,-68.60113356538561,-64.17465077557948,-72.14881930473831
Vegan,GHG (kgCO2eq),55-64,Male,NHB,4.347153295281415,3.8843827470295227,4.800059581449986,1.258822305869822,1.258822305869822,1.258822305869822,-71.04260603746822,-67.5927325433501,-73.77486082184085
Vegan,GHG (kgCO2eq),55-64,Male,NHW,4.975901085217065,4.266268040666687,5.657004110457421,1.464704715810889,1.464704715810889,1.464704715810889,-70.56403070064256,-65.6677756331972,-74.10812000112806
Vegan,GHG (kgCO2eq),55-64,Male,OTH,4.390071070429391,3.4908499282842174,5.304486344760659,1.4711024902317447,1.4711024902317447,1.4711024902317447,-66.49023520050082,-57.85832904725285,-72.26682482301457
Vegan,GHG (kgCO2eq),65-74,Female,HIS,3.707177399894797,3.0941177531522444,4.292008936713075,1.4514770704552644,1.4514770704552644,1.4514770704552644,-60.846840766334665,-53.08914571927589,-66.18187212893268
Vegan,GHG (kgCO2eq),65-74,Female,NHB,3.6842243247696618,3.2027761680098825,4.162119017534148,1.424488566514015,1.424488566514015,1.424488566514015,-61.33545514758865,-55.523318153102366,-65.77491992629382
Vegan,GHG (kgCO2eq),65-74,Female,NHW,4.2267591259357795,3.801854235957818,4.689811145158207,1.4543581619091317,1.4543581619091317,1.4543581619091317,-65.59164791328995,-61.74608305195244,-68.9889823514403
Vegan,GHG (kgCO2eq),65-74,Female,OTH,3.9742135017136673,2.991161958756976,4.906861616336844,1.5942028226743161,1.5942028226743161,1.5942028226743161,-59.88633167325054,-46.70289189767538,-67.51074419203921
Vegan,GHG (kgCO2eq),65-74,Male,HIS,4.2935129568368025,3.5264368723822974,5.102998528803925,1.396580651328107,1.396580651328107,1.396580651328107,-67.47230844839414,-60.39683391852009,-72.63215649690875
Vegan,GHG (kgCO2eq),65-74,Male,NHB,4.34913766706611,3.7778874853288436,4.920597016487268,1.4055813632812009,1.4055813632812009,1.4055813632812009,-67.6813779907456,-62.794514957375625,-71.43473935029489
Vegan,GHG (kgCO2eq),65-74,Male,NHW,4.638087522871606,4.099040096695888,5.168897722978868,1.4642539462985789,1.4642539462985789,1.4642539462985789,-68.4297905315938,-64.27812581099488,-71.67183363313445
Vegan,GHG (kgCO2eq),65-74,Male,OTH,3.787191908020628,3.072350274052615,4.5217693222139115,1.3993330014414418,1.3993330014414418,1.3993330014414418,-63.05090855105884,-54.45398875058483,-69.05341909931151
Vegan,GHG (kgCO2eq),75+,Female,HIS,3.7283630699711803,3.0751957300517496,4.3927091462421926,1.3182018357270229,1.3182018357270229,1.3182018357270229,-64.64395202430721,-57.13437610344106,-69.9911423260359
Vegan,GHG (kgCO2eq),75+,Female,NHB,3.303510226897532,2.7027440805321032,3.9341104630085675,1.3234695138360755,1.3234695138360755,1.3234695138360755,-59.937477926956426,-51.03237767241665,-66.35911659623387
Vegan,GHG (kgCO2eq),75+,Female,NHW,3.8631341650745132,3.5501594502522367,4.175767481750562,1.358315508336485,1.358315508336485,1.358315508336485,-64.83902835638933,-61.7393098149443,-67.471476458573
Vegan,GHG (kgCO2eq),75+,Female,OTH,4.432474509569294,2.727221984791156,6.061838261320917,1.5627909917116651,1.5627909917116651,1.5627909917116651,-64.74224525515608,-42.69659747439518,-74.21919021357851
Vegan,GHG (kgCO2eq),75+,Male,HIS,4.344939293625629,3.377206467356757,5.288242699520383,1.1581926629387453,1.1581926629387453,1.1581926629387453,-73.3438700826521,-65.7056009416792,-78.09872336147153
Vegan,GHG (kgCO2eq),75+,Male,NHB,3.9071253629927187,3.24418793099525,4.569012846421283,1.3659562299092192,1.3659562299092192,1.3659562299092192,-65.03935494757339,-57.89528045343009,-70.10390918512923
Vegan,GHG (kgCO2eq),75+,Male,NHW,4.194715353580131,3.8193832060842317,4.59433452409867,1.3722261678490708,1.3722261678490708,1.3722261678490708,-67.28678701218915,-64.07204792482904,-70.13221042892435
Vegan,GHG (kgCO2eq),75+,Male,OTH,3.7480046494004844,2.917438408781133,4.612325683929544,1.384807663964936,1.384807663964936,1.384807663964936,-63.05213590953138,-52.53343961617719,-69.97593494340741
Med,WATER (litereq),20-34,Female,HIS,2619.828178941704,2306.6067533646615,2937.4662825431747,3596.2521428577206,3596.2521428577206,3596.2521428577206,37.2705344481961,55.91093443266155,22.427010115131875
Med,WATER (litereq),20-34,Female,NHB,2079.140494612219,1817.3808925061228,2342.867002927869,3236.255376334935,3236.255376334935,3236.255376334935,55.65352051586731,78.07248825380903,38.13227009004792
Med,WATER (litereq),20-34,Female,NHW,2425.8195689829677,2145.9147927861027,2705.1621395771563,3525.233469760089,3525.233469760089,3525.233469760089,45.32133860384571,64.27648859175706,30.315052772072214
Med,WATER (litereq),20-34,Female,OTH,2964.0262540792223,2441.2728897098937,3465.2838751389177,4197.322689170876,4197.322689170876,4197.322689170876,41.608822910874615,71.93172901164938,21.12493060911532
Med,WATER (litereq),20-34,Male,HIS,2732.7041714948364,2396.3621589945124,3063.090601511933,3525.412370832656,3525.412370832656,3525.412370832656,29.00819662833078,47.11517445726488,15.09331030210214
Med,WATER (litereq),20-34,Male,NHB,2209.039314950022,1885.3640306350885,2528.749659811192,3253.6602417834843,3253.6602417834843,3253.6602417834843,47.2884714981678,72.57464282308825,28.66675944610576
Med,WATER (litereq),20-34,Male,NHW,2360.0813117415205,2065.038514715792,2648.9848547453244,3105.6077806324806,3105.6077806324806,3105.6077806324806,31.58901624202223,50.38982365226734,17.23765709981971
Med,WATER (litereq),20-34,Male,OTH,2822.2291643380886,2453.0833620060807,3195.0098579098076,3648.9006986753757,3648.9006986753757,3648.9006986753757,29.29143900797193,48.747521392480536,14.206242263756453
Med,WATER (litereq),35-44,Female,HIS,2676.484886213035,2313.602838864765,3044.0333673125306,3439.220533636215,3439.220533636215,3439.220533636215,28.497663160817478,48.65215739983125,12.98235330030502
Med,WATER (litereq),35-44,Female,NHB,2329.379086415457,1960.1685410427242,2701.4480512871182,3492.9482980909697,3492.9482980909697,3492.9482980909697,49.951904284762,78.19632470138886,29.299110394765403
Med,WATER (litereq),35-44,Female,NHW,2499.6744771612616,2132.5376825795356,2879.0522265206528,3461.2435967454667,3461.2435967454667,3461.2435967454667,38.46777363891816,62.30632757488802,20.221632829787
Med,WATER (litereq),35-44,Female,OTH,2884.541093454078,2373.1676857830025,3397.241278504607,4065.351334971845,4065.351334971845,4065.351334971845,40.93580931113769,71.3048496036016,19.666252753214092
Med,WATER (litereq),35-44,Male,HIS,2757.58454823524,2384.1437926610947,3131.6837458487253,3357.389415868128,3357.389415868128,3357.389415868128,21.751096190930657,40.82159919225055,7.207166761924534
Med,WATER (litereq),35-44,Male,NHB,2677.2561233198635,2199.293767467122,3154.245484767631,3776.501315620894,3776.501315620894,3776.501315620894,41.05864891768141,71.71427353109843,19.727565081989926
Med,WATER (litereq),35-44,Male,NHW,2990.906698031226,2371.6379658759965,3581.838586142476,4145.071947349812,4145.071947349812,4145.071947349812,38.58914255260183,74.77675796182382,15.724699694352232
Med,WATER (litereq),35-44,Male,OTH,2995.9552200520457,2471.448556351628,3523.906633437099,3467.611876242416,3467.611876242416,3467.611876242416,15.743114350760454,40.306860417168956,-1.597509895992191
Med,WATER (litereq),45-54,Female,HIS,2776.407407420308,2410.1421014881744,3162.701730965681,3657.0182601255933,3657.0182601255933,3657.0182601255933,31.717638065355203,51.73454950509012,15.629565201173138
Med,WATER (litereq),45-54,Female,NHB,2528.289247833666,2082.5954031218303,2979.2412968538824,3720.4901436076802,3720.4901436076802,3720.4901436076802,47.154450259025424,78.64680475288817,24.880456898088994
Med,WATER (litereq),45-54,Female,NHW,2521.0938397297764,1997.7083054733619,3032.149297741317,3564.001220877058,3564.001220877058,3564.001220877058,41.3672575257677,78.40448533513802,17.540426638355967
Med,WATER (litereq),45-54,Female,OTH,3099.8940813180297,2152.666534968907,4009.897471928433,3553.818123889057,3553.818123889057,3553.818123889057,14.643211369919626,65.08911464730826,-11.373840633886308
Med,WATER (litereq),45-54,Male,HIS,2769.3296290993176,2354.4699592796956,3190.152650731121,3539.6822715238077,3539.6822715238077,3539.6822715238077,27.817296804607388,50.33881649552687,10.956517103110453
Med,WATER (litereq),45-54,Male,NHB,2544.958325970183,2123.6254631396514,2976.170027676407,3432.132757265139,3432.132757265139,3432.132757265139,34.860076970287885,61.616670021979246,15.320452976428808
Med,WATER (litereq),45-54,Male,NHW,2697.9843562908877,2322.3569043956013,3061.683422063329,3619.7394641625383,3619.7394641625383,3619.7394641625383,34.164583116369634,55.86490850356973,18.227098140771332
Med,WATER (litereq),45-54,Male,OTH,3051.9477299145215,2353.3720745471346,3746.6358649053036,3315.351406185589,3315.351406185589,3315.351406185589,8.6306745587168,40.87663578754628,-11.511245668669094
Med,WATER (litereq),55-64,Female,HIS,2808.294167795928,2396.259330534591,3214.7429759301554,3571.1551312431825,3571.1551312431825,3571.1551312431825,27.164567451492488,49.03041109688573,11.086800966099092
Med,WATER (litereq),55-64,Female,NHB,2431.518834955529,2051.0333678759607,2805.4899235886587,3458.884549726424,3458.884549726424,3458.884549726424,42.252015489309784,68.64106668866273,23.289858239874622
Med,WATER (litereq),55-64,Female,NHW,2729.1021323561017,2359.3111183844517,3101.5171521760326,3647.180858078102,3647.180858078102,3647.180858078102,33.640321292387846,54.58668548027378,17.593444728146366
Med,WATER (litereq),55-64,Female,OTH,3145.9064377827663,2415.8039220338474,3870.282268740285,4102.384910623807,4102.384910623807,4102.384910623807,30.403907164993953,69.81448176348846,5.997046875835944
Med,WATER (litereq),55-64,Male,HIS,2941.889254374501,2480.611936510074,3403.128741138063,3619.707986916481,3619.707986916481,3619.707986916481,23.040253182001457,45.91996166917505,6.364121438026762
Med,WATER (litereq),55-64,Male,NHB,2519.9264810763043,2144.5883285424898,2899.178333186658,3659.7000417535587,3659.7000417535587,3659.7000417535587,45.2304291111873,70.64813759574888,26.232318994015323
Med,WATER (litereq),55-64,Male,NHW,2889.7243842591456,2430.3920573616715,3360.99854069546,3806.615151606207,3806.615151606207,3806.615151606207,31.72935011870101,56.62555924160251,13.258458922702756
Med,WATER (litereq),55-64,Male,OTH,2849.12171793857,2114.3636080181313,3555.4051676607087,3120.372700670047,3120.372700670047,3120.372700670047,9.520512269575333,47.579758223084625,-12.235805667034368
Med,WATER (litereq),65-74,Female,HIS,2594.3825031183324,2098.0531325428865,3078.916727243445,3410.3067964725506,3410.3067964725506,3410.3067964725506,31.449652947223996,62.546255076923806,10.763203379189765
Med,WATER (litereq),65-74,Female,NHB,2286.286614304111,1915.4748545888651,2658.1898989140186,3315.337578911333,3315.337578911333,3315.337578911333,45.00970955124275,73.08175938560845,24.721622795489008
Med,WATER (litereq),65-74,Female,NHW,2947.52029173334,2504.567752234197,3381.7322395046544,3825.9948230743703,3825.9948230743703,3825.9948230743703,29.803850165334346,52.760683741192295,13.137130680541107
Med,WATER (litereq),65-74,Female,OTH,3222.18514154451,2495.7473575014674,3954.501324492991,3501.4208947950033,3501.4208947950033,3501.4208947950033,8.666036896832242,40.29548641094553,-11.457334124324195
Med,WATER (litereq),65-74,Male,HIS,2829.7757975873847,2208.0333731583455,3443.5536286165398,3491.0467263033843,3491.0467263033843,3491.0467263033843,23.368315231185,58.10661055859999,1.379188559520853
Med,WATER (litereq),65-74,Male,NHB,2620.7641958501704,2164.5674241846655,3077.312962143154,3340.606955642366,3340.606955642366,3340.606955642366,27.46690300989403,54.33138826343943,8.555970638613378
Med,WATER (litereq),65-74,Male,NHW,3017.963716702686,2595.857750981466,3423.5266357162495,3679.8531284691467,3679.8531284691467,3679.8531284691467,21.931655708890247,41.75865865831184,7.487206031311337
Med,WATER (litereq),65-74,Male,OTH,2513.663072326413,1895.8258537207555,3117.404989133519,3128.432742895115,3128.432742895115,3128.432742895115,24.457123046316966,65.01688363175553,0.3537478704254373
Med,WATER (litereq),75+,Female,HIS,2238.7535662864398,1784.1696437772341,2687.245771127432,3047.1716444277495,3047.1716444277495,3047.1716444277495,36.11018605689072,70.78934478319204,13.393857650367085
Med,WATER (litereq),75+,Female,NHB,2292.815464758903,1797.3091093649102,2781.6304073441074,2944.751036114628,2944.751036114628,2944.751036114628,28.43384395195005,63.84221393921343,5.864209290344489
Med,WATER (litereq),75+,Female,NHW,2650.066293221349,2382.678523142831,2924.3504241228466,3556.976471540283,3556.976471540283,3556.976471540283,34.22216948454215,49.28478336424984,21.633045143937952
Med,WATER (litereq),75+,Female,OTH,2720.7484928500457,1866.4921857252405,3558.990893557895,3459.8176041284623,3459.8176041284623,3459.8176041284623,27.164183430428917,85.36469804635814,-2.78655642555719
Med,WATER (litereq),75+,Male,HIS,2358.1197297125395,1783.1036273529944,2936.264461323984,3167.4927588191586,3167.4927588191586,3167.4927588191586,34.32281316798463,77.63929758369011,7.874913875806401
