diet_pattern,food_group,outcome,impact_median_day,LB_day,UB_day,impact_median_year,LB_year,UB_year
Med,pf_redm,WATER (litereq),0,0,0,0,0,0
Med,pf_redm_tot,BLUEWATER (L),-22.1497515151912,-25.0309907893935,-19.5191007352327,-8084.6593030447875,-9136.311638128627,-7124.471768359936
Med,pf_redm_tot,CED (mJ),-0.976690703830852,-1.10465132916149,-0.86072074647704,-356.492106898261,-403.1977351439438,-314.1630724641196
Med,pf_redm_tot,FL (mrh-eq),-0.0326690055528545,-0.0369502776976214,-0.0288027383380021,-11.924187026791893,-13.486851359631812,-10.512999493370767
Med,pf_redm_tot,Food_price ($),0,0,0,0,0,0
Med,pf_redm_tot,GHG (kgCO2eq),-0.425136845319702,-0.480590356486054,-0.375088354410881,-155.1749485416912,-175.41548011740971,-136.90724935997156
Med,pf_redm_tot,WATER (litereq),-125.832669711305,-142.273111292539,-111.025488525126,-45928.924444626326,-51929.685621776734,-40524.303311670985
Med,pf_seafood,BLUEWATER (L),3.30911116601994,3.23194484641445,3.38805622757039,1207.8255755972782,1179.6598689412742,1236.6405230631922
Med,pf_seafood,Cancer (cases),NA,NA,NA,0,0,0
Med,pf_seafood,CED (mJ),10.0153263840721,9.79331997473461,10.2341103999903,3655.5941301863168,3574.5617907781325,3735.4502959964593
Med,pf_seafood,CVD (deaths),NA,NA,NA,13201.0655385379,10346.310164013,16313.3652852747
Med,pf_seafood,FL (mrh-eq),0.11107100908676,0.10857976806142,0.113639382635218,40.5409183166674,39.6316153424183,41.47837466185457
Med,pf_seafood,Food_price ($),3.74553947508207,3.64482779205746,3.84861269420941,1367.1219084049555,1330.362144100973,1404.7436333864348
Med,pf_seafood,GHG (kgCO2eq),0.58976442371331,0.576472319818681,0.603189381336332,215.26401465535812,210.41239673381855,220.1641241877612
Med,pf_seafood,WATER (litereq),22.9042896620719,22.3685780494892,23.4615146339147,8360.065726656243,8164.530988063559,8563.452841378865
Med,sat_fat,BLUEWATER (L),-15.1588366416996,-15.3774924004443,-14.9497615470477,-5532.975374220354,-5612.784726162169,-5456.6629646724105
